X,Predicted,Real
determinator koji se odnosi na klasu entiteta koji se ne mogu jasno identifikovati ('a' u engleskom),1,0
sticanje nečega plaćanjem,1,0
koji ispoljava žalost,0,1
strma neravna stena ili litica,1,0
"pokrivač za glavu konja; uključuje oglav, žvale i uzde koje jahaču ili vozaču daju kontrolu",1,0
šarena ptica koja se hrani lešnicima i orasima,1,0
ER,1,0
Sastoji se od svih živih glavonožaca osim porodice Nautilidae: redovi Octopoda (hobotnice) i Decapoda (lignje),1,0
"Najveća severnoamerička reka; izvire na severu Minesote, teče na jug i uliva se u Meksički zaliv",1,0
sposoban za korektno i validno rezonovanje,1,0
najstariji bog; predstavlja beskonačnost prostora koji je prethodio nastanku sveta,1,0
pokušati uzavreti javno mnjenje,1,0
trka izmeđo obično veoma moćnih automobila,1,0
čin uklanjanja nečega,1,0
novčana jedinica Angole,1,0
novčana jedinica Avganistana,1,0
primeniti silu tako da se izazove kretanje prema izvoru kretanja,1,0
uglačana površina koja stvara slike odbijajući svetlo,1,0
obrub koji se koristi za ukrašavanje odeće ili zavesa,1,0
redak sos napravljen od fermentiranih zrna soje,1,0
osobina atraktivno tanke osobe,1,0
"Turčin, pripadnik plemena Osmana I",1,0
najveći pingvin s Antarktika,1,0
"slatkovodna, mala riba iz porodice Centrarchidae, nemasnog mesa",1,0
okeanijski jezik kojim se govori na Fidžiju,1,0
iskaz koji je tačan,1,0
neučestvovanje u sporu ili ratu,1,0
turkijski jezik kojim govore Turci,1,0
imperator Rimskog carstva,1,0
jaja mućena sa mlekom ili pavlakom i pržena dok nisu gotova,1,0
prva strana nekih knjiga koja sadrži samo naslov,1,0
posuda za kuvanje koja se sastoji od ravnog pravouganog metala koji se koristi za pečenje kolača,1,0
biti podvrgnut promeni ili razvoju,1,0
bivša osnovna novčana jedinica Finske,1,0
eksplozivna naprava koja eksplodira pri kontaktu; napravljena da uništava voyila ili brodove,1,0
Čin prljanja nečega.,0,1
"Drveće i žbunje koje ima plod u vidu bobica, koštunica ili čaura; ponekad se smešta u red Oleales: masline i ??",1,0
kost noge,1,0
položaj sudije,1,0
zgrada u kojoj su smešteni konji i druga stoka,1,0
sloj tla između gornjeg sloja zemlje i stenovite podloge,1,0
priručnik koji obično ide uz tehnički uređaj i koji sadrži uputstva o njegovom stavljanju u upotrebu ili rad,1,0
Močvarna biljka umerenih područja,1,0
čin raskidanja nekog kontinuiteta,1,0
obojiti prugama ili mrljama različitih nijansi,1,0
novčana jedinica Bolivije,1,0
posuđe sastavljeno od kompletnog seta (srebro ili posuđe) za upotrebu za stolom,1,0
"Karlični položaj je položaj bebe u materici zadnjicom ili nogama nadole, odnosno kada se u donjem delu materice napipavaju zadnjica ili noge ploda, i sreće se prosečno kod 3-4 odsto žena. Samim tim dolazi do karličnog porođaja.",1,0
Javno prikazivanje ili zabava.,1,0
Nukleotid je osnovna jedinica građe i funkcije nukleinskih kiselina,1,0
"čvrsto prijanjajuće pantalone koje pokrivaju telo od struka do stopala i koje nose akrobate i plesači i. kao čarape, žene i devojke",1,0
slepaši,1,0
čvrsto telo koje se formira učvršćivanjem hemijske supstance i ima veoma pravilnu atomsku strukturu,1,0
žuta Pipin jabuka sa karakterističnim ukusom,1,0
lična nezavisnost,1,0
međunarodna organizacija evropskih država formirana posle Drugog svetskog rata da bi se smanjile trgovinske barijere i povećala saradnja među članicama,1,0
zadržavati ili sprečiti da ode,1,0
Koji sledi prihvaćene običaje i pristojnost.,0,1
onaj koji nije stalan ili postojan,0,1
jumanski jezik kojim govori narod Diegeno,1,0
prihvatiti nekoga u versaku zajednicu,1,0
"aromatični biljni liker zelene ili žute bpje, aromatizovan korom od narandže ili mentom; pravi se u manastiru u blizini Grenobla u Francuskoj",1,0
"napeta avanturistička priča, pozorišni komad ili film",1,0
dodatak predstavljati,1,0
Igra na otvorenom koja se igra na polju određenih dimenzija,1,0
pročišćen puter bojen lagano i začinjen sokom od limuna i peršunom,1,0
izjava koja objašnjava,1,0
izbijati upadljivo iz nečega,1,0
osnovna novyana jedinica mnogih zemalja; 1 franak je jednak 100 santima,1,0
pritisak koji ostvaruje atmosfera,1,0
novčana jedinica Sirije,1,0
privremena vlada koja su u stranu zemlju prebacili ili u stranoj zemlji formirali izgnanici koji se nadaju da će doći na vlast kada njihova zemlja bude oslobođena,1,0
posuda u kojoj se jelo služi ili iz koje se jede,1,0
skandinavski jezik koji je zvanični jezik Islanda,1,0
prirediti interlinearni prevod reči ili izraza,1,0
oštra strana koju obrazuje presek dveju površina nekog predmeta,1,0
personalni računar koji može lako da se prenosi i nosi u ruci,1,0
Kvalitet nekog ili nečega što ima slabiju ili manje poželjnu poziciju.,0,1
glavni i najveći grad Etiopije,1,0
GT,1,0
Osećati bol.,0,1
kome nedostaje dobrog raspoloženja,0,1
metoda za analiziranje ili predstavljanje statističkih podataka,1,0
osoba iz vaše zemlje,1,0
pregovaranje između različitih naroda,1,0
koji oseća nadolazeću opasnost,0,1
zamišljena linija koja povezuje tačke koje imaju isti barometarski pritisak u datom trenutku,1,0
Čin primene (koji daje praktična sredstva da se nešto postigne).,1,0
odbacivanje činom zabrane,1,0
"drvenasta penjačica, obično tropskih predela",1,0
poslovanje koje obezbeđuje usluge turistima,1,0
poljoprivredna zgrada u kojoj su smeštena pernata živina,1,0
svaki čulni organ koji je hemijski stimulisan,1,0
monarhija na čijem je čelu gralj ili kraljica,1,0
"viski destilovan iz kaše od kukuruza, slada i raži, čuvan da odstoji u ugljenisanim hrastovim bačvama",1,0
promena pravca u kome se nešto kreće,1,0
vremenski period tokom koga nešto mora da se uradi ili završi,1,0
osećati zadovoljstvo zbog nečega,1,0
ugovor o konstituisanju (stavljanju) hipoteke,1,0
"glavni i najveći grad moderne države Izrael; sveti grad Jevreja, Hrišćana i Muslimana; bio je prestonica starog carstva",1,0
strmi visoki obronak ili stena,1,0
bambusi,1,0
prst na stopalu,1,0
odbrana protiv gubitka,1,0
okarakterisan zlobom,0,1
počistiti metlom ili kao metlom,1,0
čin prihvatanja i odobravanja; povoljan prijem,1,0
žut ili narandžastocrven pigment koji proizvode biljke,1,0
unutrašnja noseća struktura koja objektu daje oblik,1,0
preneti ili izraziti značenje,1,0
izmišljeni detektiv iy romana A. K. Dojla,1,0
Koji je otrovan ili proizvodi otrov.,0,1
objekat na koji neposredno utiče radnja glagola,1,0
"brak sa osobom koja ne pripada vašem plemenu ili grupi, kao što to zahteva običaj ili zakon",1,0
"tečnost koja se koristi ya štampanje, pisanje ili crtanje",1,0
Okrenuti lice u određenom smeru,1,0
novčana jedinica u Gvineji,1,0
stručnjak za mitologiju,1,0
Prostorija opremljena mogućnostima za pranje ruku i vršenje nužde,1,0
pomornik i?,1,0
utvrđeni sistem simbola koji se koristi za zapisivanje nečega,1,0
penutski jezik kojim govori narod Kostano,1,0
slatkovodna riba iz reda šarana,1,0
vizuelni prikaz informacija,1,0
koščato meso ribe koja liči na haringu; obično se hvata tokom migracije u slatke vode radi mrešćenja,1,0
čitanje ili brzo pregledanje,1,0
ploča koja je izgravirana,1,0
(poetski) muka,0,1
nestandardni varijetet američkog engleskog kojim govore neke crnačke zajednice u SAD,1,0
ponašati se na nekontrolisan način,1,0
tibetsko-burmanski jezici kojima se govori na krajnjem severu Burme i u susednim oblastima Kine i Indije,1,0
u pravu; teritorija unutar koje se može vršiti vlast,1,0
lečenje bolesti (posebno kancera) izlaganjem radioaktivnim supstancama,1,0
dugače trkaće saonice sa sistemom za upravljanje,1,0
prenosiva pravougaona putna torba za nošenje odeće,1,0
horizontalna ravna površina prekrivena asfaltom,1,0
bronhije i pluća,1,0
nastaviti nakon prekida,1,0
(računarstvo) sektor ili grupa sektora koji funkcionišu kao najmanja dozvoljena jedinica podataka,1,0
ćelija iz koje se razvija nervna ćelija,1,0
zamenica koja izražava razlike u licu,1,0
pomorandža sa slatkom sočnom pulpom; često sa tankom korom,1,0
kratak komad,1,0
uvući vazduh,1,0
"uređaj koji prima signal ili stimulans (kao toplota, pritisak, svetlo ili poret) i odgovara na njega na odgovarajući način",1,0
"Najmanja formalna litostratigrafska jedinica, koja se može izdvojiti na osnovu litoloških kriterijuma (ekvivalent u vulkanskim izlivnim stenama; tečenje - ""flow"").",1,0
prekrivači za krevet,1,0
koji ne pripada snagama sopstvene zemlje ili snagama saveznika,0,1
ćelija iz koje se razvija kost,1,0
integrisano kolo koje je ugrađeno u čip ili polu provodnik; u stvari više sistem nego pojedinačna komponenta,1,0
kuhinjski aparat koji služi za pečenje ili grilovanje hrane,1,0
podgrupa uto-astečkih jezika kojom se govori mahom na jugozapadu SAD,1,0
majonez sa belim lukom,1,0
meso je ispečeno pre dinstanja,1,0
utvrđen broj stihova koji formira jedinicu pesme,1,0
naredba da se neko pojavi lično na određenom mestu u određeno vreme,1,0
ulje dobijeno ceđenjem maslina,1,0
jezik Apača,1,0
tajno uvoziti zabranjenu robu ili robu na koju se ima platiti carina,1,0
odnos intenziteta signala prema intenzitetu šuma,1,0
Biljke koje imaju ?umbels ili ?corymbs cvetova s jednim prašnikom; uključuje Umbelliferae (uglavnom trave) i Cornaceae (uglavnom drveće i žbunje.),1,0
four o'clocks,1,0
Ptica koja se lovi iz starog i novog sveta iz familije ?; nastanjuje močvarna zemljistxa; nalikuje detliću?,1,0
novčana jedinica Pakistana,1,0
težak crvenkast mineral koji se sastoji od sulfida žive; glavni izvor žive,1,0
podregija koja obuhvata jugozapanu Aziju sa Egiptom,1,0
glavni i najveći grad Ruande,1,0
šnicla pohovana prezlama i jajima,1,0
kremasti preliv koji sadrži mrvljeni plavi sir,1,0
dravidski jezik kojim se govori pretežno u centralnoj Indiji,1,0
obrada podataka kod koje se određuje koje će se operacije izvršavati preko sistema prioriteta,1,0
hemijsko jedinjenje koje lako oslobađa kiseonik,1,0
tekst koji prethodi glavni tekst knjige,1,0
propadati ili se raspadati,1,0
rameni deo svinje često dimljen,1,0
dodavanje informacija ili detalja,1,0
kraljica olipjskih bogova u grčkoj mitologiji; Zevsova sestra i žena; ljubomorna na mnoge smrtnice u koje se Zevs zaljubio; u rimskoj mitologiji joj odgovara boginja Junona,1,0
posude za kuvanje od emajliranog čelika,1,0
endoskopska metoda ispitivanja organa u maloj karlici kod žena,1,0
"koji misli najgore o ljudskoj prirodi i motivima; koji ima podrugljivu nevericu u, npr. u nesebičnost drugih",0,1
odlučiti sa autoritetom,1,0
predstava onoga što je percipirano; osnovna komponenta u formiranju koncepta,1,0
"analiza svih aspekata projekta, zajedno sa načinima za prikupljanje podataka o radu njegovih delova",1,0
uređivanje elemenata u sastavu ili kazivanju,1,0
"tvrd, svetložuti sir s puno rupa kakav se pravi u Švajcarskoj",1,0
veličina dobijena množenjem,1,0
stanovnik Španije ili poreklom iz Španije,1,0
uređaj nalik na praćku koji se koristi u raznim primitivnim društvima za izbacivanje strelica ili kopalja,1,0
prozorska zavesa koja se povlači s puta,1,0
razvijati se u pozitivnom smeru,1,0
suspenzija radijskog ili TV prenosa,1,0
čvrsti sladoled koji se sastoji od 3 ili 4 sloja različite boje i ukusa,1,0
komunikacija pomoću prenetih signala,1,0
točak koji se okreće direktnim delovanjem vode - jednostavna turbina,1,0
dravidski jezik kojim se govori pretežno u istočnoj Indiji,1,0
"okluzivni konstant artikulisan oslobađanjem pritiska na glotisu, kao pri iznenadnom početku vokala",1,0
"standardno vreme u 5. vremenskoj zoni zapadno od Griniča, računato na 75. meridijanu; koristi se u istočnim Sjedinjenim Državama",1,0
usrećiti ili zadovoljiti,1,0
naziv pod kojim je poznata kakva geografska lokacija,1,0
jasno različit od nekog sasvim drugog ili prvog,1,0
retki plagioklastični feldspar koji se javlja u mnogim magmatskim stenama,1,0
mišić koji približava deo tela ka centralnoj osi,1,0
draguljima optočen ukras za glavu koji označava vlast,1,0
muskogijski jezik kojim govori narod Čokto,1,0
Koji ne može da se desi ili ostvari ili s kojim se ne može rukovati.,0,1
"svaki pisani simbol koji predstavlja glas, slog, morfemu ili reč",1,0
podudarnost u stavovima ili mišljenju do koga je došla grupa kao celina,1,0
izvijena bakterija (naročito neke koje su štapičastog ili razgranatog oblika u nodulima korena kod biljaka koje su azotofiksatori),1,0
"Zeljasto bilje, žbunje i malo drveće: pamuk",1,0
Ugljeno gorivo koje se dobija destilacijom uglja,1,0
meso sa nogu živine,1,0
krompir koji se sprema tako što se peče u rerni,1,0
porodica jezika kojom govore Karibljani,1,0
vratiti,1,0
glavni deo organa ili drugih telesnih struktura,1,0
sijuski jezik kojim govori narod Tutelo,1,0
izbaciti veliki deo rukopisa,1,0
veličina izražena brojem,1,0
"posno belo meso ribe slične bakalaru ali manja; može da se peče, pošira ili kratko dinsta ili prži kao filet",1,0
preparat koji se koristi za čišćenje nečega,1,0
glavni grad Zapadne Samoe,1,0
"nastati, početi postojati",1,0
prevući kalajem,1,0
lajati visokim tonom,1,0
ponavljanje istog značenja različitim rečima,1,0
prekrstiti nekoga (učiniti znak krsta preko nekoga) da bi se nad tom osobom prizvala Božija zaštitila,1,0
novčana jedinica Sejšela,1,0
"zaoštrena alatka za pisanje, crtanje ili graviranje",1,0
priznanje od strane koledža ili univerziteta da je kakav kurs uspešno završen - obično meren brojem časova nastave,1,0
"veštačka smola dobijena polimerizacijom uretana, služi za izradu trvdih, otpornih plastičnih masa",1,0
anatolski jezik,1,0
uređivanje koje podrazumeva da se nešto ponovo napiše,1,0
Nešto što se duguje.,1,0
rekreativni objekat koji uključuje bazen za vodene sportove,1,0
"dugačka, tanka, morska riba koja se nalazi duž istočne obale Severne Amerike",1,0
uslužni program koji prikazuje instrukcije i rezultate izvršavanja nekog drugog programa,1,0
tamno crvena ili crnkasta slatka trešnja,1,0
biti uzrok nečega,1,0
tanak oštri instrument koji se koristi za uzimanje,1,0
logička kapija koja daje izlaz samo kada svi ulazi postoje,1,0
jabuka koja se primarno koristi u kuvanju,1,0
determinator koji određuje specifičnost referencije imeničke sintagme,1,0
puter napravljen od mleka jaka,1,0
"polaze iz kičmene moždine (ili u nju ulaze) i glavni su nosioci somatskog  nervnog sistema; ima ih 31 par; jedan spinalni živac je funkcionalno uglavnom mešovit, što znači da sadrži aferentna i eferentna vlakna; Motorna (eferentna) vlakna polaze iz prednjeg roga kičmene moždine, aferentna vlakna ulaze ukrštena preko spinalne ganglije u zadnji rog kičmene moždine",1,0
koji nije veseo niti izaziva veselje,0,1
Rod tropskog drveća ili puzavica koje obično imaa široko-krilne?,1,0
Oružani sukob protiv neprijatelja.,0,1
obred koji se izvodi prilikom smrti ili sahrane,1,0
raditi ili funkcionisati,1,0
obavljati dužnost ili držati položaj; služiti u posebnoj funkciji,1,0
običaj koji je dugo bio važna karakteristika neke grupe ili društva,1,0
are,1,0
učiniti nešto mogućim preko neke specifične akcije,1,0
Sedište za jahača na konju.,1,0
uređaj za podizanje teških ili kabastih predmeta,1,0
korišćenje reči koje imitiraju zvuk koji označavaju,1,0
Čine je samo manati,1,0
"koristi se za osećaj fizičke toplote; onaj koji ima povišenu temperaturu, ili temperaturu višu od poželjne",1,0
bambus,1,0
poljoprivredna mašina kojom se žanje žito,1,0
tibetsko-burmanski jezik kojim se govori u severoistočnoj Indiji i susednim oblastima zapadne Burme,1,0
osnovna novčana jedinica Pakistana,1,0
automatska obrada podataka kod koje su prikupljanje podataka i drugi koraci obrade integrisani u koherentan sistem,1,0
utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,1,0
projekat od ličnog interesa za nekoga,1,0
novčana jedinica koja je deo (obično stoti) osnovne novčane jedinice,1,0
novčana jedinica Libana,1,0
slovoslagačka mašina kojom se upravlja pomoću tastature koja svaki red izliva kao jedan mašinski red,1,0
komad govedine,1,0
"biti uplašen, plašiti se",0,1
helenska grana indoevropske jezičke porodice,1,0
sadrži nedovoljno materijala ili nema dovoljno značaja,1,0
tačka preseka pravih ili tačka nasuprot osnovi figure,1,0
"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju",1,0
pričvrstiti šivanjem; syiti,1,0
novčana jedinica Kazahstana,1,0
razmeštanje ili raspoređivanje ljudi ili stvari pravilno i uredno,1,0
društvena klasa koja je najniža u društvenoj hijerarhiji,1,0
prirodno i periodićno stanje odmora tokom koga se gubi svest o svetu,1,0
Sedalo za jednu osobu sa potporom za leđa.,1,0
testenina dugačkih tankih pljosnatih traka koja je šira je od špageta i uža od fetućina,1,0
korišćenje računara za prevođenje s jednog jezika na drugi,1,0
način predstavljanja glasova u jednom jeziku pomoću pisanih ili štampanih simbola,1,0
Imaginarni broj oblika a+bi kod koga je a=0,1,0
na-dene jezik naroda Haida,1,0
proučavanje geografske rasprostranjenosti životinja ili biljaka,1,0
čin prerađivanja nečega,1,0
čiji prethodnik biti,1,0
kvalitet koji ima nešto što ima veliku vrednost ili cenu,1,0
ruska reka u Sibiru; teče na sever i uliva se u Severno ledeno more,1,0
Koji dovodi (pričinjava) fizičku neudobnost.,0,1
prenos toplote ili elektriciteta ili zvuka,1,0
turkijski jezik kojim govore Turkmeni,1,0
naučno izučavanje jezika,1,0
dramski rad namenjen glumcima za izvedbu na sceni,1,0
dugačka i često iskrivljena ljuta crvena paprika,1,0
antropolog koji se bavi etnografijom,1,0
MA,1,0
prostor u kome važe Euklidove definicije i aksiome; metrički prostor koji je linearan i konačno-dimenzionalan,1,0
osnovna novčana jedinica Nikaragve,1,0
bantu jezik,1,0
"savetodavna, zakonodavna, upravna ili sudska skupština",1,0
izričito odobravanje čega,1,0
okrenuti se od; odustati,1,0
obična čigra Evrope i Azije koja ima sivo i crno perje,1,0
hebrejski koji se danas koristi u Izraelu; poreklom je iz drevnog hebrejskog,1,0
osoba ili firma koja zapošljava radnike,1,0
uređaj za dešifrovanje kodova i šifara,1,0
mali crveni ili žuti paradajz,1,0
Stanje biti nezaposlen ili nemati posao.,0,1
Srediti ili ispraviti; o teškoćama ili problemima,1,0
tipski rod Procellariidae,1,0
korekcioni kod koji je zapisan na svakom sektoru magnetnog diska i koristi se da uhvati greške u podacima,1,0
entitet koji se realizuje imenicom ili imeičkom frazom u klauzi ili rečenici,1,0
oblast u Italiji na ostrvu Sicilija,1,0
"Veliko zimzeleno drveće i žbunje iz južne Evrope i sa zapada Severne Amerike: drvo jagoda, maginja",1,0
odvojiti ili izolovati jednu stvar od druge i smestiti je grupu drugih stvari,1,0
krompir koji se peče i služi sa ljuskom,1,0
varijantna forma grafeme - kao 'm' i 'M',1,0
stavka koja se umeće u pisani zapis,1,0
napustiti svoja uverenja ili veze,1,0
"raširen, razbacan ili podeljen",1,0
"dugačak, beli turovet",1,0
dijakritički znak (~) koji se stavlja iznad slova n u španskom kako bi se označio palatalni nazalni zvuk ili koji se stavlja iznad vokala u portugalskom kako bi se označila nazalizacija,1,0
pasaž ili izraz koje se navodi ili citira,1,0
Struktura koja prekriva ili čini vrh građevine,1,0
jedan zahtev,1,0
knjiga koja sadrži kalendar i prazan prostor za beleženje termina sastanaka,1,0
senzacionalističko novinarstvo,1,0
društvena grupa unutar nacionalne kulture koja ima svojstvene obrasce ponašanja i verovanja,1,0
cifra u broju za koju se pouzdano zna da je tačna,1,0
drvena struktura koja se sastoji od uspravne grede sa poprečnom letvom,1,0
novčana jedinica Papue Nove Gvineje,1,0
trka izmđe ljudi koji voze bicikle,1,0
Poklapa se sa rodom Ceratophyllum: voščika (rastavić),1,0
biljka nalik travi koja raste u vlažnim predelima sa cilindričnom šupljom stabljikom,1,0
novčana jedinica Lesota,1,0
koristi se kao eksploziv i za veštačka đubriva,1,0
brend za zamenu za kafu koji je izumeo C. W. Post; pravi se cikorija i prženih zrna,1,0
jezik kojim govori narod Tupi u Brazilu i Paragvaju,1,0
važna riba severnih mora (posebno Atlantika) koja se lovi i koristi ca ishranu,1,0
kontrola nad društvom putem dominacije,1,0
peščani sprud,1,0
nametanje obaveza pod pretnjom primene sile,1,0
dugačak naoštren štap koji se koristi kao oružje,1,0
stanovnik Kube ili poreklom sa nje,1,0
čin utvrđivanja osobina nečega,1,0
"tčin dovođenja nečega do najvećemoguće tačke, vrednosti ili pozicije",1,0
Lak mekan srebrnobeli element iz grupe alkalnih metala; brzo oksidira na vazduhu i reaguje burno s vodom; ima ga u prirodi u velikim količinama u mešavinama u morskoj vodi i ???,1,0
kvalitet da je šta opšte ili široko rasprostranjeno ili da ima opštu primenljivost,1,0
lanac ostrva koji čini jednu Indonežansku provinciju istočno od Jave; uključuje Bali i Timor,1,0
sudbina koja prede nit života,1,0
ukras ili dekoracija na odeći,1,0
Koji nema ili ne obavlja funkciju.,0,1
stvaranje sekvencija instrukcija koje omogućavaju računaru da nešto uradi,1,0
osnovna novčana jedinica Južne Koreje,1,0
tipski rod porodice Pandionidae,1,0
znak koji govori da su poštanske usluge plaćene,1,0
uobičajeni način da se softver učini dostupnim; korisnicima je dopušteno da se prijave kao 'gosti' bez lozinke i da odatle preuzmu sve što se tamo nalazi,1,0
prirodni predmet koji liči na mašinu po strukturi i funkciji,1,0
obožavanje đavola,1,0
irokeški jezik kojim govori narod Oneida,1,0
"ostrvska grupa u Francuskoj Polineziji u Južnom delu Tihog okeana, istočno od Samoe",1,0
organsko jedinjenje koje sadrži amino-grupu,1,0
testiranje ideje,1,0
"vegetativno telo gljive (u zemlji ili na drugoj podlozi), razvijeno iz spora, sastavljeno iz gustog spleta niti, hifa",1,0
"smeđe, uglavnom morske alge",1,0
pesma sa pričom ikoja potiče iz naroda,1,0
prost protein koji se nalazi u rožastima tkivima i sočivu oka,1,0
Osećanje averzije ili antipatije.,0,1
"okrugla dilatacija ili proširenje u kanalu, sudu ili organu",1,0
zamišljena linija koja spaja tačke u kojima se nešto dogodilo u isto vreme,1,0
"sladak, zelen ili beli liker sa ukusom mente",1,0
predstavnik radničke zajednice,1,0
provrteti rupu u nečemu,1,0
preparat koji se koristi za čišćenje nečega,1,0
Lisice,1,0
Nepravedno postupanje prema nekoj osobi ili grupi na osnovu predrasuda.,0,1
leđa i bokovi svinje usoljeni i sušeni ili dimljeni; obično tanko sečeni i prženi,1,0
osvetljenje u prozračnom,1,0
program koji se koristi u biblioteci,1,0
pravougaona zona u gradu okružena ulicama koja obično sadrži nekoliko zgrada,1,0
prdavac,1,0
učestvovati u pravnim procesima,1,0
"čadski jezik kojim se govori u severnoj Nigeriji, blizak jeziku hausa",1,0
"Jastrebi, ležinari Starog sveta, orlovi, ??",1,0
osnovna novčana jedinica Turske,1,0
"Neko ko pravi modele (za šivenje, stolarske radove i sl.)",1,0
odašiljač koji pretvara tečnost (poput parfema) u fin sprej,1,0
tipski rod porodica Glareolidae: čcičavac zmijavac,1,0
"oblik društvene organizacije u kojoj je žena glava porodice, a loza se prati preko ženske linije",1,0
objekat uveden predlogom,1,0
drvena ili plastična ploča na kojoj se mesi testo za hleb,1,0
ozloglašenost zbog neke posebne karakteristike,1,0
uređaj koji prepliće dve ili više aktivnosti,1,0
odnos izmeđe dve različite vrste organizama koje su nezavisne ali jedna od druge ima koristi,1,0
čaša napravljena od papira za jednokratnu upotrebu,1,0
"koncizno objašnjenje značenja reči, fraza ili simbola",1,0
"na primer, premazati oluke lanenim uljem",1,0
istaknuti aspekat nečega,1,0
Jupiterov epitet,1,0
Čista nezaslađena čokolada koja se koristi za kuvanje (za pravljenje kolača).,1,0
u klasičnoj mitologiji bog muške plodnosti i zaštitnik bašti i vinograda,1,0
tradicionalna priča usvojena kao istorija; služi da objasni svetonazor ljudi,1,0
prirodna količina tekuće vode koja teče po zemlji ili pod njom,1,0
nalog kojim se ovlašćuje policija da uhapsi osumnjičenog i izvede ga pred sud,1,0
čin dozvoljavanja,1,0
ručni alat sa teškom krutom glavom i ručkom koji se koristi da sprovede silu udaranjem,1,0
čin posredovanja,1,0
kancelarijski nameštaj koji se sastoji od ladice za držanje papira u redu,1,0
mađarsko vino koje se pravi od grožđa tokaj,1,0
uređaj koji uvećava sliku malih predmeta,1,0
publikacija koja čini deo niza ili serije,1,0
Drveni duvački instrument koji ima dva jezička od trske,1,0
nakit za ukrašavanje uva; obično se prikačinje na ušnu duplju ili pričvršćuje kroz rupu u režnju,1,0
Godišnja i višegodišnja travnata biljka umerenih područja severne polulopte i Južne Amerike: ječam.,1,0
"testo od jaja, mleka i brašna koje se tanko nalije u podmazan tiganj i ispeče s obe strane",1,0
jezik australijskih starosedelaca,1,0
novčana jedinica Perua,1,0
osećanje velikog (obićno preteranog) ushićenja,1,0
"onaj kojem se ne može ukazati poverenje, u koga se ne možemo pouzdati",0,1
uzak izdužen otvor između dva simetrična dela,1,0
"zakrivljenost obale, manjih razmera",1,0
baza podataka o rečima,1,0
Potez kao u fudbalu,1,0
membrana u uvetu koja vibrira na zvuke,1,0
iznenadni masovni strah i nespokojstvo zbog očekivanih događaja,1,0
"slatko aromatično francusko vino (crno ili belo), pije se uglavnom kao aperitiv (zaštičeno ime)",1,0
(računarstvo) upotreba mikroračunara sa grafičkim mogućnostima za proizvodnju štampanih materijala,1,0
biljka južne Evrope s bodljikavim lišćem i ruzixčastim cvetovima koja se gaji zbog jestivih listova i korena,1,0
supstanca koja ima svojstvo ili sklonost da apsorbuje drugu supstancu,1,0
Koji nije nezavisan.,0,1
prirodni otac ili majka,1,0
ugovor o prenosu lične svojine,1,0
koji je označen beznadežnošću ili ispoljava beznadežnost,0,1
make larger,1,0
napraviti elektronski zapis,1,0
stići kamo i ukrcati se,1,0
"indijski jezik; državni jezik Maharaštre, zapadni centralni deo Indije; pisan je devanagarijem",1,0
beli mineral; ruda cinka,1,0
tečnost u kojoj se kuvaju povrće ili meso,1,0
dug vremenski period,1,0
bitka u kojoj učestvuju bar dve vojne sile,1,0
kopija koja se predstavlja kao da je original,1,0
Savezna država SAD-a u centralnom Pacifiku na Havajskim ostrvima,1,0
zaplena od strane države,1,0
