X,Predicted,Real
uzrokovati da šta prođe,1,0
"nepromenljiva funkcionalna reč koja služi da spoji reči, sintagme, klauze ili rečenice",1,0
glavni grad i luka Somalije,1,0
testiranje ideje,1,0
kožuškari,1,0
"kratke pantalone do kolena, obično živih boja",1,0
meso sa slabine svinje,1,0
prekrivati zemljište malčem,1,0
"koji ohrabruje, odobrava ili zadovoljava",0,1
izvršiti obred potvrđivanja,1,0
flagelata sa tankim omotačem sastavljenim od ploča,1,0
kim,1,0
pokazivač koji se sastoji od instrumenta za merenje količine padavina,1,0
urednik koji priprema tekst za izdavanje,1,0
fenomen akumulacije sedimenta ili šljunka,1,0
sakrivanje identiteta nečega izmenom njegovog izgleda,1,0
svojstvo onogo što ima jednu dimenziju,1,0
"Glasanje u kome nije poznato kako je glasao ni jedan pojedinac, ali ukupni rezultati glasanja su javni.",1,0
prestati sa radom,1,0
"ući u savez, zavet",1,0
transuranski element koga nema u prirodi,1,0
upravljati vozilom ili ga kontrolisati,1,0
izraziti zahvalnost ili pokazati poštovanje,1,0
izlaziti redovno; imati stalan odnos sa nekim,1,0
može se koristiti i u vremenskom smislu,0,1
religiozna osoba koja veruje da je Isus Hrist i koji je član neke hrišćanske denominacije,1,0
"alkohol bez ukusa, sa 95 procenata alkohola koji služi za mešanje sa čistim viskijem ili pri pravljenju džina i likera",1,0
"Svernoamerička držva koju čine 50 država, od koji su 48 s središnjem delu Severne Amerike, Aljaska je na severozapadu Severne Amerike, Havaji su ostrava u Tihom okeanu",1,0
jesetra,1,0
tanki oštri komad metala koji je u kakav materijal kao spajalica ukucan,1,0
Učiniti da se nešto odvoji ili rastavi,1,0
korisnici usluga zbirno (?),1,0
način rada ili ponašanja,1,0
meso koje uključuje jedno ili više rebara,1,0
Stanje zadovoljstva jer nema bolesti.,0,1
osoba iz Francuske,1,0
obećati svečano i formalno,1,0
koji donosi dobar profit,0,1
korekcija napravljena brisanjem,1,0
jedinica za učestalost; jedan herc ima periodu ponavljanja od jedne sekunde,1,0
priručnik koji sadrži reči (u alfabetskom poretku) sa njihovim značenjima,1,0
lešnikara iz starog sveta,1,0
osoba koja prosuđuje,1,0
kvalitet da je šta opšte ili široko rasprostranjeno ili da ima opštu primenljivost,1,0
Familija monokotiledona iz podklase Liliidae;?,1,0
nefinitna forma glagola od koje se mogu graditi složena vremena (kao u engleskom) ili koja se može upotrebljavati pridevski,1,0
zgusnuto mleko dobijeno isparavanjem,1,0
koji obezbeđuje interpretaciju,1,0
smatrati delom nečega,1,0
Slično sa prastarim orgijskim obožavanjem Afrodite na Kipru,1,0
penutski jezik kojim govori narod Maidu,1,0
Obezbediti zabavu za nekoga.,0,1
uništen ili veoma oštećen vatrom,1,0
veštački jezik koji se temelji što je više moguće na rečima zajedničkim za sve evropske jezike,1,0
šupljina u lobanji u kojoj su smeštene očne jabučice,1,0
novčana jedinica Nikaragve,1,0
ponuditi tumačenje ili objašnjenje čega,1,0
stanovnik Argentine ili poreklom iz Argentine,1,0
povećanje gustine,1,0
napraviti put uklanjanjem prepreka,1,0
posuda u kojoj neki sastojci mogu da se mućkaju,1,0
pražnjenje nečega odvođenjem tečnosti koja se tu nakupila,1,0
bogosluženje koje se obavlja u kasno popodne ili veče,1,0
program koji ispituje druge računarske programe da li su sintaksički ispravni,1,0
slatkovodna riba nemasnog mesa iz roda Micropterus,1,0
nadmoćno osećanje straha i zebnje,1,0
slatkovodna riba koja je u naše krajeve stigla sa severnoameričkog kontinenta,1,0
potopljeni (ili delimično potopljeni) greben u reci ili duž obale,1,0
u obliku čuna,1,0
kakav ritam opetovanim udarcima proizvoditi,1,0
"štapić koji se sastoji od male, drvene ili plastične, trake i koji se koristi za iščačkavanje hrane između zuba",1,0
pesnik koji piše sonete,1,0
tibetsko-burmanski jezici kojima se govori na krajnjem severu Burme i u susednim oblastima Kine i Indije,1,0
osoba koja koristi naučno znanje da reši praktične probleme,1,0
zaslađeno isušeno mleko,1,0
kolekcija dela koja neki umetnik ili kompanija mogu da izvedu,1,0
čiji domaćin biti,1,0
republika na jugu Severne Amerike; postala nezavisna od Španije 1810,1,0
usoljeno salo sa stomaka svinje,1,0
senzacionalističko novinarstvo,1,0
supstanca koja ističe iz pora biljaka ili životinja,1,0
udavke Starog sveta,1,0
tamnosivi oblak koji donosi kišu,1,0
propovedati jevanđelje,1,0
podeliti u komponente ili sastojke,1,0
otvor u zidu zgrade koji prima svetlo i vazduh; obično ga zatvara okvir koji sadrži prozirni materijal i može se otvoriti,1,0
biljke koje se gajuju zbog njihovog proizvoda,1,0
postojan u naklonosti ili odanosti,0,1
način artikulacije koji uključuje zvučno oslobađanje daha,1,0
higrometar koji pokazuje varijacije relativne vlažnosti atmosfere,1,0
"Kvalitet koji čini daa je nešto poželjno, vredno ili korisno.",0,1
osnovna novčana jedinica Bangladeša,1,0
nagnuti jedan prema drugom kako bi formirali korito,1,0
dodavanje informacija ili detalja,1,0
koristiti ili pomerati,1,0
palica koja se koristi za udaranje loptom u različitim igrama,1,0
Jevrejski praznik žetve,1,0
dodatak jelu za poboljšanje ukusa,1,0
sredstvo napravljeno da ulepša telo,1,0
u rimskoj mitologiji boginja sreće i sretne slučajnosti; u grčkoj mitologiji joj odgovara nTiha,0,1
svojstvo onogo što je propustljivo,1,0
(obično dug) dramatični govor jednog glumca,1,0
čvrsta glavica kupusa purpurno-crvene boje,1,0
cipela koja se sastoji od đona vezanog kaiševima do stopala,1,0
čiji naslednik biti,1,0
tisa,1,0
prevlaka na severoistoku Egipta koja povezuje Egipat i Afriku,1,0
Rod žbunja i niskog drveća iz Starog sveta; ima mirisno cveće u lepim grozdovima:?,1,0
Nešto predloženo (kao plan).,1,0
osoba koja ima opštu vlast nad drugima,1,0
sociolog koji je stručan za antropologiju,1,0
virus tumora koji prenosi insekt koji usisava sokove biljaka Empoasca fabae,1,0
ishod čega urediti putem prevare,1,0
novčana jedinica Etiopije,1,0
sivo-belo meso list ribe,1,0
legura bakra i kalaja i ponekad još nekih elemenata,1,0
javn prodaja dobara onome ko ponudi više,1,0
lajati visokim tonom,1,0
municija koja se sastoji od cilindričnog punjenja koje sadrži eksploziv i metke; ispaljuje se iz puške ili pištolja,1,0
objekat u pasivnoj konstrukciji,1,0
okrugla ili loptasta bakterija,1,0
tvar koja sjedinjuje ili veže,1,0
čvrsti sladoled koji se sastoji od 3 ili 4 sloja različite boje i ukusa,1,0
komad nameštaja koji služi za spavanje,1,0
prokuvane zelene paprike najčešće punjene punjene pirinčem i mesom i kratko pečene,1,0
Čin povraćaja ili spasavanja nečeg izgubljenog (ili u opsanosti da se izgubi).,1,0
"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju",1,0
čelik čije karakteristike su određene dodavanjem drugih elemenata osim uglja,1,0
utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,1,0
Stanje biti zaposlen ili imati posao.,0,1
novčana jedinica Urugvaja,1,0
najstariji bog; predstavlja beskonačnost prostora koji je prethodio nastanku sveta,1,0
jezik kojim govori narod Marako,1,0
porodica jezika kojom govore Karibljani,1,0
biti deo čega,1,0
konverzija analognih informacija u digitalne,1,0
dugme kojim se aktivira računarski miš,1,0
oblik zamenice ili glagola kojim se označava govornik u datom diskursu,1,0
Inkvizicija koja je branika katolicizam u Španiji (posebno od XV do XVII veka),1,0
donja strana stopala,1,0
smanjenje u širinu,1,0
ostati iza,1,0
glavni grad Svetog Kitsa i Nevisa,1,0
"Koji ima potrebne sposobnosti, veštinu ili znanje da nešto uradi.",0,1
odbrana protiv gubitka,1,0
naći zajednički jezik ili se uspećno izboriti sa nečim,1,0
testenina dugačkih tankih pljosnatih traka koja je šira je od špageta i uža od fetućina,1,0
dokument koji garantuje pronalazaču isključivo pravo na pronalazak,1,0
protozoe koje imaju flagele (bičeve),1,0
Stabljike se jedu kao celer ili se kandiraju; seme se koristi kao začin ili se kiseli.,1,0
leva stranica knjige,1,0
grana indoiranske jezičke porodice,1,0
Višegodišnja zeljasta biljka čiji rizom miriše slično kao đumbir,1,0
pasaž koji spaja glavne teme sa onima koje slede,1,0
Nešto što povezuje.,1,0
čin izrade filma,1,0
dijakritički znak koji označava naglasak ili koji se stavlja iznad vokala kako bi označio naročit izgovor istog,1,0
kalkulator koji vodi evidenciju koliko puta se nešto desilo,1,0
posluženje koje se sastoji od sendviča i garnirunga,1,0
osnovna novčana jedinica Egipta,1,0
obožavanje svetaca,1,0
Britanije,1,0
kaktus jugozapadnog SAD-a i severnog Meksika koji ima jestiv sočan plod,1,0
Uspostaviti koloniju (za zemlje u razvoju).,1,0
(računarstvo) datoteka namenjena čuvanju i ažuriranju rezervnih kopija,1,0
čin izuzimanja nekoga,1,0
srazmerno velika neuroglijalna ćelija,1,0
novčana jedinica Tajlanda,1,0
predočiti dokaz za kakvu tvrdnju,1,0
najveći planinski lanac na zapadu Severne Amerike; prostire se od Britanske Kolumbije do severa Novog Meksika,1,0
(za naglašavanje značenja) izuzetno dobro,0,1
"korišćenje bakterija, virusa da bi se uništili ljudi, životinje ili hrana",1,0
konzsitentnost kompaktnih čvrstih tela,1,0
papir koji deluje zgužvano; obično je u boji i koristi se za dekoraciju,1,0
Cipal,1,0
fenički dijalekat drevne Kartagine,1,0
položaj sudije,1,0
ćelija koja je deo tumora,1,0
praktičan metod ili veština primenjeni na neki specifičan zadatak,1,0
izjava koja izražava lićno mišljenje ili uverenje,1,0
bivša osnovna novčana jedinica Estonije,1,0
"kuhinjski aparat sa sečivima koja se mogu menjati; služi za sečenje, mešanje, gnječenje  hrane",1,0
tanki ravni komad odsečen od nekog predmeta,1,0
program koji se poziva da pripremi posao koji treba da se pokrene,1,0
legendarno stvorenje koje liči na malog starca i živi u dubinama zemlje i čuva zakopano blago,1,0
"drvenasta penjačica, obično tropskih predela",1,0
prirodna akumulacija bitumena na površini zemlje; često funkcioniše kao zamka za životinje čije se kosti tako očuvaju,1,0
povrće koje se gaji kao hrana za stoku,1,0
draguljima optočen ukras za glavu koji označava vlast,1,0
blagi italijanski beli sir,1,0
pričvršćivač koji pričvršćuje dva kraka kaiša ili trake; često ima iglu,1,0
prikupiti i zapaliti materijal za,1,0
glavni grad Bahama,1,0
odnos između jedinica kojim se izražava suprotnost njihovih značenja,1,0
prekrivači za krevet,1,0
obožavanje meseca,1,0
dijalekt španskog kojim se govori u Meksiku,1,0
čvrsto zgrabiti,1,0
veliki deo dugačke pisane celine,1,0
mišljenje koje se stvara prosuđujući nešto,1,0
Početi goreti ili biti zahvaćen plamenom,1,0
novčana jedinica Poljske,1,0
dijakritički znak (-) koji se stavlja iznad vokala kako bi označio dug zvuk,1,0
komad mesa (ili ribe) koje je izrezano i pečeno,1,0
svtelosivi evroazijski golub čija su krila sa crnim prugama od koga potiče većina domaćih golubova,1,0
mašina koja sabira brojeve,1,0
"naziv cifre 5, znak koji obeležava broj pet",1,0
zabeleška ili pripovedni opis prošlih događaja,1,0
Žive u planinskim predelima južne i istočne Afrike.,1,0
jumanski jezik kojim govori narod Havasupai,1,0
novčana jedinica Malte,1,0
dolina reke Loare gde se gaje mnoga Francuska vina,1,0
fabrička mešavina sastojaka za pravljenje kolača braunis,1,0
"osobina onoga što je konveksno, ispupčeno",1,0
Postaviti.,1,0
zamenica kojom se označava da radnja agensa utiče na samog agensa,1,0
Drveni duvački instrument koji ima dva jezička od trske,1,0
prirodni otac ili majka,1,0
Žena menadžer,1,0
dobričica,1,0
iseći i sakupiti delove čega,1,0
viljuška s kojom se služimo za stolom pri jelu,1,0
proučavanje upravnih sistema u državama i drugih političkih jedinica,1,0
tanko iskrivljeno parče stakla ili plastike koje je izrađeno da pasuje preko oka a služi za korekciju vida,1,0
"poslastica koja se sprema od karamelizovanog šećera, jaja i mleka, a peče se u rerni",1,0
nerimovani stih (najčešće u jampskim pentametrima),1,0
korak pri hodanju ili trčanju,1,0
novčana jedinica Pakistana,1,0
dravidski jezik kojim se govori pretežno u centralnoj Indiji,1,0
u pravu; teritorija unutar koje se može vršiti vlast,1,0
nastaviti ili produžiti,1,0
okrenuti se od; odustati,1,0
ograničiti (školarcima) pravo kretanja na spavaonicu ili kampus kao kaznu,1,0
tipski rod porodice Sylviidae: grmuše,1,0
Biserka,1,0
keks posut kristal šećerom,1,0
procedura koja se preuzima da bi se došlo do medicinske dijagnoze,1,0
Cvrčci.,1,0
obuća za plivanje; prednji deo poput ploče pomaže pri plivanju posebno pod vodom,1,0
način predstavljanja glasova u jednom jeziku pomoću pisanih ili štampanih simbola,1,0
nestandardni varijetet američkog engleskog kojim govore neke crnačke zajednice u SAD,1,0
Rod paprati koji pripada porodici Polypodiaceae (u nekim klasifikacionim sistemima uključuje i rod Asplenium),1,0
desna strana broda ili aviona onome ko gleda prema krmi ili pramcu,1,0
Najveća familija živih morskih pasa; ima ih svuda u svetu a posebno u tropskim morima;?,1,0
original kako promeniti,1,0
"uobičajena računarska memorija koju programi koriste da obave neophodne operacije; memroisjki čip koga čini integrisano kolo dozovljava da se memoriji pristupa u bilo kom redu, a svakoj ćeliji se pristupa za privližno isto vreme",1,0
napraviti ponudu; u svim vrstama pravnih dogovora,1,0
Zebe iz starog sveta: kanarinci i?,1,0
onaj koji poseduje moralne kvalitete;,0,1
Neinvazivna dijagnostička procedura koja koristi ultrazvuk za snimanje strukture mozga; zastarela metoda,1,0
retki plagioklastični feldspar koji se javlja u mnogim magmatskim stenama,1,0
niz uređenih grupa ljudi ili stvari unutar sistema,1,0
koji ispoljava pogodan ili povoljan uticaj,0,1
"Beli prah od kalcijum sulfata od koga se sa vodom pravi semsa koja se brzo stvrdnjava; koristi se u građevini, za skulpture, u medicini kod preloma, itd.",1,0
utvrditi autentičnost čega,1,0
zadatak koji se sastoji u tome da se nešto napiše,1,0
ispupčeni nabor na površini mozga,1,0
Kitovi sa kljunom; u nekim ranijim klasifikacijama smeštana u porodicu Physeteridae;,1,0
standardni nemački jezik; istorijski je nastao od zapadnogermanskog,1,0
zujare,1,0
dodatak koji se preliva preko nekog jela,1,0
supa od kuvane piletine i praziluka,1,0
nenormalno uvećana štitasta žlezda do čega može doći zbog nedovoljne ili hiperprodukcije hormona ili zbog nedostatka joda u ishrani,1,0
hebrejski koji se danas koristi u Izraelu; poreklom je iz drevnog hebrejskog,1,0
postupak kojim se neko stanje od faktičkog pretvara u pravno (zakonito),1,0
Papir koji je osetljiv na svetlo na kome se mogu praviti fotografije,1,0
"otrovna bela materija (Pb[CH3CO]2) koja se koristi za izbeljivanje pamuka, za pravljenje emajla i lakova",1,0
nauka koja izučava ljudska društva,1,0
veličina izražena brojem,1,0
rečenica u indikativu kojom se nešto izjavljuje,1,0
lanac ostrva koji čini jednu Indonežansku provinciju istočno od Jave; uključuje Bali i Timor,1,0
"oblikovano i sušeno testo napravljeno od brašna, vode i ponekad od jaja",1,0
Jevrejski praznik kojim se slavi šesti Sivan kojim se slavi Mozesovo primanje deset zapovesti,1,0
"obrok sačinjen od sendviča, sira i salate",1,0
vodič za turiste,1,0
znak interpunkcije (?) koji se stavlja na kraj rečenice kako bi se označilo pitanje,1,0
Irski pesnik i dramski pisac (1865-1939),1,0
"Onaj ko ima nežnu, pažljivu i obzirnu prirodu; koristi se za osobe i njihovo ponašanje.",0,1
"republika Male Azije na Crnom moru, odvojena od Rusije Kavkazom",1,0
preinačiti nešto koristeći manje tehničku terminologiju,1,0
kurzivna forma egipatskih hijeroglifa koju je koristilo pre svega sveštenstvo,1,0
oštri alat za obeležavanje površina ili za probijanje malih rupa,1,0
činiti zvuke slične žuboru vode,1,0
"Društvo u naprednom stadijumu razvoja (na primer, sa složenim zakonskim, političkim i religijskim organizacijama.",1,0
postići dupli poen; osvojiti dve baze jednim udarcem (u bejzbolu),1,0
osvetljenje u prozračnom,1,0
relativno mala tuna belog mesa; glavni izvor konzervirane tune,1,0
dugačka i uska laguna; običnu u blizini ušća reke,1,0
osnovna novčana jedinica Rusije,1,0
osnovna novčana jedinica Litvanije,1,0
Ženka lava,1,0
"redak element u prirodi, a pojavljuje se u malim koncentracijama u silikatnim mineralima",1,0
utvrđenje dugačko 1500 milja izgrađeno preko severnog dela Kine u III veku pre nove ere,1,0
program koji prevodi s jednog programskog jezika na drugi,1,0
crvenkastosmeđ; uglavnom o kosi,1,0
irokeški jezik kojim govori narod Seneka,1,0
SO,1,0
organizacija profesionalnih ljudi za profesionalne ljude,1,0
Čin prilaska cilju.,0,1
tortilja čips preliven sirom i ljutom paprikom i pečen,1,0
morske protozoe,1,0
"Upotreba privrednih dobara da bi se zadovoljile potrebe, ili u proizvodne svrhe (ekonomija).",1,0
Igra na otvorenom koja se igra na polju određenih dimenzija,1,0
zagovornik maoizma,1,0
koji pokazuje ili izaziva veselje i zadovoljstvo,0,1
mali crveni ili žuti paradajz,1,0
uvući vazduh,1,0
štrcaljka koja podseća na pištolj za nanošenje tečnih supstanci (kao što su boje) putem prskanja,1,0
Pljosnate ribe,1,0
prethodna pojava ili uzrok ili događaj,1,0
količnik koji se dobija kada se veličina dela nečega podeli s veličinom celine,1,0
prirodne ili veštačke materije koje se sastoje od velikih molekula sačinjenih od povezanih serija ponovljenih jednostavnih monomera,1,0
poreklom s Kanarskih ostrva i Azorksih ostrva; ima žuto perje i lepo peva,1,0
ukrasno drvo žutocrvenkastih cvetova,1,0
bivša osnovna novčana jedinica Luksemburga,1,0
zamišljena linija koja povezuje tačke koje imaju isti barometarski pritisak u datom trenutku,1,0
biljojedi ljiljci,1,0
uzak izdužen otvor između dva simetrična dela,1,0
zaustaviti rad ili prouzrokovati zaustavljanje rada,1,0
novčana jedinica Ukrajine,1,0
novčana jedinica Malezije,1,0
"redak mek naranđast mineral (asS), važna ruda arsena",1,0
uspostaviti mapiranje elemenata skupa,1,0
tečnost ili gusta masa koja se dobija zagrevanjem i mlevenjem zrna kakaoa; osnova svake čokolade,1,0
žuta Pipin jabuka sa karakterističnim ukusom,1,0
"oblik društvene organizacije u kojoj je žena glava porodice, a loza se prati preko ženske linije",1,0
program koji kontroliše izvršavanje drugih programa,1,0
"zakrivljenost obale, manjih razmera",1,0
"tanka kratka hrenovka, najčešće sa odsečenim krajevima",1,0
gust sos napravljen od paradajza sa mnogim začinima,1,0
Sveta tajna kojom se krštenoj osobi daje potpuno uključenje u crkvu,1,0
stanovnik Vijetnama ili poreklom iz Vijetnama,1,0
kontraceptivni uređaj koji se sastoji od tanke gume ili lateksne prevlake koja se nosi preko penisa tokom seksa,1,0
"viski destilovan iz kaše od kukuruza, slada i raži, čuvan da odstoji u ugljenisanim hrastovim bačvama",1,0
predstavljanje apstraktne osobine ili ideje kao osobe ili bića,1,0
uskladištena informacija koja se koristi da da identifikuje neku stavku u sistemu za skladištenje i pronalaženje informacija,1,0
Zapadno indijsko voće koje podseća na mango; često ukiseljeno,1,0
"tanka,, prozračna hartija koja obično služi za brisanje",1,0
postupak podizanja čina ili položaja,1,0
netačan iskaz,1,0
bantu jezik,1,0
tanak deo sa prednje četvrti životinje,1,0
"onaj kojeg vredi imati, tražiti ili dostići",0,1
pretvoriti kod u uobičajen jezik,1,0
"konvencionalni metaforični naziv za nešto, koristio se posebno u staroj engleskoj i staroj nordijskoj poeziji",1,0
reč koja izražava atribut nečega,1,0
mek srebrnkast metal; redak u zemlji,1,0
duga depresija strmih ivica na dnu okeana,1,0
osnovna novčana jedinica Sudana,1,0
severoistočni iranski jezik kojim se govori u Rusiji,1,0
glavni i najveći grad Ugande,1,0
dugače trkaće saonice sa sistemom za upravljanje,1,0
pročišćen puter bojen polako braon bojom i začinjen sirćetom ili limunovim sokom i kaparom,1,0
palma penjačica iz Šri Lanke i južne Indije,1,0
metod književne kritike kojim se analiziraju detalji teksta da bi se otkrili njegova struktura i značenje,1,0
prekrstiti nekoga (učiniti znak krsta preko nekoga) da bi se nad tom osobom prizvala Božija zaštitila,1,0
student koji jako puno uči,1,0
supstancija koja se emituje ili ispušta,1,0
glavni deo organa ili drugih telesnih struktura,1,0
stanovnik Nauruana ili poreklom sa Nauruana,1,0
Biti nekome prihvatljiv ili odgovarajući.,0,1
kadoanski jezik kojim govori narod Poni,1,0
Zgrada u kojoj se vrši likvidacija životinja radi proizvodnje mesa,1,0
konsonant za čiju je artikulaciju potrebno pokretanje usana,1,0
zbir vrednosti podeljenih brojem vrednosti,1,0
kolekcija i izučavanje poštanskih maraka,1,0
novčana jedinica u Sao Tome i Principe,1,0
glagolski oblik kojim se izražava završena radnja,1,0
"Kardinali, krstokljuni, strnadice, štiglići, ??",1,0
zamenica koja izražava razlike u licu,1,0
zgrada u kojoj se nalaze svlačionice za kupače,1,0
dodatak predstavljati,1,0
turkijski jezik kojim govore Azerbejdžanci,1,0
uska i tanka drvena traka koja se koristi kao podloga za gips ili izradu rešetki,1,0
novčana jedinica Maroka,1,0
slaganje u licu između zamenica i glagola,1,0
mašina koja simulira neko okruženje radi obuke ili istraživanja,1,0
kretati se unazad i od čega se udaljavati,1,0
nezabeleženi praistorijski jezik koji je preteča svih indoevropskih jezika,1,0
Jasen.,1,0
"tikva sa čvrstom korom i izduženim, krivim vratom",1,0
kartica ili značka koja se koristi da bi se njezin nosilac mogao identifikovati,1,0
Rod monokotiledona koji uglavnom čine trave koje imaju?,1,0
najmanji moguć,1,0
Sastoji se od svih živih glavonožaca osim porodice Nautilidae: redovi Octopoda (hobotnice) i Decapoda (lignje),1,0
odnos intenziteta signala prema intenzitetu šuma,1,0
pododeljak čina u komadu,1,0
determinator koji se odnosi na klasu entiteta koji se ne mogu jasno identifikovati ('a' u engleskom),1,0
odeljenje u zatvoru (koja se obično sastoji od nekoliko ćelija),1,0
čaša napravljena od papira za jednokratnu upotrebu,1,0
"anatomska struktura koja se koristi kao polazna tačka u lociranju drugih anatomskih struktura, kao u hirurgiji ili tačka na kojoj mogu da se izvrše merenja",1,0
Koji nastaje iz želje da se doprinese blagostanju ili sreći drugih.,0,1
osoba koja je često u društvu druge,1,0
obožavanje sunca,1,0
napraviti sastavljanjem iz delova,1,0
vrste kobasica ili mesnih vekni koje su sečene i servirane hladne,1,0
pribor za pisanje koji služi da se nešto označi,1,0
ispuniti slutnjom ili uznemirenošću; izazvati neprijatnu iznenađenost,1,0
oprema koja se sastoji od skupa predmeta ili alata za određenu svrhu,1,0
"zamenica (kao 'koji' ili 'čiji') kojom se odnosna rečenica uvodi u imeničku sintagmu, pri čemu upućuje na centar te sintagme",1,0
"lekovito, magično ili otrovno piće",1,0
"pratiti, otkriti ili utvrditi tok razvoja čega",1,0
Britanski filolog i pisac fantastike (rođen u Južnoj Africi) (1892-1973).,1,0
hrskave pahuljice koje se prave od kukuruza,1,0
Stabljika celera koja se kuva ili jede sirova (kao začin).,1,0
Osobina onoga što zaslužuje poverenje.,0,1
rukom pisan tekst koji liči na štampani tekst???,1,0
"pištolj za koji se puni kroz cev i koji ima dugačko burence, ranije korišten od pešadije",1,0
osoba koja ima doktorat neke akademske institucije,1,0
Voziti bicikl.,1,0
