X,Predicted,Real
stići kamo i ukrcati se,1,0
"uzana trakasta testenina sa jajima; sprema se sa goveđim, telećim ili svinjskim mesom a ponekad i sa zečetinom",1,0
ukloniti vodu iz čega,1,0
"savetodavna, zakonodavna, upravna ili sudska skupština",1,0
čadski jezik kojim se govori u Čadu,1,0
dostupan izvor bogatstva; novi ili rezervni izvor koji se može koristiti kada je potreban,1,0
pokrivač napravljen od tkanine,1,0
najviša tačka planine ili uzvišenja,1,0
formiranje ili deponovanje u slojevima,1,0
"u obradi informacija, uređena lista zadataka koje treba obaviti ili poruka koje treba transmitovati",1,0
čin izrade filma,1,0
penjači,1,0
"Turčin, pripadnik plemena Osmana I",1,0
sličnost oblika,1,0
na ili blizu Severnog pola,1,0
transuranski element koga nema u prirodi,1,0
promeniti spoljašnju strukturu ili izled,1,0
stanje promene,1,0
"Koji nije originalan; nije produktivan, ne donosi ništa neobično niti sveže.",0,1
Nauka o sistematskoj klasifikaciji,1,0
zakrivlen na spolja,1,0
obećati svečano i formalno,1,0
novčana jedinica Rusije,1,0
plijenorke,1,0
varijantna forma grafeme - kao 'm' i 'M',1,0
osnovna novčana jedinica Brazila,1,0
mineral koji se sastoji od silikata mahnezijuma i gvožđa,1,0
preći ili pokriti hodanjem,1,0
zagovornik secesije ili odvajanja od veće grupe (kao što je utvrđena crkva ili nacionalna zajednica),1,0
program koji konvertuje program na asemblerskom jeziku u mašinski ejzik,1,0
rabarbara,1,0
raditi kao vozač,1,0
ravnopravna razmena,1,0
smanjenje u veličini organa usled bolesti ili nekorišćenja.,0,1
sesti u vozilo i kontrolisati ga,1,0
fiktivno ime koje se koristi kada osoba igra određenu društvenu ulogu,1,0
intermedijarna magmatska dubinska stena,1,0
spojen veznicima,1,0
povećanje gustine,1,0
svojstvo onoga kome nedostaje živost,0,1
novčana jedinica Egipta,1,0
lagani obrok,1,0
Otrovna biljka poreklom sa severa Evrope; ima pokriven plavo-ružičast cvet; osušeni list i koren daju?,1,0
Jevrejski praznik kojim se slavi šesti Sivan kojim se slavi Mozesovo primanje deset zapovesti,1,0
servilni crnac iz romana Harriet Beecher Stowe,1,0
flagelata sa tankim omotačem sastavljenim od ploča,1,0
površina kvadrata čija je stranica dužine jednog metra,1,0
Posramiti nekoga; povrediti nečiji ponos.,0,1
"koji izaziva iznenađenje, čuđenje ili zadivljenost",0,1
jedanaesto slovo grčkog alfabeta,1,0
grana indoiranske jezičke porodice,1,0
losovi,1,0
vrste kobasica ili mesnih vekni koje su sečene i servirane hladne,1,0
kretati se unazad i od čega se udaljavati,1,0
Rod familije Tuberaceae: gljive čija su tela tiplično ?truffles,1,0
"uzorak :3, mustra :1 mali deo neÄega koji se shvata kao predstavnik celine",1,0
zastareli nazivi za Čanophyceae,1,0
Zvanični akt suda kojim se naređuje neka činidba,1,0
seckano meso pomešano sa krompirima i zapečeno,1,0
modifikacija koja sužava značenje nekog elementa ('crveni šešir' ima uže značenje nego samo 'šešir'),1,0
švajcarski sir sa velikim rupama,1,0
"biti uplašen, plašiti se",0,1
okeanijski jezik kojim se govori na Fidžiju,1,0
nastaviti nakon prekida,1,0
bojni brod koji ima velike topove istog kalibra,1,0
Napraviti od komponenata,1,0
znak koji služi da označi da je neki tekst ili materijal identičan onome iznad njega,1,0
(pravo) prenos vlasništva činom predaje predmeta,1,0
zbirka knjiga,1,0
veličina i opšti izgled publikacije,1,0
"konferencija ljudi koji su na različitim lokacijama koju omogućava korišćĚenje telekomunikacione opreme, kao što je zatvorena televizija",1,0
podzemna površina ispod koje je tlo potpuno zasićeno vodom,1,0
okrugla ili loptasta bakterija,1,0
novčana jedinica Mozambika,1,0
postići bod ili cilj,1,0
mustra koja se korsti za štampanje; koristi se da obezbedi zatvaranje ili autentičnost dokumenta,1,0
Voziti bicikl.,1,0
tipski rod porodice Cotingidae: kotinge,1,0
"hrskav, okrugli keks sa ukusom đumbira",1,0
novčana jedinica Bahreina,1,0
novčana jedinica Venecuele,1,0
boginja podzemnog sveta; u grčkoj mitologiji joj odgovara Persefona,1,0
postali sličan okolini,1,0
najamni radnik koji radi poljske radove,1,0
herpes virus koji izaziva infektivnu mononukleozu; povezan je sa specifičnim oblicima kancera u Africi i Kini,1,0
pretvaranje iz jedne jedinice ili obilika u drugi,1,0
Poruka koja opisuje kako nešto treba da bude urađeno,1,0
Kvalitet onog ko nije brižljiv.,0,1
komad koji predstavlja Hristovo stradanje,1,0
obuka pacijenata za samostalnu relaksaciju,1,0
Škotski dramski pisac i romanopisac koji je stvorio lik Petra Pana (1860-1937),1,0
novčana jedinica Azerbejdžana,1,0
napuniti (kao oružje),1,0
glagolski oblik kojim se izražava radnja koja je trajala u prošlosti i koja još uvek traje ili koja se završava u sadašnjosti,1,0
stanovnik Koreje ili poreklom iz Koreje,1,0
nešto što spaja ili povezuje,1,0
student starogrčkog i latinskog jezika,1,0
osnovna novčana jedinica Tanzanije,1,0
čadski jezik kojim se govori u severnoj Nigeriji,1,0
Grupa ratnih brodova koja se organizuje kao taktička jedinica,1,0
jezik kod koga različiti tonovi razlikuju značenja,1,0
Čista nezaslađena čokolada koja se koristi za kuvanje (za pravljenje kolača).,1,0
koji zaslužuje sažaljenje ili podstiče na sažaljenje,0,1
sticanje nečega plaćanjem,1,0
novčana jedinica Nigerije,1,0
komunikacija razmenom pisama,1,0
novčana jedinica Severne Koreje,1,0
invazivna radiološka metoda snimanja spinalnog kanala kičme i kičmene moždine,1,0
dovesti do zaključka ili dovesti do uspešnog razrešenja,1,0
"zaposedanje, prisvajanje nečega na zakonit način",1,0
nenormalna depresija i nezadovoljstvo,0,1
Portugalska provincija na južnoj obali Kine i dva ostrva u Južnom kineskom moru; vraćeni Kini 1999,1,0
pismo koje se služi piktogramima,1,0
popis kojim se reklamira seme u komercijalne svrhe sa cenama,1,0
"naziv cifre 8, znak koji obeležava broj osam",1,0
morske zmije,1,0
period od 10 godina,1,0
"onaj kojem se ne može ukazati poverenje, u koga se ne možemo pouzdati",0,1
pokrivati tečnošću; sipati tečnost na,1,0
"Čvrsto istkana tkanina, koristi se za stolice, jedra, šatore).",1,0
muzičar koji svira obou,1,0
otvor u zidu zgrade koji prima svetlo i vazduh; obično ga zatvara okvir koji sadrži prozirni materijal i može se otvoriti,1,0
jastuk za podršku glave osobe koja spava,1,0
entitet koji se realizuje imenicom ili imeičkom frazom u klauzi ili rečenici,1,0
osloboditi led,1,0
drugo slovo grčkog alfabeta,1,0
UG,1,0
predočiti dokaz za kakvu tvrdnju,1,0
označiti kao kakvim znakom,1,0
"hibrid između grejpfruta i mandarine, gaji se na Floridi",1,0
ljubičasto tropsko voće,1,0
"osoba koja smišlja, piše i testira računarske programe",1,0
kremasti preliv koji sadrži mrvljeni plavi sir,1,0
zajednički naziv za novine i časopise,1,0
propadati ili se raspadati,1,0
liska kratkog kljuna iz starog sveta,1,0
grana indoevropske jezičke porodice koja sadrži indijske i iranske jezičke grupe,1,0
okrugla slatka paprika,1,0
"predeo oko obe strane kičme između kukova i rebara kod ljudi, kao i kod četvoronožaca",1,0
boginja neslopge i razdora; sestra Aresova,1,0
kratkotrajni radioaktivni metal stvoren od uranijuma koji se dezintegriše u aktinijum a potom u olovo,1,0
zglob koji se slobodno pokreće čije su kosti tako nameštene da omogućavaju pokretanje u jednoj ravni,1,0
virus koji je parazit u bakterijama; koristi bakterijski mehanizam i energiju da proizvodi više faga sve dok ne uništi bakteriju a zatim se fag oslobađa da bi napao okolne bakterije,1,0
pribor za pisanje koji služi da se nešto označi,1,0
rameni deo svinje često dimljen,1,0
žena glumac,1,0
jedrilica sa jednim jarbolom postavljenim na razdaljinu od oko jedne trećine dužine plovila od krme,1,0
Korisna ili vredna osobina,1,0
informacija koja podržava statistiku procenu budućih događaja,1,0
ubijanje odsecanjem glave,1,0
Stanje u kome čovek ne može da funkcioniše normalno i bez bola.,0,1
Jevrejski praznik žetve,1,0
prouzrokovati genetičku rekombinaciju,1,0
nezavisna hrišćanska crkva ustanovljena 300 g. pod uticajme rimske i vizantijske tradicije,1,0
energično i oduševljeno uživanje,1,0
izostavljanje do koga dolazi kada urednička promena skrati napisani pasaž,1,0
legendarno stvorenje koje liči na malog starca i živi u dubinama zemlje i čuva zakopano blago,1,0
javno obaveštenje o nečemu što se dogodilo ili će se dogoditi,1,0
tanak oštri instrument koji se koristi za uzimanje,1,0
paradajz punjen različitom mešavinom salate i poslužen hladan,1,0
teorija o strukturi atoma,1,0
čin odbrane sebe,1,0
postupak kojim se neko stanje od faktičkog pretvara u pravno (zakonito),1,0
meso mladog bakalara ili poloka ili neke druge ribe belog mesa podeljeno i očišćeno; obično se bari,1,0
pogrdni izrazi za običan narod,1,0
"Zeljasta ili grmolika, zimzelena ili listopadna biljka, godišnja ili višegodišnja biljka;?",1,0
svojstvo koje se uočava dodirom,1,0
French mathematician and philosopher and Jansenist; invented an adding machine; contributed (with Fermat) to the theory of probability (1623-1662),1,0
podvodni bojni brod koji je obično snabdeven torpedima,1,0
"nastati, početi postojati",1,0
privremeni most koji se gradi preko niza pontona,1,0
znak dodat nekom slovu kako bi se označila posebnost u izgovoru,1,0
ruska reka u Sibiru; teče na sever i uliva se u Severno ledeno more,1,0
bantu jezik,1,0
jumanski jezik kojim govori narod Diegeno,1,0
prosečna vrednost nekih n brojeva izračunata primenom neke funkcije,1,0
Koji više nema životne funkcije (ili bar tako izgleda).,0,1
ostrvo u istočnom Mediteranu,1,0
visoko mesto,1,0
mikser sa električnim pogonom koji vitla sečivima koji mešaju ili sipaju ili rastvaraju hranu,1,0
agens koji dovodi do hemijske reakcije,1,0
istorija reči,1,0
izvršavanje operacija jedne za drugom u datom predosledu,1,0
najveća slatkovodna evropska riba koja može da naraste i do tri metara dužine,1,0
radnik koji prekriva objekte bojom,1,0
"nemetalni univalentan halogeni element, obično žut toksičan i lako zapaljiv gas",1,0
Primulaceae; Theophrastaceae; Myrsinaceae; i u nekim klasifikacijama Plumbaginaceae,1,0
nejasno i neprijatno osećanje koje se ima u iščekivanju nekog lošeg ishoda,0,1
sintagma koja se uvodi predlogom,1,0
porodica jezika kojom govore Karibljani,1,0
mišić koji približava deo tela ka centralnoj osi,1,0
Smatrati da je nešto loše ili pogrešno.,0,1
usisati u sebe,1,0
mehanički ili električni eksplozivni uređaj ili mala količina eksploziva ; može se koristiti za iniciranje reakcije razornog eksploziva,1,0
način artikulacije koji uključuje zvučno oslobađanje daha,1,0
koji odražava sumornost i smrknutost,0,1
insekt sa dva para krilaca u kojima se razabira mrežast splet žilica,1,0
"Ono što nije lako, zahteva veliki fizički ili mentalni napor da bi se ostvarilo. razumelo ili izdržalo.",0,1
povećati razmak između redova,1,0
fonemi ili niske fonema koje čine različite alomorfe nekog morfemaheme,1,0
"Nejasno sećanje, često emotivno obojeno; prisećanje, uspomena (reminiscencija na detinjstvo).",1,0
hulmani,1,0
okrutno ili nehumano postupanje,0,1
"mekana hrana dobijena kuvanjem ovsene kaše, drugog jela ili mahunarki u vodi ili mleku dok se ne zgusne",1,0
"slatkovodna, mala riba iz porodice Centrarchidae, nemasnog mesa",1,0
(računarstvo) štampana ploča ili čip koji prevodi komande u formu koja može kontrolisati hard disk,1,0
odnos između anafore i njenog antecedenta,1,0
određena vrsta materije sa uniformnim osobinama,1,0
"posno belo meso ribe slične bakalaru ali manja; može da se peče, pošira ili kratko dinsta ili prži kao filet",1,0
jezero između jugozapadne Šajcarske i Francuske koje se istoka na zapad preseca Rona,1,0
milijarditi deo sekunde; hiljaditi deo mikrosekunde,1,0
"fleksija imenica, prideva i zamenica u indoevropskim jezicima",1,0
ravna ploča koja kontroliše ili usmerava protok fluida ili energije,1,0
koga čini cela količina ili raspon,1,0
izazvati iznenadni strah u kome ili ispuniti koga iznenadnom panikom,1,0
Raniji naziv za Čanophyta,1,0
"Drveće i žbunje koje ima plod u vidu bobica, koštunica ili čaura; ponekad se smešta u red Oleales: masline i ??",1,0
"koji misli najgore o ljudskoj prirodi i motivima; koji ima podrugljivu nevericu u, npr. u nesebičnost drugih",0,1
glavni grad Sirije,1,0
dodatak koji se preliva preko nekog jela,1,0
smanjiti bol ili neprijatnosti ; ublažiti,1,0
biti deo čega,1,0
tanki ravni komad odsečen od nekog predmeta,1,0
pripremati hranu na masti ili ulju u tiganju,1,0
slučajno biti,1,0
brzina transmisije podataka; maksimalna količina informacija (bitovi u sekundi) koji se mogu transmitovati u kanalu,1,0
pesma sastavljena od 3 strofe i anvoa,1,0
ostrvo u Indijskom okeanu kod istočne obale Afrike; pripada Republici Tanzaniji,1,0
proces u reprodukciji i rastu kod koga se ćelija deli i nastaju nove ćelije,1,0
kaktus jugozapadnog SAD-a i severnog Meksika koji ima jestiv sočan plod,1,0
poređati nešto kao nisku,1,0
muzičar koji sivra klarinet,1,0
dravidski kojim se govori pretežno u južnom delu centralne Indije,1,0
program koji kreira jedan programski modul od više njih tako što razrešava unakrsne reference između modula,1,0
prizvati šta,1,0
traženje informacija,1,0
"nestratifikovano tlo koje taloženjem formira glečer; sastoji se od smeše peska, gline, šljunka i oblutaka",1,0
niz pokreta stopala koji sačinjavaju neki ples,1,0
testo za hleb,1,0
svetlosni mikroskop koji se sastoji od jednog konveksnog sočiva koji se koristi za proizvodnju uvećane slike,1,0
Čin konstruisanja nečega (kao masšinskog dela).,1,0
zbirka srodnih stvari namenjenih da se koriste zajedno,1,0
izraz ili izgovor koji je karakterističan za određeni lokalitet,1,0
"Metvulja, ?horsemint, ?beebalm",1,0
Veliko drvo čiji medonosni cvet ima intenzivan miris,1,0
Gomoljasta biljka južne Evrope; lukovica sa razdvaja u odvojene češnjeve jakog mirisa i ukusa.,1,0
potomak Arapa koji su naselili Palestinu,1,0
Naći pribežište u,1,0
jagnjeći odrezak,1,0
proučavanje upotrebe jezika,1,0
spisak rezervnih delova za uređaje (u komercijalne svrhe) sa cenama,1,0
jedinica koja određuje cenu plaćanja,1,0
Čin povraćaja ili spasavanja nečeg izgubljenog (ili u opsanosti da se izgubi).,1,0
srazmerno velika neuroglijalna ćelija,1,0
supstanca koja ima svojstvo ili sklonost da apsorbuje drugu supstancu,1,0
Uključuje biljke cvetnice koje proizvode seme ztvoreno u ovarijumu; u nekim sistemima se smatra klasom (Angiospermae) a u drugim razred (Magnoliophyta ili Anthophyta).,1,0
Nešto što povezuje.,1,0
Najgvirc,1,0
spustiti se na neko meko mesto,1,0
izraziti čestitke,1,0
grozničnica,1,0
"asocijacija država zapadne hemisfere stvorena 1948 da promoviše vojnu, ekonomsku i kulturnu saradnju",1,0
spomenik koji se sastoji od veoma velikog kamena koji čini deo praistorijske strukture (posebno u zapadnoj Evropi),1,0
tipski rod porodice Coccidae,1,0
tuga izazvana bolom i tugom,0,1
ostrvlje u Norveškom moru,1,0
princip prema kome kakva vlada uživa potpunu i neograničenu moć ,1,0
svrake,1,0
urediti u stog,1,0
afiks koji se nalazi unutar reči,1,0
kolekcija dela koja neki umetnik ili kompanija mogu da izvedu,1,0
Severnoamerički zec,1,0
dodati kao novi element ili deo,1,0
dramski rad namenjen glumcima za izvedbu na sceni,1,0
novčana jedinica Paragvaja,1,0
uređaj koji može da se koristi za unos podataka u računar ili drugi uređaj,1,0
izraz kojim se vrši predikacija,1,0
"mineral koji se sastoji od izvodnog kalijum klorida, važna ruda kalijuma",1,0
Pisac romana i kratkih priča iz Sjedinjenih Američkih Država (1819-1891),1,0
urediti po abecednom redu,1,0
Čin u kome nešto gori,1,0
"pretvoriti u digitalni oblik, za korišćenje pomoću računara",1,0
osobina atraktivno tanke osobe,1,0
UY,1,0
kristalna amino-kiselina koja sadrži sumpor; nalazi se u proteinima i važna je za ishranu,1,0
gusto piće koje sadrži sveže voće pasirano sa sladoledom ili jogurtom ili mlekom,1,0
načiniti popis stvari u određenu svrhu,1,0
učiniti da neko ili nešto ne bude osetljiv ili osetljivo,0,1
Okrenuti lice u određenom smeru,1,0
Čin ubeđivanja (ili pokušaj ubeđivanja).,1,0
čin namernog odstupanja od istine,0,1
"mineral gvožđe-nikl sulfid, glavna ruda nikla",1,0
glavni i najveći grad Etiopije,1,0
posebna linija rada koju ste usvojili kao svoju karijeru,1,0
GM,1,0
Koktel Riki koji se pravi sa džinom,1,0
Lako staklo koje se formira na površini lave a koristi se kao abraziv,1,0
fetućine u krem sosu sa sirom; dobile su ime po rimskom restoranu,1,0
relativna pozicija ili stepen vrednosti u ocenjivanoj grupi,1,0
uređaj koji uklanja nešto iz nećega što kroz njega prolazi,1,0
utvrđen običaj,1,0
Stanje slobode; moć delovanja ili govora ili mišljenja bez ograda. nametnutih spolja,1,0
"štapić koji se sastoji od male, drvene ili plastične, trake i koji se koristi za iščačkavanje hrane između zuba",1,0
strukture tela kojoj oblik daje hrskavica,1,0
postaviti blokade,1,0
tranzitivni glagol koji zahteva i direktni i indirektni objekat,1,0
bizamski pacovi,1,0
novčana jedinica koja se koristi u Kirgistanu,1,0
promene strukture strene od strane prirodnih uzročnika kao što su pritisak ili toplota nastala uvođenjem novih hemijskih supstanci,1,0
Leksikograf Sjedinjenih Država (1758-1843),1,0
"Prokariotski organizmi koji se ponekad smatraju klasom, kolom ili podkraljevstvom; poklapaju se sa porodicom Čanophyceae",1,0
sigurno mesto,1,0
"prelaz (u književnom, pozorišnom ili filmskom delu) na raniji događaj ili scenu koji prekida normalno hronološko razvijanje priče",1,0
ugovor o prenosu lične svojine,1,0
kuhinjski aparat koji služi za pečenje ili grilovanje hrane,1,0
stavka koja se umeće u pisani zapis,1,0
zadovoljiti (žeđ),1,0
odeća (posebno za žene) koja se proteže od ramena do struka ili bokova,1,0
"odvojiva brava koja ima šarnir sa šarkama koji se može provući kroz alke u lancu, posle čega se zatvara",1,0
osnovna novčana jedinica Belorusije,1,0
vlaknasti amfibol;  koristi se za proizvodnju vatrootpornih proizvoda; udisanje vlakana može izazvati azbestozu ili karcinom pluća,1,0
kratak deo muzičke kompozicije,1,0
pravougaoni niz elemenata raspoređenih u vrste i kolone,1,0
Nešto što ljudi rade ili što se zbog ljudi dogodi,1,0
jedan poseban događaj,1,0
dijakritički znak koji označava naglasak ili koji se stavlja iznad vokala kako bi označio naročit izgovor istog,1,0
padež kojim se označava obraćanje,1,0
komercijalni posao koji obezbeđuje redovne letove za putnike,1,0
novčana jedinica Demokratske republike Kongo (bivši Zair),1,0
"slamni šešir sa visokim vrhom i širokim rubom, kakav se nosi na američkom jugozapadu i u Meksiku",1,0
dozvolite nacrt,1,0
leva stranica knjige,1,0
učtivo šta naručiti; izrazite želju za čime,1,0
"dugačak, strm obronak ili stene; obično rezultat erozije",1,0
"obična vodarica, gore smeđa, dole bela; široko rasprostranjena u centralnoj Evropi i Aziji",1,0
konzsitentnost kompaktnih čvrstih tela,1,0
riba toplih mora; telo ribe išarano je raznim bojama od svetlozelene do tamno crvene,1,0
"spajanje susednih zvukova, slogova ili reči",1,0
vijoglavke,1,0
porez koji se sakuplja tako što se zahteva kupovina markice koja se lepi na dokument,1,0
"okrugli objekat koji se u igrama udara, baca ili šutira",1,0
ulješure,1,0
neklasični dijalekti latinskog kojima se govorilo u Rimskom Carstvu; izvor je romanskih jezika,1,0
"redak, težak polivalentan metal koji je hemijski sličan magenzijumu i koristi se u nekim legurama; dobija se kao nusprodukt pri preradi ruda Mo, a koristi se kao katalizator",1,0
nekadašnji tribunal Rimske katoličke crkve (1232-1820) stovren da otkrije i spreči heretičko ponašanje,1,0
otrovna biljka sa fibroznim korenom,1,0
pomorandža sa slatkom sočnom pulpom; često sa tankom korom,1,0
"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju",1,0
Tropske biljke,1,0
tipski rod porodice Eimeriidae; sadrži i ozbiljne patogene,1,0
Rogač,1,0
čin dodeljivanja subvencije,1,0
prva školska knjiga iz koje đak uči,1,0
novčana jedinica Sudana,1,0
pretvoriti se u rastvor,1,0
Uobičajena prizemna biljka koja se koristi za prekrivanje tla; nekada se koristila za lečenje kile,1,0
osnovna novčana jedinica Letonije,1,0
graditeljstvo koje služi kao sklonište za psa,1,0
"kuhinjski aparat sa sečivima koja se mogu menjati; služi za sečenje, mešanje, gnječenje  hrane",1,0
"mineral koji je izvor retkih lemenata; sastoji se od silikata gvožđa, berilijuma, cerijuma. itrijuma i erbijuma",1,0
žensko rublje i noćna odeća,1,0
otpor tečnosti da promeni položaj svojih molekula,1,0
"instrument koji pokazuje da li su dva periodična pokreta sinhrona (posebno, instrument koji omogućĚava pilotu da sinhronizuje propelere na avion koji ima dva ili više motora)",1,0
nemogućnost prisustva,1,0
penutski jezik kojim govori narod Maidu,1,0
uski put ili cesta,1,0
integrisano kolo koje obavxa gomilu obrade i kontroliše delove sistema,1,0
žuti kvarc,1,0
kratka prodorna buka,1,0
glagolsko vreme kojim se izražavaju stanja ili događaji koji su se već ostvarili,1,0
novčana jedinica Bocvane,1,0
stanovnik ili poreklom iz Afrike,1,0
"poziv na sud kojim se nalaže prisustvo optuženog, (obično po privatnoj tužbi); nepojavljivanje optuženog rezultira donošenjem presude zbog izostanka (na štetu optuženog)",1,0
"pratiti, otkriti ili utvrditi tok razvoja čega",1,0
Saxš iz roda Eriophorum;,1,0
izgubiti brzinu; kretati se sporije,1,0
ptica pevačica s ćubom na glavi,1,0
Koji se sastoji ili odnosi na jezik (kao govor),1,0
specijalista geologije,1,0
(računarstvo) direktorijum koji je izlistan u nekom drugom direktorijumu,1,0
karakter ili simbol koji se nalazi ispod drugog karaktera ili malo niže uz drugi karakter,1,0
električni som,1,0
novčana jedinica bivše Jugoslavije,1,0
osnovna novčana jedinica Slovačke,1,0
Skandinavski liker obično začinjen semenom kima,1,0
ukupan opseg veština ili uređaja koji se koriste u nekom polju ili zanimanju,1,0
najduža i najdeblja kost ljudskog kostura; ide od kuka do kolena,1,0
žutosmeđ mineral koji je izvor retkih elemenata,1,0
pripadnik necivilizovanog plemena,1,0
abnormalno mala lobanja i nedovoljno razvijen mozak,1,0
pričvrstiti pomoću dugmadi,1,0
kvalitet da je šta opšte ili široko rasprostranjeno ili da ima opštu primenljivost,1,0
energija koju oslobađa nuklearna reakcija,1,0
prebaciti se sa jednog nivoa na drugi,1,0
urednik koji priprema tekst za izdavanje,1,0
"u logici, iskaz koji je uvek tačan",1,0
nepromenljivi tekst koji se koristi u toku moljenja,1,0
meso sa nogu živine,1,0
svako odstupanje od zdravog ili normanog stanja,0,1
tanak komad mesa obmotan oko punjenja i kuvan,1,0
konzorcijum nezavisnoih organizacija sačinjen da bi se ograničila konkurencija i kontrolisala proizvodnja i distribucija porizvoda i usluga,1,0
konfiguracija mrežne topologije,1,0
Čin zagađivanja.,1,0
tečnost ili gusta masa koja se dobija zagrevanjem i mlevenjem zrna kakaoa; osnova svake čokolade,1,0
"kuhinjska sprava koja se sastoji od valjka sa dve ručice sa strane, za oblikovanje i istanjivanje testa",1,0
kontinentalna zemlja cnetralne Azije; AZ,1,0
nakit za ukrašavanje uva; obično se prikačinje na ušnu duplju ili pričvršćuje kroz rupu u režnju,1,0
unutar molekula; dešava se usled reakcije između različiti delova istog molekula,1,0
menjati lokaciju pomeranjem unapred i unazad,1,0
novčana jedinica Litvanije,1,0
(obično dug) dramatični govor jednog glumca,1,0
helenska grana indoevropske jezičke porodice,1,0
Uzrok velikih patnji i nesreće.,0,1
rečenica u indikativu kojom se nešto izjavljuje,1,0
pokušati uzavreti javno mnjenje,1,0
ručni alat sa teškom krutom glavom i ručkom koji se koristi da sprovede silu udaranjem,1,0
skandinavski jezik koji je zvanični jezik Švedske i jedan od dva zvanična jezika Finske,1,0
novčana jedinica Mongolije,1,0
silabičko pismo koriščeno na Kritu u 13. veku pre nove ere,1,0
ponavljanje istog značenja različitim rečima,1,0
učestvovati u pravnim procesima,1,0
novčana jedinica Poljske,1,0
gastropode koje imaju ???,1,0
napraviti elektronski zapis,1,0
GT,1,0
neizlečivi optimist iz Volterovog satiričnog romana Kandid,1,0
običan fazan čije je perje živih boja a oko vrata ima beli prsten,1,0
supa od kuvane piletine i praziluka,1,0
čin uključivanja,1,0
sredstvo s kojim se nešto briše,1,0
novčana jedinica Tajlanda,1,0
Intenzivno ili preterano loš ili neprijatan po kvalitetu ili stepenu.,0,1
