X,Predicted,Real
"Izdužene riba koji imati karlični peraja , a nemati skelet ili jesam on redukovati . ",1,0
podvrgnuti nedobronamernom smeh . ,1,0
napredak ka prvi baza koji činiti udarač koji primati četiri loptica ,1,0
postati stabilan ili stabilan . ,0,1
"Čin prisustvovanje ( na sastanak , i sl . ) ",1,0
zajednica ljudi koji činiti deo društvo ili privreda . ,1,0
Čin nuđenje poboljšanje da se ispraviti greška . ,1,0
na nizak nivo po rang ili značaj ,1,0
osoba koji prosuđivati ,1,0
Učiniti ili ostaviti znak na nešto . ,1,0
prostor u koji jesam obezbediti život ljudi . ,1,0
brojni sistem kod koji vrednost svaki cifra u zapis zavisiti od pozicija u zapis brojati ,1,0
osoba koji prav model . ,1,0
koji izazivati ili zasluživati mržnja ,1,0
stanje koji postojati kada osoba ili grupa imati vlast nad drugi . ,1,0
boginja ljubav i lepota ; ćerka Zevs u drevan mitologija ; poveyana sa rimski Venera ,1,0
Oosba koji pokušavati da se dopasti ili da zabaviti . ,0,1
koji osećati nadolazeći opasnost ,1,0
smanjenje u veličina organ usled bolest ili nekorišćenja . ,1,0
oficir koji jesam u aktivan služba ,1,0
Količina koji moći da stati u korpa . ,1,0
kondenzator imati vrednost jedan farada kada jedan kulon naelektrisanje izazov potencijalan razlika od jedan volt na on ,1,0
"koji karakeriše ili koji pokazivati odbijanje , poricanje ili suprotstavljanje ; koji nemati pozitivan svojstvo . ",1,0
Čin promena mesto boravak ili posao . ,1,0
proizvoditi suviše . ,1,0
sposobnost postojanje ili delovanje u harmoničan ili usklađen kombijaciji ,0,1
udeo u profit ,1,0
matematički tehnika koji se koristiti u ekonomija ; pronalaziti maksimum i minimum linearan funkcija mnogo promenljiv koji jesam pod ograničenje ,1,0
promena agregatni stanje iz jedan u drugi bez promena hemijski sastav ,1,0
slogan koji se koristiti zarad dobijanje podrška za kakav viši cilj ,1,0
stanje ili činjenica postojanje . ,1,0
sposobnost da se vispren procena situacija ili okolnost i da se izvući čvrst zaključak . ,1,0
"Utvrđeno uobičajen stanje , posebno u društvo . ",1,0
Spoljašnji ili vidljiv aspekt osoba ili stvar . ,1,0
čin kada se smisao nešto iskriviti tako da poprimiti značenje koji on prvobitno jesam biti namenjen ,1,0
grana biologija koji proučavati gljiva i bolest koji onaj izazivati ,1,0
svojstvo telo koji činiti da onaj imati težina u gravitacioni polje . ,1,0
Čin ispuštanje nešto . ,1,0
instrument koji mera atmosferski pritisak . ,1,0
biti koji proces koji uticati na proizvodnja i razvoj i upravljanje materijalan bogatstvo ,1,0
osoba ili firma koji zapošljavati radnik ,1,0
Čin izumljavanja . ,1,0
prodaja po posebno smanjen cena . ,1,0
Opšte stanje u koji se stvar nalaziti . ,1,0
stanje koji još ne odgovarati zrelost . ,1,0
misija koji imati diplomatski cilj . ,1,0
"osnova za poređenje , referentan vrednost u odnos na koji se račnaju drugi ",1,0
čin umirivanje ; ponovan zadobijanje čiji poverenje ,1,0
organ koji jesam neophodan za život . ,1,0
"koji jesam originalan ; jesam produktivan , ne donositi ništa neobično niti sveže . ",1,0
dati u velik iznos ili količina . ,1,0
biti deo nešto ili biti svojstvo nešto . ,1,0
statistički relacija između dva i više proemnljivih koji jesam takav da sistematski promena vrednost jedan variable jesam pratiti sistematski promena drugi ,1,0
Tražiti nešto . ,1,0
čin izbacivanje nešto odštampan ili napisan ,1,0
"nastaviti postojati na neki mesto , položaj ili situacija ",1,0
"obezbeđivati pristup , ulaz nećemu ",1,0
veoma loš kvalitet ili u veoma loš stanje ,1,0
"lpromatranje , ispitivanje trbušni duplja radi ispitivanje uzrok bolest ",1,0
"koji osećati ili ispoljavati žalost , naročito zbog nepovratan gubitak ",1,0
čin koji se nešto identifikovati ,1,0
Čin odlazak na neki mesto pešice . ,1,0
angažovati ili unajmiti za neki posao ,0,1
čin deljenje ili širenje ili parcelisanje ,1,0
"upravljanje koji uspostavljati , aktivan ili pasivan , grupni akcija . ",1,0
čin koji se zahtevati ,1,0
Čin nanošenje rana . ,1,0
stanje dete između ran detinjstvo i adolescencija . ,1,0
javan zgrada za kockanje i zabava ,1,0
pokriti materijal kao što jesam ploča ili beton da biti ulica biti pogodan za saobraćaj . ,1,0
"briga vezati za ovaj svet , nasuprot briga vezan za posthuman život . ",1,0
književan pričanje život ( ili legenda ) svetac ,1,0
dovesti do nov tehnološki stanje ,1,0
verovanje u jedan bog ,1,0
životinjski bolest koji se moći preneti i na ljudi ,1,0
sponzor koji rezervisati i postavljati javan zabava ,1,0
stanje sumoran žalost ,1,0
koji jesam u dobar zdravlje telo ili duh . ,1,0
Čin ispaljivanje projektil . ,1,0
sistem merenje vreme ,1,0
visok strana šta ,1,0
Čin prljanje nešto . ,1,0
koji odrati ( po pitanje cena ) ; za šta nerazuman cena tražiti ,1,0
jedan od četiri veličina koji jesam osnov sistema merenje . ,1,0
osoba koji imati konzervativan ideja ili stav . ,1,0
podvrgnuti pretraga . ,1,0
potpun kompleks stav i ubeđenje . ,1,0
spojiti šivanje sa dugačak bod . ,1,0
Čin ukrašavanje nešto ( u nada da hteti od taj privlačan izgledati ) . ,1,0
očistiti od iskvaren uticaj svet ,1,0
Gas koji izazivati suzenje oči ali ona ne oštećivati ; koristiti se u borba protiv semonstranata . ,1,0
bojažljiv očekivanje ili predviđanje ,1,0
vlakno u vida niti koji činiti micelijum gljiva ,1,0
Načiniti prekrivač na nešto . ,1,0
koji moći da se desiti ili da postojati . ,0,1
Položaj blizu ili smer prema desni strana ; tj . strana ka jug kada jesam osoba ili predmet okrenut ka istok . ,1,0
neki čiji jesam posati da snabdevati potrošač određenom usluga ili dobar . ,1,0
supstanca koji sprečavati oksidacija ili reakcija koji izazivati kiseonik ili peroksid ,1,0
osobina koji jesam u veza sa funkcionisanje telo . ,1,0
izazvati povreda ili telesni oštećenje . ,1,0
grana teologija koji se baviti princip egzegeza ,1,0
jedan od @card@ država koji činiti sad ,1,0
uzeti kao neželjen posledica neki događaj ili stanje stvar . ,1,0
Čin proveravanje ili potvrđivanje . ,1,0
grana matematika koji izučavati i razvijati matematički princip sam po sebe ,1,0
"osoba odrediti vrsta , koji obično imati pun ekscentričnost . ",1,0
Čin iznošenje predlog . ,1,0
imati o nešto neki mišljenje . ,1,0
osoba koji putovati u svemirski brod ,1,0
učiniti nesrećan ,1,0
Učiniti da opet biti svež . ,1,0
vrednost ispod koji dolaziti @card@ % sav slučaj ,1,0
svaki star pompezan reakcionaran ultranacionalistički osoba ( prema crtan lik koji jesam stvoriti ser David Lov ) ,1,0
"Karakteristično stanje osećanje , uobičajen ili relativno privremeno . ",1,0
vredan ruda srebro koji se sastojati od srebro sulfid ( Ag2S ) ,1,0
smrznut voda u čvrst stanje ,1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
čin promena ili obrtanje pravac ( smer ) putanja ,1,0
"u gramatika reč pomoću koji se izražavati količina , kao "" petnaest "" i "" mnogi "" . ",1,0
osoba postaviti na visoko mesto u vlada ,1,0
šiber koji se mera mali razdaljina ,1,0
osobina nešto stxo se držati zajedno i čuvati oblik ,1,0
čin bojenje u koji neki deo imati drugačiji nijansa ,1,0
specijalan odeljenje velik organizacija . ,1,0
osoba koji nezakonito držati žrtva zatvoren obično tražiti otkup ,1,0
Pomazanje kao deo religijski obred isceljivanje ,1,0
kretati se ( kao zavesiti ) ,1,0
koji izražavati posedovanje ,1,0
postati aktivan i bljuvati lav i stena ; o vulkan . ,1,0
posvetiti iznova nakon oskvrnjenja ,1,0
azot u tečan stanje ,1,0
osoba koji prav odeća . ,1,0
osoba koji prav bakrorez . ,1,0
Količina za koji nešto rasti . ,1,0
"bavljenje ribolov ne kao zanimanje nego kao zabava , sport ",1,0
prostorna osobina onaj što jesam razbacati svuda po neki oblast ili prostor ,1,0
direktan naslednik neki osoba . ,1,0
onaj koji jesam odrediti mesto u skala na osnova procena ili rang ; ,1,0
"tvar u tečan agregatni stanje koji nemati utvrđen oblik , ali imati utvrđen zapremina ",1,0
Učiniti prvi korak ili korak u sprovođenje neki akcija . ,1,0
vezati za pridev ; koji se stavljati ispred imenica koji modifikovati ,1,0
stanje kada jesam učiniti prekršaj . ,1,0
proces kada se čovek šta prisećati ( posebno proces povraćaj informacija mentalan napor ) ,1,0
"presuda ( odluka ) da optužiti jesam kriv , odluka o nepostojanje krivica , o oslobađanje od krivica ",0,1
stanje krajnje sramotiti . ,1,0
obezbediti sklonište . ,1,0
Doći do tačka ključanje i preći iz čvrst u tečan stanje . ,1,0
Učiniti neki nesvestan pomoću zato uspavljujući sredstvo . ,1,0
kretati se preko nešto ili kroz nešto . ,1,0
nalaziti da jesam nešto zabavno ili prijatno . ,0,1
Osećanje zabrinutost . ,1,0
vladin bira posvetiti obavljanje neki specifičan funkcija . ,1,0
visoko mesto ,1,0
porođaj bez medicinski intervencija kao što jesam primena supstanca koji ublažavati bol ili olakšavati jesam čin rođenje . ,1,0
veoma lagati bezbojan element koji jesam jedan od @card@ gas u prirodan stanje ; najteže ga jesam pretvoriti u tečnost ; javljati se u neki prirodan gas u količina koji ekstrakcija činiti isplativ . ,1,0
"odrediti mera neki ili nešto , uzeti mera ",1,0
"plovilo sposoban za putovanje u svemir - tehnički , satelit oko sunce ",1,0
proces dizanje na dat stepen neki veličina ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
obrub koji se koristiti za ukrašavanje odeća ili zavesa ,1,0
čin završavanje ,1,0
čin probijanje ili bušenje . ,1,0
osoba sa neobičan ili čudan ličnost ,1,0
mesto gde se osoba ili organizacija moći naći ili se s ona moći kontaktirati . ,1,0
"organ u ran faza razvoj , osnov za dalek razvoj . ",1,0
Lini na karta koji povezivati tačka koji imati isti brojčan vrednost neki promenljiv ,1,0
( gramatika ) kategorija reč koji imati isti gramatički osobina ,1,0
promena iz čvrst ili gasovit stanje u tečan ,1,0
Učiniti da nešto promeniti vlasništvo . ,1,0
"zakon definisati ( pravni ) status , položaj , stanje ",1,0
osoba koji jesam približno isti godina kao i neki drugi . ,1,0
protagonista koji nemati osobina koji biti ga činiti junak ( ili junakinja ) ,1,0
ozbiljan i svestan aktivnost s cilj da se nešto postignuti . ,1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
osobina onaj što jesam povezati ili stepen nešto što jesam povezati ,1,0
"biti vlasnik , posednik ( stanje ) . ",1,0
srednji vrednost n vrednost koji se izračunavati kao aritmetički sredina njihov recipročan vrednost ,1,0
čin pisanje rečnik ,1,0
bez prljavština ili nečistoća ; onaj koji imati navika da biti čist ,0,1
koji nešto potvrđivati ,0,1
Trčati preko izvestan udaljenost . ,1,0
koji jesam umoran od svet i život ,1,0
zao postupak ,1,0
osoba iz vaš zemlja ,1,0
živac čiji aktivnost težiti da smanjiti aktivnost ili tonus delo telo . ,1,0
stanje u koji jesam neki u savez . ,1,0
čin promena jedan stvar ili pozicija na drugi ,1,0
iznenadno stanje žestok emocionalan uznemirenost ,1,0
podizati nivo ili količina nešto . ,1,0
srednjovekovan komad koji predstavljati epizoda iz život svetac ili mućenika ,1,0
preneti ili izraziti značenje ,1,0
okarakterisan neprijateljstvo ili zlovolja ,1,0
prezent koji se koristiti kako biti se opisati prošli radnja ili stanje ,1,0
biti koji od broj ili simbol koji činiti proizvod kada se međusobno pomnožiti . ,1,0
velik prostorija za okupljanje i zabava . ,1,0
Čin koji se prekidati ustanoviti stanje stvar ; posebno veza sa Engleska crkva . ,1,0
Pojedinačna potpun kretnja . ,1,0
grupa koji zadovoljavati komutativni zakon ,1,0
dati izraz nešto . ,1,0
ukazati na neophodnost kakav zahvat ( u medicina ) ,1,0
menjati fizički izgled . ,1,0
koristiti nešto zajedno ili sa neki drugi . ,1,0
spojiti ili vezati . ,1,0
lekar koji se specijalizovati za bolest oči . ,1,0
čin prerađivanje nešto ,1,0
osoba koji jesam član ministarski kabinet . ,1,0
upotrebiti moć ili uticaj ,1,0
manjak uljudnost ; nepokazivanje poštovanje prema drugi ; povređivanje osećanje drugi . ,1,0
promena sa jedan mesto ili stanje ili stepen u drugi . ,1,0
rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti ,0,1
"onaj koji se ne moći ukazati poverenje , u koji se ne moći pouzdati ",1,0
Položaj blizu ili smer prema levi strana ; tj . strana ka sever kada jesam osoba ili predmet okrenut ka istok ,1,0
tamnosiv oblak koji donositi kihati ,1,0
dovesti na položaj . ,1,0
onaj koji postignuti velik ili nagao brzina ili uspon ,1,0
književan fantastika koji se baviti zamišljeniim uticaj nauka na društvo ,1,0
odsustvo osećanje ,1,0
čin dodavanje anotacija ,1,0
radnik koji jesam najamiti da obaviti posati . ,0,1
"čin uvećanje nešto u veličina , zapremina , količina ili prostiranje ",1,0
proizvesti smeh . ,0,1
jedan od osoba koji činiti socijalan grupa ( posebno osoba koji jesam pristupiti neki organizacija ) . ,1,0
klasičan filolog ili student slobodan veština ,1,0
Čin stvaranje u koji se nešto uklanjati . ,1,0
ispuniti gas ili vazduh ,1,0
onaj koji donositi zakon i drugi pravni norma ,1,0
"modifikacija princip zadovoljstvo nastati pod uticaj zahtev stvarnost koji primoravati ego da podnositi određen stepen nezadovoljstvo . da jesam frustracija , u duševan život odrastao neograničeno biti vladati princip zadovoljstvo . Poštovanje ovaj princip jesam mera uspešan prilagođavanje i dostignut stupanj razvoj ličnost . ",1,0
Očistiti pomoću ritual ; politički čišćenje zvaničnik prethodan režim . ,1,0
izraz na lice osoba . ,1,0
Čin koji se postignuti neki cilj . ,1,0
osećanje zaplašenost ,1,0
propovedati jevanđelje ,1,0
Načiniti neki besniti . ,1,0
Čin davanje . ,1,0
"preusmeravanje misao , osećanje i nagon sa jedan predmet ili osoba na drugi osoba ili predmet ; ljudi često koristiti pomeranje kada ne moći da ispoljiti svoj osećanje prema neki osoba na siguran način ",1,0
biti šta što jesam opšte prihvaćen kao standard vrednost ili mera bogatstvo u određenoj zemlja ili region . ,1,0
Čin okončanje nečiji zaposlenje . ,1,0
smanjiti intenzitet nešto ; obuzdati ; zadržati u granica . ,1,0
spojiti sa ugalj ,1,0
zagovaranje za sistem vladavina u sklad sa ustavan princip ,1,0
zlonameran zadovoljstvo ,1,0
biti prihvatljiv ili pristati . ,0,1
rezonovanje koji pokazivati kako zaključak logički slediti prihvaćen premisa ,1,0
"mekan nesegmentiran morski crv , sposoban da se izduživati i skupljati . ",1,0
osoba koji se brina o ljudi i njihov svojina . ,0,1
osobina materijal da se pod uticaj spoljašnji naprezanje plastičan deformisati pre nego što nastupiti lom ,1,0
elektronski kola koji moći da biti u jedan od dva stabilan stanje ,1,0
prirodan proces pri koji se menjati geološki karakteristika . ,1,0
dati razlog za očekivanje . ,1,0
moći se koristiti i u vremenski smisao ,0,1
broj ili odnos ( vrednost na skala ) izvesti iz niz posmatran činjenica ; moći otkriti relativan promena kao funkcija vreme ,1,0
biti neki prihvatljiv ili odgovarajući . ,0,1
koji osećati ili ispoljavati žalost i tuga ,1,0
stepen izloženost pažnja javnost ,1,0
kognitivan proces utvrđivanje valjan dokaz ,1,0
bolan osećaj koji proizlaziti iz svest o nedovoljnost ili krivica ,1,0
osoba obučiti za briga o bolesnik ( obično pod nadzor lekar ) . ,1,0
Učiniti da biti čvrsto prikačiti . ,1,0
Čin koji se odustajati i napuštati broba ili zadatak . ,1,0
koji jesam spojiti ili vezati . ,1,0
umetnik iz perioda romantizam ili koji jesam pod uticaj romantizam . ,1,0
čin spajanje stvar zajedno ,1,0
list papir sa više kolona ; koristiti se u računovodstvo za prikupljanje podatak o finansijski stanje ,1,0
Učiniti dužiti . ,1,0
Čin dodavanje spoljašnji ukras na nešto . ,1,0
ukazati znak ,1,0
grana medicina koji se baviti primena raznih vrsta zračenje u cilj dijagnostikovanje i lečenje stanje odnosno bolest . ,1,0
"specijalista za bolest uvo , grlo i nos . ",1,0
Ublažavanje patnja ; pokazivanje velik dobrota prema izmučen . ,0,1
politički sistem koji upravljati božanstvo ( ili zvaničnik za koji se smatrati da jesam imati božanski autoritet ) ,1,0
"onaj koji odgovarati određenoj osoba , mesto , stanje i sl . ",1,0
obezbediti smeštaj za neki . ,1,0
stanje telo ili telesni funkcija . ,1,0
Proći kroz razvoj ili evolucija . ,1,0
koji imati urođen sklonost prema dobrota ,0,1
atribut viđenje . ,1,0
velik zgrada za sastanak i zabava . ,1,0
koji ispoljavati ili jesam označen tuga i bol ,1,0
Čin koji se ne postignuti nameravati cilj . ,1,0
Pomoć u nevolja . ,0,1
Čin kada se odlučivati za nešto . ,1,0
ljudski čin stvaranje . ,1,0
osoba sa svetlo koža i kosa ,1,0
pojačati ili smanjiti intenzitet ,1,0
onaj deo um koji mi trenutno jesam aktivan ali ga moći prizvati ( za razlika od nesvestan ) tj . koji trenutno ne koristiti na svestan nivo ali moći ga kasnije uočiti i objasniti ,1,0
dopunski vrh koji se sučeljavati sa glavnim vrh strela ili koplje i činiti da ga jesam teško otkloniti . ,1,0
oporavak ili način čuvanje od gubitak ili opasnost . ,0,1
izjava koji izražavati lićno mišljenje ili uverenje ,1,0
"zamenjivanje nazivati osobina ili svojstvo za sam ime ( kao u "" oni jesam brojati glava "" ) ",1,0
"imati želja , čežnja ili velik apetit za nešto . ",0,1
zamenjivanje metonimija jedan figurativan značenje drugi ,1,0
"Obraćati u drugi vera ili religija , obično u svoj vera ",1,0
"stanje u koji se suspendovati odrediti prava i sloboda građanin , a proglašavati ga država u vanredan okolnost ",1,0
Tačka presek koordinatni osa ; gde jesam sav koordinatni vrednost nula . ,1,0
promena položaj nagore ,1,0
Učiniti toplim ili topao . ,1,0
stanje koji prethoditi povraćanje ,1,0
pretvarati se u pogled određenih osobina ili stav ,1,0
redni broj element u Mendeljejevoj tablica element ; jednak jesam broj proton u jezgra ili broj elektron u neutralan stanje atom ,1,0
dobiti privremeno . ,1,0
libido jesam opšti oznaka za psihički energija . taj jesam jedan od ključnih pojam psihoanaliza i odnositi se na energija seksualan nagon . zato jesam nagonski težnja uvek usmeriti ka traženje prijatnost i zadovoljstvo . ,1,0
biti u život . ,1,0
osoba koji falsifikovati ,1,0
verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,1,0
raspodela opažen frekvencija pojavljivanje vrednost promenljiv ,1,0
"osnovni socijalan grupa , koji činiti roditelj i deca . ",1,0
protrljati u cilj brisanje . ,1,0
"odgovor telesni tkivo na povreda ili nadržaj ; karakterisati ga bol , otok , crvenilo i pečenje . ",1,0
učiniti da okriviti u sudski postupak biti osloboditi ,1,0
ukloniti neželjen supstanca iz nešto . ,1,0
"učiniti disjunktnim , odvojen ili nepovezan ",1,0
Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,1,0
platforma podignuti iznad nivo okolina da biti se istaknuti osoba na ona ,1,0
osoba koji kreativan korista sav um . ,1,0
osoba koji menjati mesto ,1,0
biti prihvatljiv ili odgovarajući . ,0,1
mera za površina koji odgovarati kvadrat čiji jesam stranica jedan palac ( inč ) ,1,0
sudbina koji određivati dužina niti život ,1,0
( genetika ) karakteristika koji se nasleđivati po princip sav ili ništa i zavisiti od prisustvo pojedinačan gen ,1,0
"celokupan psihički aktivnost odrediti jesam princip zadovoljstvo . po psihoanaliza , jedan od važan pojam , koji označavati subjektivan snažan i kratkotrajan afekt uživanje , praćen rasterećenje tenzija nagon i postizanje zadovoljenje . zadovoljstvo jesam prijatan osećanje koji varirati od osećanje blag ugodnost , preko uživanje sav do ekstaza . ",1,0
"razmotriti nešto detaljno , podvrgnuti analiza da biti se otkriti njegov suštinski svojstvo ili značenje . ",1,0
"stanje kada osoba stalno žmirkati , treptati . ",1,0
koji jesam od stenski materijal utisnut u tečan stanje u pukotina između sloj drugi stena ,1,0
ćelija koji činiti epidermis ,1,0
Reč ili izraz koji se koristiti za neki određenu stvar . ,1,0
upozoriti na opasnost ili pozvati u stanje pripravnost . ,1,0
planinski lanac u Australija koji činiti južni deo velik razvodni planina ,1,0
revnostan u posvećenost i privrženost ,0,1
"Čin uklanjanje čišćenje , oslobađanje od talog ili drugi nepoželjan element . ",1,0
"koji se žeti , tražiti ",0,1
koji osećati ili ispoljavati kajanje zbog nedelo ,1,0
jedinica koji se koristiti da mera težina ,1,0
Čin koji se prelaziti iz jedan stanje ili nestati u sledeći . ,1,0
bučan zabava ,1,0
nedostatak darežljivost ; nesklonost da se da novac . ,1,0
osećanje velik utučenost i melanholija ,1,0
alkaloid koji se ekstrahovati iz lišće koka ; koristiti se kao spoljašnji anestetik ili se uzimati iz zadovoljstvo ; izazivati velik zavisnost . ,1,0
pomeriti iz položaj ; o zglob . ,1,0
osoba koji koristiti neki stvar ; neki ko koristiti ili upošljavati nešto . ,1,0
svaki odstupanje od zdrav ili normanog stanje ,1,0
religiozan obred ili služba koji propisivati crkven vlast ,1,0
akt koji činiti da prethodan akt ostati bez učinak ( kao da jesam ni učiniti ) ,1,0
supstanca koji jesam u fluidan stanje na sobni temperatura i pritisak . ,1,0
slab sposobnost da se razumeti iskustvo ili profitirati iz on . ,1,0
Slučaj promena ; brzina ili veličina promena . ,1,0
"postatio zreti , dostignuti pun razvoj ",1,0
kretati se prema neki ili nešto . ,1,0
"Jedina komponenta ličnost koji jesam prisutan od rođenje . ovaj aspekt ličnost lišiti jesam svaki logika , potpuno jesam nesvestan i obuhvatati instinktivno i primitivan ponašanje . Id jesam apsolutno iracionalan i funkcionisati u sklad sa princip zadovoljstvo i bol , zahtevati trenutno , neposredno zadovoljenje , kad god taj okolnost dozvoljavati . ako se ovaj potreba ne zadovoljiti odmah , rezultat jesam stanje anksioznost ili napetost . ",1,0
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",1,0
novac koji se ulagati uz očekivan profit . ,1,0
čin stalan ili privremen bivanje na neki mesto ,1,0
sitan deo sladak čokolada koji se koristiti za ukrašavanje poslastica npr . sladoled ,1,0
Predviđeni ishod koji se nameravati postignuti i koji voditi nečiji planirati ponašanje . ,1,0
biti uputiti ili upoznati sa osoba ili predmet ,1,0
