X,Predicted,Real
moći se koristiti i u vremenski smisao ,0,1
"onaj koji se ne moći ukazati poverenje , u koji se ne moći pouzdati ",1,0
velik tuga uzrokovati gubitak voljen osoba ( posebno smrt ) . ,1,0
veseo i ozaren ,0,1
angažovati ili unajmiti za neki posao ,0,1
onaj koji jesam po moralan kvalitet ili izgled nalik na anđeo ili svetac ,0,1
svaki čulan organ koji jesam hemijski stimulisati ,1,0
onaj koji imati visok vrednost ili cena ; ,0,1
nedostatak briga za dobrobit drugi ,1,0
proceniti vrednost nešto . ,0,1
crkven obred koji se nešto činiti svetiti . ,1,0
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",0,1
pristajanje uz onaj što jesam opšte prihvaćen . ,0,1
sjediniti ili spojiti ,1,0
briga o razlikovanje dobar i zao ili pravedan i nepravedan ; dobar ili pravedan ponašanje ,0,1
koji donositi dobar profit ,0,1
kvalitet onaj što imati velik cena ,0,1
koji osećati ili ispoljavati bol ili žalost zbog greh ili uvreda ,1,0
limen muzički instrument koji imati briljantan ton ; imati uzak truba i zvono ; svirati se uz pomoć ventil . ,1,0
biti koji od velik klasa sredstvo za čišćenje ,1,0
Nešto što imati veličina i moći da se predstaviti matematički izraz pomoću konstane ili promenljiv . ,0,1
koji nešto potvrđivati ,0,1
"onaj što jesam u saglasnost s norma ili što činiti norma ( standard , socijalan norma , ird ) . ",0,1
ukazati znak ,1,0
"u skolastika , jedan od četiri vrlina koji dolaziti od priroda . ",0,1
osobina prefinjen uglađenost i dobar ukus ,0,1
nadmoćan ili povoljan položaj ,0,1
aktivnost štićenje neki ili nešto . ,0,1
"osobina onaj koji jesam konstantno , postojano ",0,1
gajiti nežan osećanje prema neki . ,0,1
australijski drvo sa prijatno kiseo plod koji podsećati na tikva ,1,0
proizvesti smeh . ,0,1
biti pažljiv ili siguran da se nešto učiniti ; uveriti se u nešto ,1,0
"u grčki mitologija ženski Titan , boginja bistar intelekt ",1,0
"Čin briga o neki , lek ili medicinski tretman ( u medicina ) . ",1,0
sputati pomoću brava ,1,0
Načiniti napet . ,1,0
osobina ljudi da verovati u poštenje i pouzdanost drugi ,0,1
u grčki mitologija Afroditin sveštenica koji se ubiti jer se njen voljen leandar utopiti pokušavati da preplivati da biti jesam videti ,1,0
"Učiniti atraktivan dodavanje ukras , boja , i sl . ",0,1
"prijatan za oči ili duša , posebno jer jesam lep ili šarmantan . ",0,1
"organ u ran faza razvoj , osnov za dalek razvoj . ",1,0
religijski obrok koji se deliti kao znak ljubav ili prijateljstvo ,1,0
"odrediti mera neki ili nešto , uzeti mera ",1,0
osoba koji jesam umreti i proglasiti za svetac proces kanonizacije ,0,1
velik po stepen ili intenzitet ili broj ili količina . ,0,1
