ID,POS,NEG,Lemme,Definicija
ENG30-01467370-v,0.00027292140095447337,0.0006910032805702571,"okružiti,omeđivati,graničiti se",Protezati se istovremeno na sve strane.
ENG30-01976841-v,0.0003915305858068763,0.004545065355818778,"pasti,padati",Padati okomito.
ENG30-02157731-v,0.007386353145155233,0.2280360425811141,"zatamniti,zamagliti,pomračiti",Učiniti manje vidljivim ili nejasnim.
ENG30-02158587-v,0.1302201288757523,0.05811105547525486,"prerušiti,maskirati",Učiniti neprepoznatljivim.
ENG30-01334535-v,0.0026769298838820177,0.11570769136421344,"prikriti,zaogrnuti,zamaskirati",Sakriti pod lažnom pojavom.
ENG30-02163746-v,0.004415119298471382,0.0011501705727710032,"ugledati,spaziti,videti","Ugladati, opaziti očima."
ENG30-02165543-v,0.00551304772219563,0.019081300047253613,proučiti,Pažljivo ispitati.
ENG30-02186506-v,0.0002422609939394249,0.0007073262347994103,"zvečati,zveketati,zveckati",Proizvoditi ili emitovati prodoran zveketav zvuk.
ENG30-02188587-v,0.0003175562106978447,0.0008567249261748344,"presti,zujati,zvrjati,fijukati,zviždati","Proizvoditi tih šuštav zvuk, kao kad motor radi ili krila lepršaju."
ENG30-02212825-v,0.02476112028156674,0.20948254545723355,"odbiti,uskratiti,odreći",Ne dati nekome šta mu pripada.
ENG30-02259005-v,0.002230968465715577,0.0020385348700582284,trampiti se,Zameniti ili dati nešto u zamenu.
ENG30-02290461-v,0.48802013101381636,0.008829036376899246,"koristiti se,izvući korist,okoristiti se",Steći korist.
ENG30-02293321-v,0.0031104201543117327,0.004210215257384853,sprovesti,Predati nekoga ili nešto drugome.
ENG30-02324026-v,0.002531708791609688,0.001905219271536751,"pozajmiti,posuditi",Dobiti privremeno.
ENG30-02345647-v,0.004222118935929053,0.19987038680111002,"uzajmiti,pustiti,imati viška",Pozajmiti nešto što nije strogo potrebno.
ENG30-02349212-v,0.5739760719157427,0.001776578269121032,"poveriti,predati,dati",Ukazati poverenje kome.
ENG30-02378623-v,0.007091842029686823,0.11084509584724511,"reagirati,reagovati,opirati se,opreti se,kontrirati,oponirati,suprotstaviti se",Delovati protiv nečega.
ENG30-02384940-v,0.007077087719347119,0.0009956258129140139,"ugostiti,pogostiti",Pozvati kao gosta.
ENG30-02437707-v,0.0016007992832518525,0.0019054684250212617,"paziti,brinuti se,voditi računa",Biti zadužen za nešto ili imati posla sa nečim.
ENG30-02485844-v,0.0007473135425106747,0.00112864915862243,"sastati se,videti se",Ići sa nekim na sastanak.
ENG30-02506546-v,0.005371731518860834,0.008099791406746881,"obavezati,primorati",Prisiliti ili obavezati nekoga da uradi nešto.
ENG30-02570267-v,0.12525938801775371,0.32792076818952953,"razmaziti,raznežiti,povlađivati,kvariti",Ponašati se prema nekome sa preteranom popustljivošću.
ENG30-01752884-v,0.28539079882386886,0.005360041635071866,"omogućiti,rezultirati",Učiniti mogućim.
ENG30-02641035-v,0.0010613891467059489,0.02981720298375734,"oklevati,zastati",Privremeno prekinuti aktivnost pre nego što se nastavi.
ENG30-02652494-v,0.0017374159097265363,0.001772269725758946,"boraviti,stanovati,biti stanar",Biti stanar; privremeno boraviti.
ENG30-02656390-v,0.010549605914555116,0.0035094480003934336,"skloniti,zbrinuti,zaštiti",Obezbediti sklonište.
ENG30-02664575-v,0.01127925344156111,0.0010862184350379778,"biti podloga,temeljiti se",Biti ili činiti osnovu.
ENG30-02700104-v,0.15586120619317434,0.004358790655340172,"složiti se,pristajati","Biti u skladu, harmoniji."
ENG30-02705535-v,0.023081435029430608,0.0009589923071100515,"biti svojstven,biti urođen,biti sadržan",Biti deo.
ENG30-02758033-v,0.0013665094499728525,0.0016373380546710337,"pljuštati,liti,liti kao iz kabla",Obilno kišiti.
ENG30-02733524-n,0.00019069888211564745,0.0006476131878025981,luk,Građevinska konstrukcija (obično zakrivljena) koja služi da premosti otvor (arhitektura).
ENG30-03462594-n,0.00022698282915634138,0.0010390365095762633,podloga,Površina (kao zid ili platno) pripremljena da primi boju za sliku (umetnost).
ENG30-08592165-n,0.00019550946720769957,0.0004468175507419403,prednost,Položaj koji trkač sa baze zauzima kada se priprema da napreduje ka sledećoj bazi (bejzbol).
ENG30-07293678-n,0.0007790815224240077,0.021230880557496334,pobeda na poene,Pobeda dobijena na poene kada nema nokauta (boks).
ENG30-05034473-n,0.0007375431740168636,0.00035197562812605554,valencija,Karakteristika atoma ili radikala; njihov združena moć data u kategorijama broja atoma vodonika (ili ekvivalenta) (hemija).
ENG30-07977592-n,0.0003408616785884888,0.0005314922337413819,"biblioteka,programska biblioteka,biblioteka programa",Zbirka standardnih programa i podrutina koje se pohranjuju i stavljaju na raspolaganje za trenutnu upotrebu (informatika).
ENG30-13562862-n,0.0005583024861399721,0.0023166246058528017,ekološko nasleđivanje,Postepen i sređen proces promene u ekosistemu koji je izazvalo progresivno zamenjivanje jedne zajednice drugom dok se ne uspostavi stabilan vrhunac (ekologija).
ENG30-13451804-n,0.002075734310059474,0.0017424251364754895,"korišćenje,iskorišćenje","Upotreba privrednih dobara da bi se zadovoljile potrebe, ili u proizvodne svrhe (ekonomija)."
ENG30-07420991-n,0.0003896962740697063,0.0005368005373753704,impuls,Oštar prolazan talas u normalnom električnom stanju (ili nizu takvih prolaznih) (elektronika).
ENG30-13597794-n,0.00032549258728131747,0.0005568331148158023,osnova,U pozicionom brojnom sistemu pozitivni celi broj koji je ekvivalentan jedinici na sledećem višem rednom mestu (matematika).
ENG30-05057061-n,0.0001958024810031489,0.00043536844951663767,odredište,Položaj na koji se po dužnosti raspoređuju brod ili flota (mornarica).
ENG30-01455732-a,0.02614633088198115,0.0011988664158861795,"piskav,tanak,tanušan","Za zvuk, posebno glas."
ENG30-07345593-n,0.00043873757409773617,0.01935814589547835,"talas,vibracija",Progresivno ometanje koje se prenosi bez pomeranja samog sredstva (fizika).
ENG30-01221254-n,0.0008833069733844567,0.0013647634915576745,ponašanje,Skup odgovora ili reakcija ili pokreta koje pravi organizam u bilo kakvoj situaciji (psihologija).
ENG30-01278080-a,0.6814672657647973,0.002113447467411156,"uvažen,istaknut,velik","Za osobe, koji stoji iznad drugih po karakteru ili postignućima ili ugledu."
ENG30-07968702-n,0.0005113695194935985,0.000591925196907539,interesna grupa,"Obično u množini, društvena grupa čiji članovi kontrolišu neko polje rada i koji imaju zajedničke ciljeve."
ENG30-06630017-n,0.6517202218106455,0.001988526158637427,pozdrav,Potvrda ili izraz dobre volje (obično pri susretu)
ENG30-08500213-n,0.0004127298669676094,0.0005851661043028145,dubina,Najdublji i najudaljeniji deo.
ENG30-15235126-n,0.00033422788382964086,0.0003996588826318259,"s,sek,sekunda",Šezdeseti deo minuta: osnovna jedinica vremena koju je usvojio Međunarodni sitem mernih jedinica.
ENG30-15205532-n,0.06316766339123969,0.03547272282422309,"vek,stoleće",Sto godina.
ENG30-13863186-n,0.0005377595940103674,0.0006203865328302527,"lik,dvodimenzionalni oblik,figura u ravni",Dvodimenzionalni oblik.
ENG30-07201365-n,0.002209156844685367,0.0038233996368148837,opisivanje,Čin opisivanja nečeg.
ENG30-00125629-n,0.0004674937619295605,0.0045898105992403515,udaranje,Čin udaranja jedne stvari drugom.
ENG30-07940448-n,0.0002131674025722674,0.00035992893917047297,carstvo,Osnovna grupa prirodnih predmeta.
ENG30-09622928-n,0.5210224472490985,0.00023282398860047238,"voljeni,voljena,dragan,dragana,ljubav,cakan,cakana",Voljena osoba; koristi se u izrazima od milja.
ENG30-05949726-n,0.05492391391640883,0.006440273960888199,"mnjenje,javno mnjenje",Verovanje ili raspoloženje zajedničko većini ljudi: glas naroda.
ENG30-07929519-n,0.00017943259695574199,0.0003515112064222947,"kafa,kava",Napitak koji se sastoji od primese mlevenih zrna kafe.
ENG30-07933274-n,0.000172932134035797,0.0003593903640544127,čaj,Napitak koji se spravlja potapanjem čajnih listova u vodu.
ENG30-05333777-n,0.0002224633928875619,0.0005720893379788095,arterija,Krvni sud koji odvodi krv iz srca u telo.
ENG30-04244997-n,0.0007994723513737867,0.0005287778571263502,"brodica,brodić",Mali čamac.
ENG30-03329663-n,0.0002891515402092537,0.000599289408136805,"trajekt,feribot",Brod koji prevozi ljude ili vozila preko vodene površine i radi po redovnom rasporedu.
ENG30-02792552-n,0.00017594172943447006,0.0003539062975725926,"šlep,dereglija",Brod sa ravnim dnom za prenos teškog tereta (posebno na kanalima).
ENG30-05298313-n,0.03585127683083744,0.0008877882520410552,vitalni organ,Organ koji je neophodan za život.
ENG30-08414119-n,0.12190719192638966,0.004168497973829233,porota,Telo građana zakletih da donose istinite presude u skladu sa dokazima predstavljenim na sudu.
ENG30-08375369-n,0.0009626650462051245,0.0011511796364684912,komuna,Zajednica ljudi ili porodica koje žive zajedno i dele sve.
ENG30-07966719-n,0.0007353720757112825,0.0012466160151110017,sektor,Zajednica ljudi koji čine deo društva ili privrede.
ENG30-09328904-n,0.00014406982319137285,0.0003539824809291048,jezero,Vodena površina okružena zemljom.
ENG30-02993546-n,0.001323871407732824,0.0007540808060024773,centar,Zgrada posvećena posebnoj aktivnosti.
ENG30-04306080-n,0.0009172188476860299,0.0006515907482445016,stanica,Zgrada snabdevena posebnom opremom i osobljem za određene namene.
ENG30-03054311-n,0.00025704970301010377,0.0006247805589518762,"klub,udruženje",Zgrada koju zaposeda klub.
ENG30-03859280-n,0.0003400264068380565,0.00067263522584593,sporedna zgrada,Zgrada koja je podređena i odvojena od glavne zgrade.
ENG30-03542333-n,0.0008749719779386211,0.0010853614728345562,hotel,Zgrada gde putnici mogu da plate smeštaj obroke i druge usluge.
ENG30-03457902-n,0.0002344534121547781,0.0005671367369686209,"staklenik,staklena bašta","Zgrada sa staklenim zidovima i krovom, za uzgoj i pokazivanje biljaka pod kontrolisanim uslovima."
ENG30-08057206-n,0.0004683745851208343,0.0010607851495434417,agencija,Firma koja služi druge firme.
ENG30-03594945-n,0.0006344004544072135,0.0014381392868809684,"džip,lendrover,terensko vozilo,terenac",Automobil pogodan za putovanje preko teškog terena.
ENG30-02924554-n,0.005115987906146202,0.11208933795421139,"krš,krntija",Automobil koji je star i nepouzdan.
ENG30-00138221-n,0.000978461585869006,0.0005547768696443356,"poljubac,celov,ljubljenje",Dodir usnama.
ENG30-07414922-n,0.029138998153356965,0.05447980857148593,"sastanak,susret",Slučajno ili neočekivano susretanje.
ENG30-08006094-n,0.0005250292297667158,0.0007735060926741255,"sloj,grupa",Kategorija koja dolazi između nekih određenih granica.
ENG30-07305234-n,0.005898185362989139,0.5430156814958398,"nedaća,beda",Uzrok velikih patnji i nesreće.
ENG30-07189411-n,0.024195974418600663,0.000996267148932084,"blagoslov,blagosiljanje",Ceremonijalna molitva koja zaziva božansku zaštitu.
ENG30-00260622-n,0.30380498764998,0.02788307664877454,reforma,Promena nabolje kao rezultat ispravljanja zloupotreba.
ENG30-07357388-n,0.4904458684361215,0.0017600221073861277,"napredak,progres,unapređenje","Promena nabolje, napredak u razvoju."
ENG30-07358576-n,0.0011088140634889498,0.002029392900883664,"prelaz,prelazak,tranzicija",Promena sa jednog mesta ili stanja ili stepena u drugo.
ENG30-04981658-n,0.06782819163891052,0.0012424869546530104,prizvuk,Karakterističan zvuk.
ENG30-01037819-n,0.0025686509688807035,0.0013230480035257841,krštenje,Hrišćanska sveta tajna koja znači ponovno duhovno rođenje.
ENG30-08579487-n,0.00020159645023909434,0.00047992033901778086,veliki krug,Kružna linija na površini sfere koja se dobija kada se ona preseče ravninom koja prolazi kroz centar.
ENG30-04253437-n,0.0006713978613985816,0.00039407235041988287,sapun,Sredstvo za čišćenje napravljeno od soli biljnih ili životinjskih masti.
ENG30-14845743-n,0.0005149248421743025,0.013009265381152879,"H2O,voda",Prozirna tečnost bez mirisa i ukusa.
ENG30-13811410-n,0.04721077729488421,0.00676929403568316,"bliskost,srodnost",Bliska veza karakterisana zajedničkim interesom ili sličnom prirodom ili svojstvima.
ENG30-02536685-n,0.035222201785213514,0.000682651242382093,"brat,bata,ortak,drugar,pajtaš",Blizak prijatelj koji učestvuje sa drugarima u njihovim aktivnostima.
ENG30-07977870-n,0.00020628205651362919,0.00047286383027156376,biblioteka,Zbirka književnih dokumenata ili zapisa koji se drže radi čitanja.
ENG30-07961480-n,0.0002145544431941815,0.0003362224243419476,"gomila,hrpa",Zbirka predmeta naslaganih jedan preko drugog.
ENG30-04338359-n,0.0001465162835900813,0.00033972473962951,"niz,niska",Zbirka predmeta naredanih na jedno vlakno.
ENG30-08271042-n,0.0001938402502830172,0.0004504829495246554,"galaksija,maglina",Grupa zvezdanih sistema.
ENG30-08407619-n,0.0006856398067291991,0.0006065295419510619,izložba,Grupa stvari (dobara ili umetničkih dela itd.) za javno pokazivanje.
ENG30-07963711-n,0.0007966668916603581,0.0008503259731194035,kombinacija,Grupa stvari koje su udružene; zbir odvojenih delova ili svojstava.
ENG30-08374049-n,0.0002057701421485092,0.00044508279092170255,"kolonija,naseobina",Zajednica ljudi koji se nasele daleko od matice ali sa njom održavaju veze.
ENG30-07210801-n,0.002750027887399753,0.47590354453759964,"žalba,tužba",Pritužba na (stvarnu ili zamišljenu) nepravdu koja uzrokuje ozlojeđenost i predstavlja osnovu za delovanje.
ENG30-07211092-n,0.008616184355004108,0.028934334875328815,"gunđanje,roptanje,mrmljanje",Pritužba izgovorena tihim i nerazgovetnim glasom.
ENG30-07956426-n,0.003984249387977812,0.0009646035778505535,paket,Potpuna grupa sličnih stvari.
ENG30-03069752-n,0.0004596218585284362,0.0007809355973513732,fakultet,Skup zgrada u kojim je smešten fakultet.
ENG30-02679415-n,0.030073708067349436,0.0007106570104875587,dodatak,Sastojak koji se dodaje nečemu da ga poboljša.
ENG30-05559908-n,0.00021616292139547966,0.0003782726540233483,"ekstremitet,dodatak",Telesni dodatak ili deo koji liči na dodatak.
ENG30-04454240-n,0.000136147003736653,0.0003166596704389235,"zvrk,čigra",Kupasta dečja igračka koja se sužava u čelični vrh na kome može da se zavrti.
ENG30-08377085-n,0.0006695042933797524,0.0010242264355992958,"kurs,pravac",Povezani niz događaja ili radnji.
ENG30-13870805-n,0.0002453103939767942,0.0005716607252832517,"veza,link",Oblik koji spaja.
ENG30-03779370-n,0.00018638476401822146,0.00048054858714596804,"kalup,modla,model",Posuda u koji se uliva tečnost da se stvori dati oblik kada se stvrdne.
ENG30-02801938-n,0.00017224322509612477,0.00039896439266051686,"košara,korpa",Sud koji je obično pleten i ima ručke.
ENG30-07458453-n,0.00611477108502978,0.0011384090950548043,"trka,utrka",Brzinsko takmičenje.
ENG30-08403787-n,0.006793063207328309,0.018883358760535707,opozicija,Zajednica ljudi ujedinjenih u odupiranju nečemu.
ENG30-15123754-n,0.0004148055163044617,0.0059635509100575135,kontinuum,Neprekidna nevremena celina ili odsečak ili niz događaja u kome nijedan deo nije različiti niti se može razlikovati od susednih.
ENG30-03709644-n,0.0003171268822983464,0.000758394968731757,poštansko vozilo,Prevozno sredstvo koje vozi poštu.
ENG30-03969627-n,0.0001783291690946598,0.0003858874433637638,visak,Uzica o koju je obešen metalni teg koji pokazuje direktno na centar zemljine teže.
ENG30-00892145-n,0.0008007413261417184,0.0006351298206332956,seminar,Kurs koji se nudi maloj grupi naprednih studenata.
ENG30-03366823-n,0.00026023846432376985,0.0005141840533893216,otirač,Pokrivači za pod automobila.
ENG30-03050026-n,0.0001744925463045277,0.00031702215312368054,pokrivač od tkanine,pokrivač napravljen od tkanine
ENG30-04151940-n,0.0007337295860212478,0.0029471927732389602,"zaklon,skrivalište,plašt,ogrtač",Pokrivač koji služi da sakrije ili zakloni.
ENG30-03724870-n,0.0013513605209061197,0.0005593489022919229,"maska,obrazina,krabulja",Navlaka koja prerušava ili štiti lice.
ENG30-00770270-n,0.024287547986381774,0.4796578847573931,"prekršaj,prestup",Zločin manje ozbiljan od teškog.
ENG30-13872975-n,0.00022465292611340004,0.0005106509129069181,"konusni presek,kupasti presek",Kriva koju stvara presek ravni i kružne kupe.
ENG30-03623556-n,0.00013954612528976895,0.00033594342982468106,nož,Alat za sečenje sa oštrom zašiljenim metalnim sečivom i sa drškom.
ENG30-04101497-n,0.0001968394151248276,0.00039137407451050876,valjak,Cilindar koji se okreće.
ENG30-08644213-n,0.017280190485776892,0.16056291689282798,"opasnost,pogibelj,pogibao",Opasno mesto.
ENG30-15183428-n,0.006482872541855755,0.27167649882645506,praznik,Dan na koji se ne radi po običaju ili zakonu.
ENG30-07389330-n,0.0002751240783966935,0.0008592346960343278,"prasak,salva",Duboki dugi zvuk (kao grmljavine).
ENG30-03800563-n,0.012679448569651974,0.0008556602843965422,muzej,Mesto za sakupljanje i prikazivanje predmeta koji imaju naučnu ili istorijsku ili umetničku vrednost.
ENG30-03320046-n,0.00024633653187056126,0.0006404126408030564,fen,Naprava koja stvara strujanje vazduha pokretanjem jedne ili više površina.
ENG30-03666591-n,0.0005482226478346064,0.0015998273956068232,upaljač,Naprava za paljenje goriva ili naboja.
ENG30-03851341-n,0.0011694954020571302,0.0007290170771669935,optički uređaj,Uređaj za proizvodnju ili kontrolu svetlosti.
ENG30-03111899-n,0.0019201404403981215,0.13031164472811785,sredstvo za ublažavanje bolova,Naprava za lečenje povreda ili bolesti.
ENG30-03277771-n,0.0007716449668020431,0.0005288156439871017,elektronski uređaj,Uređaj koji ispunjava svoju ulogu na elektronski pogon.
ENG30-03705379-n,0.00045966965998545106,0.00048383934344187196,magnet,Uređaj koji privlači gvožđe i stvara magnetsko polje.
ENG30-04526964-n,0.0006594915862487838,0.0007465888734268233,ventilator,Uređaj koji ubacuje svež vazduh i izbacuje prljavi.
ENG30-03744840-n,0.0005869868686616542,0.0007383826663911464,"memorijski uređaj,skladišni uređaj",Uređaj koji čuva informacije radi vraćanja podataka.
ENG30-03269401-n,0.0006461610969683562,0.000832902449049655,električni uređaj,Uređaj koji proizvodi ili radi na struju.
ENG30-03736970-n,0.0004795842700442421,0.0005973183446368324,"mehanička naprava,mehanički uređaj",Uređaj koji radi na mehaničkim principima.
ENG30-03720163-n,0.00020679221860753216,0.0009698210786996952,"mapa,karta",Shematski prikaz zemljine površine.
ENG30-00046344-n,0.025555684569996018,0.007670103911083359,"vratolomija,egzibicija","Teška ili neobična majstorija, obično urađena da se privuče pažnja."
ENG30-07307895-n,0.0003862527631977031,0.0005891618751743266,električno pražnjenje,Pražnjenje elektriciteta.
ENG30-07140978-n,0.0010470382279841317,0.002606817275950135,"rasprava,debata,spor",Diskusija u kojoj se iznose argumenti za ili protiv nekog predloga.
ENG30-07148192-n,0.0018923059385418384,0.0015129968803524463,"pregovori,razgovori",Diskusija čija namera je da dovede do sporazuma.
ENG30-02025550-v,0.0007412379499172062,0.001708621334621796,"pratiti,putovati sa",Ići ili putovati sa nekim.
ENG30-02037090-v,0.0008562816368558046,0.000584231136939728,"nagnuti se,survati se,spustiti se",Biti pod uglom.
ENG30-03464467-n,0.0044329426184068765,0.023477952827490434,branik,Naprava smišljena da spreči povrede.
ENG30-02185373-v,0.0002493148216640151,0.0008607243666087783,"kucati,tapkati,lupkati,lupati,tupkati",Proizvoditi lagane ritmičke udarce po površini.
ENG30-00446493-n,0.00022980271342021297,0.0005498051500580914,"borba,bokserski meč",Boksersko nadmetanje.
ENG30-04749572-n,0.024462196085955235,0.011172595475222202,distinkcija,Karakteristična razlika.
ENG30-08538426-n,0.0002349150691527413,0.0005584043775099801,"područje,oblast",Zona grada ili varoši omeđena iz administrativnih razloga.
ENG30-13163250-n,0.00018102691291410622,0.0003977941048010081,grana,Ogranak korena ili sekundarni koren koji izniče iz glavnog korena biljke.
ENG30-08216900-n,0.00034230736333196177,0.00046227661210362925,sekcija,Deo orkestra koji sadrži sve instrumente iste klase.
ENG30-02731398-n,0.00016751348314958392,0.00038155376253801165,apsida,"Kupolasti ili zasvođeni ogranak ili ispust na građevini, pogotovo istočni kraj crkve: obično sadrži oltar."
ENG30-03581634-n,0.22228718608180387,0.2508380195454727,"opijat,intoksikant",Droga koja može da proizvede stanje opijenosti.
