,ID,Lemme,Definicija,POS,NEG
42,ENG30-01876530-v,ići tamo-amo,"kretati se u jedan smer , a zatim u suprotan . ",5.20279e-05,9.75022e-05
43,ENG30-01888946-v,"drhtati,potresti se,treperiti,protresti se",tresti se grčevito ,0.007349894,0.07320757
44,ENG30-01902405-v,"odjuriti,strugnuti,kidnuti,odmagliti",kretati se žurno . ,0.042008676,0.00010925806
45,ENG30-01902783-v,"plutati,lelujati se",biti u pokret zbog neki strujiti vazduh ili voditi . ,5.5989043e-05,0.00038478925
46,ENG30-01909397-v,"prevrnuti se,iskrenuti se",okrenuti se iz uspravan ili normalan položaj . ,0.00025236738,0.00012535157
47,ENG30-01911888-v,"ušunjati se,privući se,prikrasti se",Prić kradom ili krišom . ,0.10974459,0.29488388
48,ENG30-01916634-v,"šepiriti se,šepuriti se,kerebečiti se,prsiti se,razmetati se","hodati gordo , često pokušavati da se impresionirati drugi . ",9.09629e-05,0.000110649715
49,ENG30-01920932-v,dugo pešačiti,"Ići na dug pešačenje , iz zadovoljstvo ili telesni vežba . ",8.6097134e-05,0.00011310107
50,ENG30-01938426-v,"skijati se,smučati se",kretati se na skija . ,0.011151622,0.0001051433
51,ENG30-01960911-v,plivati,putovati kroz voda . ,4.6815956e-05,9.253845e-05
52,ENG30-01977701-v,ispustiti,pustiti nešto da pasti na zemlja . ,5.270543e-05,0.000105714375
53,ENG30-01983771-v,promeniti položaj,pretrpeti promena u položaj telo . ,8.946342e-05,0.00011683424
54,ENG30-01993926-v,"primaknuti,prineti,približiti",Učiniti da nešto biti pomaknuti prema napred . ,0.26597062,0.00010475457
55,ENG30-02038357-v,"nagnuti se,nagibati se,iskositi se,ukositi se",nagnuti se ili saviti iz uspravan položaj . ,0.0020616923,9.43761e-05
56,ENG30-02058448-v,"vrpoljiti se,meškoljiti se,vrteti se",micati se neprestano . ,0.00011619923,9.7507385e-05
57,ENG30-02123672-v,mirisati,Ispuštati miris . ,4.440584e-05,0.09554305
58,ENG30-02125223-v,"namirisati,nanjušiti",osetiti nečiji miris . ,4.2422747e-05,0.48973018
59,ENG30-01887576-v,"kliziti,klizati",kretati se gladak i bez muka . ,0.015547877,0.004164409
60,ENG30-01886488-v,"puzati,gmizati,puziti",prolaziti ili se kretati nenametljiv ili gladak . ,0.04654086,0.00014918923
61,ENG30-01587062-v,"opkoliti,obuhvatiti",potpuno okružiti . ,0.00018482868,0.0001765442
62,ENG30-01467370-v,"okružiti,omeđivati,graničiti se",protezati se istovremeno na sav strana . ,4.698781e-05,9.743726e-05
63,ENG30-01976841-v,"pasti,padati",padati okomito . ,0.054732576,0.00074942026
64,ENG30-02157731-v,"zatamniti,zamagliti,pomračiti",Učiniti manje vidljiv ili nejasan . ,0.0001282131,0.1730075
65,ENG30-02158587-v,"prerušiti,maskirati",Učiniti neprepoznatljiv . ,0.40992588,0.0018050761
66,ENG30-01334535-v,"prikriti,zaogrnuti,zamaskirati",sakriti pod lažan pojava . ,5.0945622e-05,0.00013307921
67,ENG30-02163746-v,"ugledati,spaziti,videti","Ugladati , opaziti oči . ",0.008497191,0.00017442659
68,ENG30-02165543-v,proučiti,Pažljivo ispitati . ,0.00010682702,0.00015445639
69,ENG30-02186506-v,"zvečati,zveketati,zveckati",proizvoditi ili emitovati prodoran zveketav zvuk . ,0.00013447438,0.00020067542
70,ENG30-02188587-v,"presti,zujati,zvrjati,fijukati,zviždati","proizvoditi taj šuštav zvuk , kao kad motor raditi ili krilo lepršaj . ",4.8347567e-05,0.00013602557
71,ENG30-02212825-v,"odbiti,uskratiti,odreći",ne dati neki šta on pripadati . ,5.043797e-05,0.00025684503
72,ENG30-02259005-v,trampiti se,zameniti ili dati nešto u zamena . ,0.00019544779,9.5851115e-05
73,ENG30-02290461-v,"koristiti se,izvući korist,okoristiti se",Steći korist . ,0.00010489418,9.826639e-05
74,ENG30-02293321-v,sprovesti,predati neki ili nešto drugi . ,0.041651204,0.14278448
75,ENG30-02324026-v,"pozajmiti,posuditi",dobiti privremeno . ,6.269442e-05,0.00014115547
76,ENG30-02345647-v,"uzajmiti,pustiti,imati viška",pozajmiti nešto što jesam strogo potrebno . ,0.0035329713,0.0005079282
77,ENG30-02349212-v,"poveriti,predati,dati",ukazati poverenje koji . ,0.3754363,0.032262307
78,ENG30-02378623-v,"reagirati,reagovati,opirati se,opreti se,kontrirati,oponirati,suprotstaviti se",delovati protiv nešto . ,7.303152e-05,0.44644862
79,ENG30-02384940-v,"ugostiti,pogostiti",pozvati kao gost . ,6.668268e-05,0.00030209954
80,ENG30-02437707-v,"paziti,brinuti se,voditi računa",biti zadužiti za nešto ili imati poslati sa nešto . ,0.0029033073,0.00020944844
81,ENG30-02485844-v,"sastati se,videti se",Ići sa neki na sastanak . ,5.2406074e-05,9.155991e-05
82,ENG30-02506546-v,"obavezati,primorati",prisiliti ili obavezati neki da uraditi nešto . ,0.3939014,0.0044537336
83,ENG30-02570267-v,"razmaziti,raznežiti,povlađivati,kvariti",Ponašati se prema neki sa preteran popustljivost . ,0.00015442228,0.087068595
84,ENG30-01752884-v,"omogućiti,rezultirati",Učiniti moguć . ,9.022247e-05,0.13257131
85,ENG30-02641035-v,"oklevati,zastati",privremeno prekinuti aktivnost pre nego što se nastaviti . ,6.397509e-05,0.00019047983
86,ENG30-02652494-v,"boraviti,stanovati,biti stanar",biti stanar ; privremeno boraviti . ,0.0013552167,0.03620497
87,ENG30-02656390-v,"skloniti,zbrinuti,zaštiti",obezbediti sklonište . ,0.016462503,0.00010780989
88,ENG30-02664575-v,"biti podloga,temeljiti se",biti ili činiti osnova . ,0.19723435,0.0021591005
89,ENG30-02700104-v,"složiti se,pristajati","biti u sklad , harmonija . ",0.00021106626,0.09856723
90,ENG30-02705535-v,"biti svojstven,biti urođen,biti sadržan",biti deo . ,6.3764746e-05,0.0017673695
91,ENG30-02758033-v,"pljuštati,liti,liti kao iz kabla",obilno kišiti . ,0.31881487,0.0006088746
92,ENG30-02733524-n,luk,Građevinska konstrukcija ( obično zakriviti ) koji služiti da premostiti otvor ( arhitektura ) . ,5.1826108e-05,9.306215e-05
93,ENG30-03462594-n,podloga,Površina ( kao zid ili platno ) pripremiti da primiti boja za slika ( umetnost ) . ,4.55372e-05,8.914744e-05
94,ENG30-08592165-n,prednost,Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,4.558249e-05,9.475182e-05
95,ENG30-07293678-n,pobeda na poene,Pobeda dobiti na poen kada nem nokaut ( boks ) . ,6.7512694e-05,0.00016471389
96,ENG30-05034473-n,valencija,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . ,5.056633e-05,8.9269975e-05
97,ENG30-07977592-n,"biblioteka,programska biblioteka,biblioteka programa",zbirka standardan program i podrutina koji se pohranjivati i stavljati na raspolaganje za trenutan upotreba ( informatika ) . ,5.424302e-05,0.00010789601
98,ENG30-13562862-n,ekološko nasleđivanje,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . ,4.6911544e-05,0.00020689554
99,ENG30-13451804-n,"korišćenje,iskorišćenje","upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",0.0068139634,0.00016936008
100,ENG30-07420991-n,impuls,Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,4.74637e-05,0.00015895275
101,ENG30-13597794-n,osnova,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,0.00018528971,9.0283604e-05
102,ENG30-05057061-n,odredište,Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,6.5852706e-05,9.328044e-05
103,ENG30-01455732-a,"piskav,tanak,tanušan","za zvuk , posebno glas . ",5.631524e-05,0.0030649102
104,ENG30-07345593-n,"talas,vibracija",progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . ,6.5375614e-05,0.0001469196
105,ENG30-01221254-n,ponašanje,skup odgovor ili reakcija ili pokret koji prav organizam u biti kakav situacija ( psihologija ) . ,7.918408e-05,9.80601e-05
106,ENG30-01278080-a,"uvažen,istaknut,velik","za osoba , koji stajati iznad drugi po karakter ili postignuće ili ugled . ",0.00071272603,0.00012832254
107,ENG30-07968702-n,interesna grupa,"Obično u množina , društven grupa čiji član kontrolisati neki polje rad i koji imati zajednički cilj . ",5.6467816e-05,8.699555e-05
108,ENG30-06630017-n,pozdrav,potvrda ili izraz dobar volja ( obično pri susret ) ,0.0014288841,0.00018863748
109,ENG30-08500213-n,dubina,dubok i udaljen deo . ,0.00015819055,0.00012711542
110,ENG30-15235126-n,"s,sek,sekunda",Šezdeseti deo minuta : osnovni jedinica vreme koji jesam usvojiti Međunarodni sitem merni jedinica . ,4.88511e-05,8.621978e-05
111,ENG30-15205532-n,"vek,stoleće",sto godina . ,6.607173e-05,8.5593485e-05
112,ENG30-13863186-n,"lik,dvodimenzionalni oblik,figura u ravni",dvodimenzionalan oblik . ,5.816638e-05,0.000172595
113,ENG30-07201365-n,opisivanje,Čin opisivanje nešto . ,0.00037035157,0.009615218
114,ENG30-00125629-n,udaranje,Čin udaranje jedan stvar drugi . ,0.00011075573,0.00029851054
115,ENG30-07940448-n,carstvo,osnovni grupa prirodan predmet . ,6.007003e-05,8.818746e-05
116,ENG30-09622928-n,"voljeni,voljena,dragan,dragana,ljubav,cakan,cakana",voljen osoba ; koristiti se u izraz od milja . ,0.6765973,2.0065647e-05
117,ENG30-05949726-n,"mnjenje,javno mnjenje",verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,9.060308e-05,0.00011641527
118,ENG30-07929519-n,"kafa,kava",napitak koji se sastojati od primesa mleven zrno kafa . ,5.76727e-05,8.817898e-05
119,ENG30-07933274-n,čaj,napitak koji se spravljati potapanje čajni list u voda . ,5.357088e-05,0.0001166262
120,ENG30-05333777-n,arterija,krvni sud koji odvoditi krv iz srce u telo . ,4.9047434e-05,0.00038927078
121,ENG30-04244997-n,"brodica,brodić",mali čamac . ,7.3413976e-05,8.4509134e-05
122,ENG30-03329663-n,"trajekt,feribot",Brod koji prevoziti ljudi ili vozilo preko voden površina i raditi po redovan raspored . ,4.7153924e-05,8.948769e-05
123,ENG30-02792552-n,"šlep,dereglija",Brod sa ravan dno za prenos težak teret ( posebno na kanal ) . ,4.812954e-05,8.852842e-05
124,ENG30-05298313-n,vitalni organ,organ koji jesam neophodan za život . ,0.00016946495,0.20775478
125,ENG30-08414119-n,porota,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,7.878126e-05,0.00020127384
126,ENG30-08375369-n,komuna,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,6.631506e-05,8.759403e-05
127,ENG30-07966719-n,sektor,zajednica ljudi koji činiti deo društvo ili privreda . ,6.2563544e-05,8.70032e-05
128,ENG30-09328904-n,jezero,voden površina okružen zemlja . ,4.8939866e-05,9.0716654e-05
129,ENG30-02993546-n,centar,zgrada posvećen poseban aktivnost . ,6.3827945e-05,0.03546263
130,ENG30-04306080-n,stanica,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,4.7325855e-05,9.617527e-05
131,ENG30-03054311-n,"klub,udruženje",zgrada koji zaposedati klub . ,0.00012313042,0.0228209
132,ENG30-03859280-n,sporedna zgrada,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,5.907614e-05,0.00015519148
133,ENG30-03542333-n,hotel,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,5.015839e-05,9.3064606e-05
134,ENG30-03457902-n,"staklenik,staklena bašta","zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",5.6796125e-05,9.0548536e-05
135,ENG30-08057206-n,agencija,firma koji služiti drugi firma . ,0.00026517108,0.00030761544
136,ENG30-03594945-n,"džip,lendrover,terensko vozilo,terenac",automobil pogodan za putovanje preko težak teren . ,9.3878414e-05,9.5274416e-05
137,ENG30-02924554-n,"krš,krntija",automobil koji jesam star i nepouzdan . ,0.00015716717,0.00012302153
138,ENG30-00138221-n,"poljubac,celov,ljubljenje",dodir usna . ,6.811594e-05,0.00013493997
139,ENG30-07414922-n,"sastanak,susret",Slučajno ili neočekivan susretanje . ,0.1508389,0.004952989
140,ENG30-08006094-n,"sloj,grupa",kategorija koji dolaziti između neki određenih granica . ,4.953542e-05,9.413759e-05
141,ENG30-07305234-n,"nedaća,beda",uzrok velik patnja i nesreća . ,0.00047558802,0.95259815
142,ENG30-07189411-n,"blagoslov,blagosiljanje",ceremonijalan molitva koji zazivati božanski zaštita . ,5.8191956e-05,9.699566e-05
143,ENG30-00260622-n,reforma,promena nabolje kao rezultat ispravljanje zloupotreba . ,0.009186697,0.0014031986
144,ENG30-07357388-n,"napredak,progres,unapređenje","promena nabolje , napredak u razvoj . ",0.45256406,0.000112895475
145,ENG30-07358576-n,"prelaz,prelazak,tranzicija",promena sa jedan mesto ili stanje ili stepen u drugi . ,0.00011300336,0.00022671724
146,ENG30-04981658-n,prizvuk,Karakterističan zvuk . ,5.112037e-05,9.236846e-05
147,ENG30-01037819-n,krštenje,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,6.5796026e-05,9.579972e-05
148,ENG30-08579487-n,veliki krug,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,4.379017e-05,9.442737e-05
149,ENG30-04253437-n,sapun,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,8.733088e-05,9.0018184e-05
150,ENG30-14845743-n,"H2O,voda",proziran tečnost bez miris i ukus . ,7.053809e-05,0.00017865292
151,ENG30-13811410-n,"bliskost,srodnost",blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,0.0001318119,0.000102309765
152,ENG30-02536685-n,"brat,bata,ortak,drugar,pajtaš",blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,5.6941524e-05,9.4274015e-05
153,ENG30-07977870-n,biblioteka,zbirka književan dokument ili zapis koji se držati radi čitanje . ,7.10819e-05,0.00014390954
154,ENG30-07961480-n,"gomila,hrpa",zbirka predmet naslagan jedan preko drugi . ,6.169366e-05,9.650109e-05
155,ENG30-04338359-n,"niz,niska",zbirka predmet naredanih na jedan vlakno . ,5.5817545e-05,0.00010388745
156,ENG30-08271042-n,"galaksija,maglina",grupa zvezdan sistema . ,0.00010069892,9.075107e-05
157,ENG30-08407619-n,izložba,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,0.047441535,0.00010928452
158,ENG30-07963711-n,kombinacija,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,0.00010563481,0.00014758855
159,ENG30-08374049-n,"kolonija,naseobina",zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,4.560673e-05,9.019585e-05
160,ENG30-07210801-n,"žalba,tužba",Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,1.1052638e-05,0.38519078
161,ENG30-07211092-n,"gunđanje,roptanje,mrmljanje",Pritužba izgovoriti tih i nerazgovetan glas . ,8.459869e-05,0.0021898309
162,ENG30-07956426-n,paket,potpun grupa sličan stvar . ,8.366142e-05,9.510442e-05
163,ENG30-03069752-n,fakultet,skup zgrada u koji jesam smešten fakultet . ,5.8992024e-05,0.0006749419
164,ENG30-02679415-n,dodatak,sastojak koji se dodavati nešto da ga poboljšati . ,0.23147906,9.4122144e-05
165,ENG30-05559908-n,"ekstremitet,dodatak",telesni dodatak ili deo koji ličiti na dodatak . ,7.0127964e-05,0.00011612706
166,ENG30-04454240-n,"zvrk,čigra",kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,8.116238e-05,0.00022857405
167,ENG30-08377085-n,"kurs,pravac",povezati niz događaj ili radnja . ,6.1100676e-05,0.00018865165
168,ENG30-13870805-n,"veza,link",oblik koji spajati . ,5.6996592e-05,0.00011503883
169,ENG30-03779370-n,"kalup,modla,model",posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,4.665294e-05,8.829122e-05
170,ENG30-02801938-n,"košara,korpa",sud koji jesam obično plesti i imati ručak . ,7.3651725e-05,0.00011171235
171,ENG30-07458453-n,"trka,utrka",brzinski takmičenje . ,5.710781e-05,0.00019316984
172,ENG30-08403787-n,opozicija,zajednica ljudi ujedinjen u odupiranje nešto . ,5.55909e-05,0.00013581495
173,ENG30-15123754-n,kontinuum,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,7.48453e-05,0.00011785861
174,ENG30-03709644-n,poštansko vozilo,prevozni sredstvo koji voziti pošta . ,5.5156805e-05,0.00012473855
175,ENG30-03969627-n,visak,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,0.00011202968,0.00012057757
176,ENG30-00892145-n,seminar,kurs koji se nuditi mali grupa napredan student . ,5.6936984e-05,8.998007e-05
177,ENG30-03366823-n,otirač,Pokrivači za pod automobil . ,7.484965e-05,9.844238e-05
178,ENG30-03050026-n,pokrivač od tkanine,pokrivač napraviti od tkanina ,5.275837e-05,8.658443e-05
179,ENG30-04151940-n,"zaklon,skrivalište,plašt,ogrtač",Pokrivač koji služiti da sakriti ili zakloniti . ,9.599338e-05,9.4123076e-05
180,ENG30-03724870-n,"maska,obrazina,krabulja",navlaka koji prerušavati ili štititi lice . ,0.0006517757,0.0010468635
181,ENG30-00770270-n,"prekršaj,prestup",Zločin manje ozbiljan od težak . ,0.00018040433,0.0035270955
182,ENG30-13872975-n,"konusni presek,kupasti presek",kriva koji stvarati presek ravan i kružan kup . ,6.4158754e-05,9.247454e-05
183,ENG30-03623556-n,nož,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,4.7540896e-05,9.045451e-05
184,ENG30-04101497-n,valjak,cilindar koji se okretati . ,0.00015671225,0.00023163957
185,ENG30-08644213-n,"opasnost,pogibelj,pogibao",opasno mesto . ,6.0984377e-05,0.000103135135
186,ENG30-15183428-n,praznik,Dan na koji se ne raditi po običaj ili zakon . ,5.0749197e-05,0.006065465
187,ENG30-07389330-n,"prasak,salva",dubok dug zvuk ( kao grmljavina ) . ,7.6692355e-05,0.00352523
188,ENG30-03800563-n,muzej,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,0.00029707962,9.0431204e-05
189,ENG30-03320046-n,fen,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,5.195904e-05,8.804058e-05
190,ENG30-03666591-n,upaljač,naprava za paljenje gorivo ili naboj . ,0.00026335556,0.00014349978
191,ENG30-03851341-n,optički uređaj,Uređaj za proizvodnja ili kontrola svetlost . ,6.261457e-05,0.00012241294
192,ENG30-03111899-n,sredstvo za ublažavanje bolova,naprava za lečenje povreda ili bolest . ,0.12724952,0.08554788
193,ENG30-03277771-n,elektronski uređaj,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,8.017848e-05,9.280087e-05
194,ENG30-03705379-n,magnet,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,5.0901344e-05,9.424427e-05
195,ENG30-04526964-n,ventilator,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,6.399545e-05,0.00018489813
196,ENG30-03744840-n,"memorijski uređaj,skladišni uređaj",Uređaj koji čuvati informacija radi vraćanje podatak . ,4.9626284e-05,9.2799586e-05
197,ENG30-03269401-n,električni uređaj,Uređaj koji proizvoditi ili raditi na struja . ,5.9705584e-05,0.00011857122
198,ENG30-03736970-n,"mehanička naprava,mehanički uređaj",Uređaj koji raditi na mehanički princip . ,5.7835627e-05,0.0001676425
199,ENG30-03720163-n,"mapa,karta",shematski prikaz zemljin površina . ,4.8827464e-05,0.00010452952
200,ENG30-00046344-n,"vratolomija,egzibicija","Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",0.0006959987,0.000105789484
201,ENG30-07307895-n,električno pražnjenje,Pražnjenje elektricitet . ,5.2606036e-05,0.000104187595
202,ENG30-07140978-n,"rasprava,debata,spor",diskusija u koji se iznositi argument za ili protiv neki predlog . ,0.00013448352,0.00012660252
203,ENG30-07148192-n,"pregovori,razgovori",diskusija čiji namera jesam da dovesti do sporazum . ,0.00055903324,9.386768e-05
204,ENG30-02025550-v,"pratiti,putovati sa",Ići ili putovati sa neki . ,9.94213e-05,0.00014445937
205,ENG30-02037090-v,"nagnuti se,survati se,spustiti se",biti pod ugao . ,5.823912e-05,0.000103838334
206,ENG30-03464467-n,branik,naprava smisliti da sprečiti povreda . ,0.00034521005,0.00039778068
207,ENG30-02185373-v,"kucati,tapkati,lupkati,lupati,tupkati",proizvoditi lagati ritmički udarac po površina . ,5.7944057e-05,0.00011313461
208,ENG30-00446493-n,"borba,bokserski meč",bokserski nadmetanje . ,0.0030685193,0.00084787013
209,ENG30-04749572-n,distinkcija,Karakteristična razlika . ,0.3697744,0.23570003
210,ENG30-08538426-n,"područje,oblast",Zona grad ili varoš omeđen iz administrativan razlog . ,5.254192e-05,8.9560344e-05
211,ENG30-13163250-n,grana,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,4.989443e-05,9.179309e-05
212,ENG30-08216900-n,sekcija,deo orkestar koji sadržati sav instrument isti klasa . ,5.0709732e-05,9.000277e-05
213,ENG30-02731398-n,apsida,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",0.00061151804,9.642183e-05
214,ENG30-03581634-n,"opijat,intoksikant",droga koji moći da proizvesti stanje opijenost . ,0.15680149,0.0044478914
215,ENG30-04166553-n,"depresiv,depresant,sedativ",lek koji smanjivati nadražljivost i smirivati osoba . ,0.0001231042,0.00012103408
216,ENG30-04219424-n,svila,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,5.3585296e-05,9.38961e-05
217,ENG30-03779128-n,moher,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,4.862636e-05,8.714422e-05
218,ENG30-01242962-n,štrajk glađu,Uzdržavanje zatvorenik od hrana kao vid protest . ,5.73053e-05,9.5081734e-05
219,ENG30-03682487-n,"brava,reza",Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,7.017498e-05,0.00016293624
220,ENG30-00006150-n,roditelj,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,7.028783e-05,9.261549e-05
