Unnamed: 0,ID,POS,NEG
242,ENG30-03704210-n,0.0,0.0
243,ENG30-05221895-n,0.0,0.0
244,ENG30-02728763-n,0.0,0.0
245,ENG30-08265469-n,0.0,0.0
246,ENG30-13281275-n,0.0,0.0
247,ENG30-06892775-n,0.0,0.0
248,ENG30-15204983-n,0.0,0.0
249,ENG30-15167577-n,0.0,0.375
250,ENG30-00462116-n,0.0,0.0
251,ENG30-15239579-n,0.0,0.0
252,ENG30-15269513-n,0.0,0.0
253,ENG30-15273626-n,0.0,0.0
254,ENG30-10320863-n,0.0,0.0
255,ENG30-09777012-n,0.0,0.0
256,ENG30-10271216-n,0.0,0.0
257,ENG30-09882007-n,0.0,0.0
258,ENG30-10054657-n,0.0,0.125
259,ENG30-09629752-n,0.0,0.0
260,ENG30-10103485-n,0.0,0.0
261,ENG30-10444194-n,0.0,0.0
262,ENG30-10541833-n,0.0,0.0
263,ENG30-10547145-n,0.25,0.0
264,ENG30-10388440-n,0.0,0.0
265,ENG30-10476086-n,0.0,0.0
266,ENG30-09945905-n,0.0,0.0
267,ENG30-09632274-n,0.0,0.0
268,ENG30-10352299-n,0.0,0.0
269,ENG30-09622302-n,0.375,0.0
270,ENG30-10284064-n,0.0,0.125
271,ENG30-09625401-n,0.125,0.0
272,ENG30-09615807-n,0.0,0.0
273,ENG30-10042845-n,0.5,0.0
274,ENG30-10379620-n,0.0,0.0
275,ENG30-10533013-n,0.0,0.0
276,ENG30-10640620-n,0.0,0.0
277,ENG30-11480698-n,0.0,0.0
278,ENG30-11449002-n,0.0,0.0
279,ENG30-11490638-n,0.0,0.0
280,ENG30-03925226-n,0.0,0.0
281,ENG30-03897943-n,0.0,0.0
282,ENG30-02818832-n,0.0,0.0
283,ENG30-03179701-n,0.0,0.0
284,ENG30-08633957-n,0.0,0.0
285,ENG30-03302487-n,0.0,0.0
286,ENG30-04053218-n,0.0,0.0
287,ENG30-03455033-n,0.0,0.0
288,ENG30-05625879-n,0.0,0.0
289,ENG30-08639058-n,0.0,0.0
290,ENG30-03177349-n,0.0,0.0
291,ENG30-08649345-n,0.0,0.0
292,ENG30-13886371-n,0.0,0.0
293,ENG30-11553419-n,0.0,0.0
294,ENG30-13121544-n,0.0,0.0
295,ENG30-02777734-n,0.0,0.0
296,ENG30-07520112-n,0.5,0.125
297,ENG30-03417345-n,0.0,0.0
298,ENG30-08521816-n,0.0,0.0
299,ENG30-08520401-n,0.0,0.0
300,ENG30-08494987-n,0.0,0.0
301,ENG30-13873213-n,0.0,0.0
302,ENG30-03773035-n,0.0,0.0
303,ENG30-10243137-n,0.0,0.0
304,ENG30-08361329-n,0.0,0.0
305,ENG30-08050385-n,0.0,0.0
306,ENG30-13883885-n,0.0,0.0
307,ENG30-13914837-n,0.0,0.125
308,ENG30-03964495-n,0.0,0.0
309,ENG30-08584449-n,0.0,0.0
310,ENG30-04411264-n,0.0,0.0
311,ENG30-13252973-n,0.0,0.0
312,ENG30-03113152-n,0.0,0.125
313,ENG30-03040587-n,0.875,0.0
314,ENG30-13599348-n,0.0,0.0
315,ENG30-05926676-n,0.0,0.0
316,ENG30-13937284-n,0.0,0.0
317,ENG30-13497135-n,0.0,0.0
318,ENG30-13458571-n,0.0,0.0
319,ENG30-13465530-n,0.0,0.0
320,ENG30-00796767-n,0.125,0.0
321,ENG30-05849789-n,0.0,0.0
322,ENG30-05044528-n,0.0,0.0
323,ENG30-08310949-n,0.0,0.0
324,ENG30-03546766-n,0.0,0.0
325,ENG30-01168369-n,0.0,0.0
326,ENG30-14392318-n,0.0,0.0
327,ENG30-03993703-n,0.0,0.0
328,ENG30-09769636-n,0.0,0.0
329,ENG30-10225219-n,0.0,0.0
330,ENG30-05861067-n,0.0,0.0
331,ENG30-13740168-n,0.125,0.125
332,ENG30-07464083-n,0.0,0.0
333,ENG30-07460104-n,0.0,0.0
334,ENG30-06514093-n,0.0,0.0
335,ENG30-08642145-n,0.0,0.0
336,ENG30-07954014-n,0.0,0.0
337,ENG30-15239292-n,0.0,0.0
338,ENG30-01225997-n,0.0,0.0
339,ENG30-08653474-n,0.0,0.0
340,ENG30-13783581-n,0.0,0.0
341,ENG30-13841213-n,0.0,0.0
342,ENG30-13931436-n,0.0,0.0
343,ENG30-13931765-n,0.0,0.0
344,ENG30-02808440-n,0.0,0.0
345,ENG30-09449510-n,0.0,0.0
346,ENG30-09284589-n,0.0,0.0
347,ENG30-07223170-n,0.0,0.25
348,ENG30-03335600-n,0.0,0.0
349,ENG30-03777283-n,0.0,0.0
350,ENG30-07190693-n,0.0,0.0
351,ENG30-13358549-n,0.0,0.0
352,ENG30-03249342-n,0.0,0.0
353,ENG30-00163406-n,0.0,0.0
354,ENG30-05235879-n,0.0,0.0
355,ENG30-03533972-n,0.0,0.0
356,ENG30-03244388-n,0.0,0.0
357,ENG30-02807731-n,0.0,0.0
358,ENG30-03619890-n,0.0,0.0
359,ENG30-03660909-n,0.0,0.0
360,ENG30-08643933-n,0.0,0.0
361,ENG30-00143251-n,0.0,0.0
362,ENG30-00533922-n,0.0,0.0
363,ENG30-08459648-n,0.0,0.0
364,ENG30-00798245-n,0.0,0.0
365,ENG30-09240621-n,0.0,0.0
366,ENG30-09403734-n,0.0,0.0
367,ENG30-00768701-n,0.0,0.125
368,ENG30-08266235-n,0.0,0.0
369,ENG30-04350905-n,0.0,0.0
370,ENG30-07985223-n,0.0,0.0
371,ENG30-13862282-n,0.0,0.0
372,ENG30-13864763-n,0.0,0.0
373,ENG30-13867276-n,0.0,0.0
374,ENG30-13864965-n,0.0,0.0
375,ENG30-13865483-n,0.0,0.0
376,ENG30-13901585-n,0.0,0.125
377,ENG30-03816136-n,0.0,0.0
378,ENG30-07379409-n,0.0,0.0
379,ENG30-06256229-n,0.0,0.0
380,ENG30-04309348-n,0.0,0.0
381,ENG30-07395623-n,0.0,0.0
382,ENG30-06892016-n,0.0,0.0
383,ENG30-07307477-n,0.0,0.0
384,ENG30-10203839-n,0.0,0.0
385,ENG30-13937075-n,0.0,0.125
386,ENG30-13129165-n,0.0,0.0
387,ENG30-03767745-n,0.0,0.0
388,ENG30-14055408-n,0.0,0.0
389,ENG30-04504486-n,0.0,0.0
390,ENG30-09397607-n,0.0,0.0
391,ENG30-06807056-n,0.0,0.0
392,ENG30-03180504-n,0.0,0.0
393,ENG30-03308297-n,0.0,0.0
394,ENG30-08310389-n,0.0,0.0
395,ENG30-05821775-n,0.0,0.0
396,ENG30-03972524-n,0.0,0.0
397,ENG30-13771404-n,0.0,0.0
398,ENG30-03942126-n,0.0,0.0
399,ENG30-09415938-n,0.25,0.125
400,ENG30-08372411-n,0.0,0.0
401,ENG30-08288753-n,0.0,0.0
402,ENG30-03151500-n,0.0,0.0
403,ENG30-03130563-n,0.0,0.0
404,ENG30-13865298-n,0.0,0.0
405,ENG30-14883206-n,0.0,0.0
406,ENG30-05687338-n,0.0,0.0
407,ENG30-04061969-n,0.0,0.0
408,ENG30-15228910-n,0.0,0.0
409,ENG30-07486229-n,0.125,0.0
410,ENG30-00732746-n,0.0,0.0
411,ENG30-00747029-n,0.0,0.5
412,ENG30-04243370-n,0.0,0.0
413,ENG30-08615810-n,0.0,0.0
414,ENG30-02779435-n,0.0,0.0
415,ENG30-07464725-n,0.0,0.0
416,ENG30-08656893-n,0.0,0.0
417,ENG30-03485794-n,0.0,0.0
418,ENG30-14450540-n,0.0,0.25
419,ENG30-05700793-n,0.375,0.0
420,ENG30-05680193-n,0.0,0.0
421,ENG30-14440137-n,0.0,0.0
422,ENG30-04732852-n,0.0,0.0
423,ENG30-06628861-n,0.0,0.125
424,ENG30-06636259-n,0.0,0.0
425,ENG30-06765044-n,0.0,0.0
426,ENG30-06724763-n,0.0,0.0
427,ENG30-09246464-n,0.0,0.0
428,ENG30-14429885-n,0.0,0.0
429,ENG30-05829480-n,0.0,0.625
430,ENG30-09230768-n,0.0,0.0
431,ENG30-03126090-n,0.0,0.0
432,ENG30-03984381-n,0.0,0.0
433,ENG30-05397178-n,0.0,0.0
434,ENG30-03743902-n,0.0,0.0
435,ENG30-03390983-n,0.0,0.0
436,ENG30-04460130-n,0.0,0.0
437,ENG30-04105068-n,0.0,0.0
438,ENG30-05462674-n,0.0,0.0
439,ENG30-03171356-n,0.0,0.0
440,ENG30-05840188-n,0.375,0.125
441,ENG30-14890659-n,0.25,0.0
442,ENG30-14940100-n,0.0,0.0
443,ENG30-14821043-n,0.0,0.0
444,ENG30-03304730-n,0.0,0.0
445,ENG30-14702416-n,0.0,0.0
446,ENG30-03875218-n,0.0,0.0
447,ENG30-14934031-n,0.0,0.0
448,ENG30-00043902-n,0.0,0.0
449,ENG30-07477945-n,0.0,0.0
450,ENG30-07376257-n,0.0,0.0
451,ENG30-07435273-n,0.0,0.25
452,ENG30-02726305-n,0.0,0.0
453,ENG30-05853449-n,0.0,0.0
454,ENG30-04081044-n,0.0,0.0
455,ENG30-02797692-n,0.125,0.0
456,ENG30-04530176-n,0.0,0.0
457,ENG30-15173479-n,0.0,0.0
458,ENG30-13600404-n,0.0,0.0
459,ENG30-05728024-n,0.0,0.0
460,ENG30-04407686-n,0.0,0.0
461,ENG30-02674879-v,0.0,0.0
462,ENG30-14004317-n,0.0,0.0
463,ENG30-06845599-n,0.0,0.0
464,ENG30-03651265-n,0.0,0.0
465,ENG30-13914608-n,0.0,0.0
466,ENG30-15145171-n,0.0,0.0
467,ENG30-09460312-n,0.0,0.0
468,ENG30-08303275-n,0.0,0.0
469,ENG30-08274718-n,0.0,0.0
470,ENG30-15256417-n,0.125,0.0
471,ENG30-06304671-n,0.0,0.0
472,ENG30-15234764-n,0.0,0.0
473,ENG30-08198398-n,0.0,0.0
474,ENG30-13608788-n,0.0,0.0
475,ENG30-13931889-n,0.0,0.0
476,ENG30-07447261-n,0.0,0.0
477,ENG30-03313456-n,0.0,0.0
478,ENG30-09827683-n,0.0,0.0
479,ENG30-04910135-n,0.0,0.0
480,ENG30-03242713-n,0.0,0.0
481,ENG30-10189776-n,0.0,0.0
482,ENG30-02207647-n,0.0,0.0
483,ENG30-09989290-n,0.0,0.0
484,ENG30-10291240-n,0.0,0.0
485,ENG30-03135532-n,0.0,0.0
486,ENG30-10224578-n,0.0,0.0
487,ENG30-07218470-n,0.0,0.0
488,ENG30-03587318-n,0.0,0.0
489,ENG30-01069980-n,0.0,0.0
490,ENG30-00012267-v,0.0,0.0
491,ENG30-00042757-n,0.0,0.0
492,ENG30-00198451-n,0.0,0.0
493,ENG30-00548802-n,0.0,0.0
494,ENG30-00431005-n,0.375,0.0
495,ENG30-00893955-n,0.0,0.0
496,ENG30-00183879-v,0.0,0.0
497,ENG30-00897746-v,0.0,0.0
498,ENG30-02425112-v,0.125,0.0
499,ENG30-01769347-n,0.0,0.0
500,ENG30-07993109-n,0.0,0.0
501,ENG30-02449847-v,0.0,0.0
502,ENG30-02502536-v,0.0,0.0
503,ENG30-02898711-n,0.0,0.0
504,ENG30-14066203-n,0.25,0.125
505,ENG30-07999699-n,0.0,0.0
506,ENG30-00192613-n,0.0,0.0
507,ENG30-00072261-n,0.0,0.0
508,ENG30-00418903-n,0.0,0.25
509,ENG30-00757080-n,0.0,0.0
510,ENG30-00898518-n,0.0,0.0
511,ENG30-03850966-n,0.0,0.0
512,ENG30-03597469-n,0.0,0.0
513,ENG30-00127286-n,0.0,0.0
514,ENG30-10378412-n,0.0,0.0
515,ENG30-02691156-n,0.0,0.0
516,ENG30-03512147-n,0.0,0.0
517,ENG30-02692232-n,0.0,0.0
518,ENG30-10249459-n,0.0,0.0
519,ENG30-00652069-n,0.0,0.0
520,ENG30-08674739-n,0.0,0.0
521,ENG30-03686130-n,0.0,0.0
522,ENG30-03984908-n,0.0,0.0
523,ENG30-03526198-n,0.0,0.0
524,ENG30-04588365-n,0.0,0.0
525,ENG30-09362469-n,0.0,0.0
526,ENG30-07169098-n,0.0,0.0
527,ENG30-08274565-n,0.0,0.0
528,ENG30-10341660-n,0.0,0.0
529,ENG30-08293982-n,0.0,0.0
530,ENG30-08242799-n,0.0,0.0
531,ENG30-00517728-n,0.0,0.0
532,ENG30-06212839-n,0.0,0.125
533,ENG30-03727274-n,0.0,0.375
534,ENG30-03590306-n,0.0,0.0
535,ENG30-00759500-n,0.375,0.0
536,ENG30-15270245-n,0.0,0.0
537,ENG30-13861050-n,0.0,0.0
538,ENG30-15134490-n,0.0,0.0
539,ENG30-00757730-n,0.375,0.0
540,ENG30-07298982-n,0.0,1.0
541,ENG30-05942888-n,0.0,1.0
542,ENG30-07448038-n,0.125,0.0
543,ENG30-00324384-n,0.0,0.0
544,ENG30-09394007-n,0.0,0.0
545,ENG30-02152991-n,0.0,0.0
546,ENG30-02152881-n,0.0,0.0
547,ENG30-00966809-v,0.0,0.0
548,ENG30-00965687-v,0.0,0.0
549,ENG30-11439690-n,0.0,0.0
550,ENG30-07472657-n,0.0,0.0
551,ENG30-15119536-n,0.0,0.0
552,ENG30-00028280-a,0.375,0.25
553,ENG30-14856263-n,0.0,0.0
554,ENG30-05813229-n,0.75,0.0
555,ENG30-09358550-n,0.0,0.0
556,ENG30-13083023-n,0.0,0.0
557,ENG30-13083306-n,0.0,0.0
558,ENG30-02206856-n,0.0,0.0
559,ENG30-01922303-n,0.0,0.0
560,ENG30-02330245-n,0.0,0.0
561,ENG30-00494768-n,0.0,0.0
562,ENG30-01317541-n,0.0,0.0
563,ENG30-02322213-n,0.0,0.0
564,ENG30-03128519-n,0.0,0.125
565,ENG30-10317007-n,0.0,0.0
566,ENG30-13085113-n,0.125,0.125
567,ENG30-13471206-n,0.0,0.125
568,ENG30-14398067-n,0.0,0.0
569,ENG30-04328946-n,0.0,0.0
570,ENG30-13482330-n,0.0,0.0
571,ENG30-00797878-n,0.0,0.125
572,ENG30-06647206-n,0.0,0.0
573,ENG30-01363648-v,0.125,0.125
574,ENG30-01762283-v,0.0,0.0
575,ENG30-05076472-n,0.0,0.0
576,ENG30-00764032-v,0.0,0.0
577,ENG30-04381994-n,0.0,0.0
578,ENG30-03439064-n,0.0,0.0
579,ENG30-08593130-n,0.0,0.0
580,ENG30-02171664-v,0.0,0.0
581,ENG30-02541251-v,0.0,0.0
582,ENG30-00104868-v,0.0,0.0
583,ENG30-00458471-v,0.0,0.0
584,ENG30-01490336-v,0.0,0.0
585,ENG30-01224744-v,0.0,0.0
586,ENG30-00236999-v,0.0,0.0
587,ENG30-02072849-v,0.0,0.0
588,ENG30-00374135-v,0.0,0.0
589,ENG30-01046059-v,0.0,0.0
590,ENG30-02373785-v,0.0,0.0
591,ENG30-08546183-n,0.0,0.0
592,ENG30-15224156-n,0.0,0.0
593,ENG30-03046257-n,0.0,0.0
594,ENG30-03154446-n,0.25,0.0
595,ENG30-02954938-n,0.0,0.0
596,ENG30-02814860-n,0.0,0.0
597,ENG30-08110373-n,0.0,0.0
598,ENG30-09765278-n,0.0,0.0
599,ENG30-15248269-n,0.0,0.0
600,ENG30-08359949-n,0.0,0.0
601,ENG30-00787061-n,0.0,0.0
602,ENG30-14985383-n,0.0,0.0
603,ENG30-05840650-n,0.0,0.0
604,ENG30-03215749-n,0.0,0.125
605,ENG30-15180528-n,0.0,0.0
606,ENG30-07308563-n,0.0,0.0
607,ENG30-09247410-n,0.0,0.0
608,ENG30-06879180-n,0.0,0.0
609,ENG30-07348399-n,0.0,0.0
610,ENG30-03899328-n,0.0,0.0
611,ENG30-04928903-n,0.0,0.0
612,ENG30-02671062-n,0.0,0.0
613,ENG30-03234306-n,0.0,0.0
614,ENG30-02309337-n,0.0,0.0
615,ENG30-02376542-n,0.0,0.0
616,ENG30-13983515-n,0.0,0.25
617,ENG30-00048225-n,0.0,0.0
618,ENG30-00010241-v,0.0,0.0
619,ENG30-02641957-v,0.0,0.0
620,ENG30-01083077-n,0.0,0.0
621,ENG30-00876737-n,0.0,0.0
622,ENG30-05869584-n,0.0,0.0
623,ENG30-08436759-n,0.0,0.0
624,ENG30-00766234-n,0.0,0.0
625,ENG30-09758885-n,0.0,0.0
626,ENG30-04428920-n,0.0,0.0
627,ENG30-04587648-n,0.0,0.0
628,ENG30-09410928-n,0.0,0.0
629,ENG30-13836550-n,0.0,0.0
630,ENG30-07946851-n,0.0,0.5
631,ENG30-00468480-n,0.0,0.0
632,ENG30-05827684-n,0.375,0.0
633,ENG30-03509025-n,0.0,0.0
634,ENG30-04550840-n,0.0,0.0
635,ENG30-00730247-n,0.0,0.0
636,ENG30-02160552-v,0.0,0.0
637,ENG30-00234892-n,0.0,0.0
638,ENG30-07475870-n,0.0,0.0
639,ENG30-03899533-n,0.0,0.0
640,ENG30-05637965-n,0.0,0.0
641,ENG30-03959936-n,0.0,0.0
642,ENG30-05581349-n,0.0,0.0
643,ENG30-07300960-n,0.0,0.0
644,ENG30-06738281-n,0.0,0.0
645,ENG30-11418460-n,0.0,0.0
646,ENG30-15136147-n,0.0,0.0
647,ENG30-15169873-n,0.0,0.0
648,ENG30-10084295-n,0.0,0.0
649,ENG30-07510625-n,0.0,0.75
650,ENG30-00802238-n,0.0,0.875
651,ENG30-01096497-v,0.0,0.0
652,ENG30-05850624-n,0.0,0.0
653,ENG30-07366289-n,0.0,0.0
654,ENG30-00431552-n,0.375,0.0
655,ENG30-02481819-v,0.0,0.25
656,ENG30-07417644-n,0.0,0.0
657,ENG30-08226699-n,0.0,0.0
658,ENG30-08665504-n,0.0,0.0
659,ENG30-00306900-n,0.0,0.0
660,ENG30-15290337-n,0.0,0.0
661,ENG30-01066163-n,0.0,0.0
662,ENG30-10373801-n,0.0,0.0
663,ENG30-04516874-n,0.0,0.0
