ID,POS,NEG,Lemme,Definicija
ENG30-02664575-v,0.020920172998358133,0.0024423009843124177,"biti podloga,temeljiti se",Biti ili činiti osnovu.
ENG30-02700104-v,0.6315677057911344,0.002837811033863602,"složiti se,pristajati","Biti u skladu, harmoniji."
ENG30-02705535-v,0.02048126131410921,0.0044427093874963575,"biti svojstven,biti urođen,biti sadržan",Biti deo.
ENG30-02758033-v,0.04202337553049773,0.0032438783838912855,"pljuštati,liti,liti kao iz kabla",Obilno kišiti.
ENG30-02733524-n,0.001790281042155506,0.0020429004278748053,luk,Građevinska konstrukcija (obično zakrivljena) koja služi da premosti otvor (arhitektura).
ENG30-03462594-n,0.001975311087035969,0.0019045305713651928,podloga,Površina (kao zid ili platno) pripremljena da primi boju za sliku (umetnost).
ENG30-08592165-n,0.002024254032856554,0.0018953887908521594,prednost,Položaj koji trkač sa baze zauzima kada se priprema da napreduje ka sledećoj bazi (bejzbol).
ENG30-07293678-n,0.004690334251470141,0.00285249953562694,pobeda na poene,Pobeda dobijena na poene kada nema nokauta (boks).
ENG30-05034473-n,0.0023362288026600453,0.0018741437940388295,valencija,Karakteristika atoma ili radikala; njihov združena moć data u kategorijama broja atoma vodonika (ili ekvivalenta) (hemija).
ENG30-07977592-n,0.0020481687319406916,0.001971159530890887,"biblioteka,programska biblioteka,biblioteka programa",Zbirka standardnih programa i podrutina koje se pohranjuju i stavljaju na raspolaganje za trenutnu upotrebu (informatika).
ENG30-13562862-n,0.006197290023841617,0.004853384098090885,ekološko nasleđivanje,Postepen i sređen proces promene u ekosistemu koji je izazvalo progresivno zamenjivanje jedne zajednice drugom dok se ne uspostavi stabilan vrhunac (ekologija).
ENG30-13451804-n,0.0089804185320288,0.0025441152740866,"korišćenje,iskorišćenje","Upotreba privrednih dobara da bi se zadovoljile potrebe, ili u proizvodne svrhe (ekonomija)."
ENG30-07420991-n,0.0018871735366587927,0.0019058148893122961,impuls,Oštar prolazan talas u normalnom električnom stanju (ili nizu takvih prolaznih) (elektronika).
ENG30-13597794-n,0.002073216533730715,0.0019540370465023216,osnova,U pozicionom brojnom sistemu pozitivni celi broj koji je ekvivalentan jedinici na sledećem višem rednom mestu (matematika).
ENG30-05057061-n,0.0029912164631422655,0.002031536978774895,odredište,Položaj na koji se po dužnosti raspoređuju brod ili flota (mornarica).
ENG30-01455732-a,0.05608260714554092,0.0022520878269602917,"piskav,tanak,tanušan","Za zvuk, posebno glas."
ENG30-07345593-n,0.002281231043628651,0.003495183942607838,"talas,vibracija",Progresivno ometanje koje se prenosi bez pomeranja samog sredstva (fizika).
ENG30-01221254-n,0.004649560323224833,0.0020114587454660438,ponašanje,Skup odgovora ili reakcija ili pokreta koje pravi organizam u bilo kakvoj situaciji (psihologija).
ENG30-01278080-a,0.4776709074166483,0.0037030423072046403,"uvažen,istaknut,velik","Za osobe, koji stoji iznad drugih po karakteru ili postignućima ili ugledu."
ENG30-07968702-n,0.0032380661006241596,0.002051471733596877,interesna grupa,"Obično u množini, društvena grupa čiji članovi kontrolišu neko polje rada i koji imaju zajedničke ciljeve."
ENG30-06630017-n,0.44398410885425843,0.0030075040349606397,pozdrav,Potvrda ili izraz dobre volje (obično pri susretu)
ENG30-08500213-n,0.002135809148327006,0.0029232163081323037,dubina,Najdublji i najudaljeniji deo.
ENG30-15235126-n,0.0018327730665479436,0.0019055205354963078,"s,sek,sekunda",Šezdeseti deo minuta: osnovna jedinica vremena koju je usvojio Međunarodni sitem mernih jedinica.
ENG30-15205532-n,0.004360132067833256,0.005807943790588688,"vek,stoleće",Sto godina.
ENG30-13863186-n,0.0018870123798437888,0.002177286999899941,"lik,dvodimenzionalni oblik,figura u ravni",Dvodimenzionalni oblik.
ENG30-07201365-n,0.012823408843011919,0.0074715971955967575,opisivanje,Čin opisivanja nečeg.
ENG30-00125629-n,0.003842517945770396,0.007554978344444407,udaranje,Čin udaranja jedne stvari drugom.
ENG30-07940448-n,0.002678819067841509,0.0021740422323999198,carstvo,Osnovna grupa prirodnih predmeta.
ENG30-09622928-n,0.14556908926035117,0.0019789518978710063,"voljeni,voljena,dragan,dragana,ljubav,cakan,cakana",Voljena osoba; koristi se u izrazima od milja.
ENG30-05949726-n,0.0914799405892115,0.002230687316201241,"mnjenje,javno mnjenje",Verovanje ili raspoloženje zajedničko većini ljudi: glas naroda.
ENG30-07929519-n,0.001668475211050513,0.0018864791993165042,"kafa,kava",Napitak koji se sastoji od primese mlevenih zrna kafe.
ENG30-07933274-n,0.0018468213572884196,0.002018616844692289,čaj,Napitak koji se spravlja potapanjem čajnih listova u vodu.
ENG30-05333777-n,0.001975220127953037,0.002010923310173496,arterija,Krvni sud koji odvodi krv iz srca u telo.
ENG30-04244997-n,0.002105509060678301,0.0022775280655000785,"brodica,brodić",Mali čamac.
ENG30-03329663-n,0.002606982025885607,0.0019910723302603017,"trajekt,feribot",Brod koji prevozi ljude ili vozila preko vodene površine i radi po redovnom rasporedu.
ENG30-02792552-n,0.0019137595173557287,0.001982886004133988,"šlep,dereglija",Brod sa ravnim dnom za prenos teškog tereta (posebno na kanalima).
ENG30-05298313-n,0.03943591782258071,0.002298528639536279,vitalni organ,Organ koji je neophodan za život.
ENG30-08414119-n,0.042155140051653106,0.0024294042680761407,porota,Telo građana zakletih da donose istinite presude u skladu sa dokazima predstavljenim na sudu.
ENG30-08375369-n,0.0031724759148961112,0.002618689160287957,komuna,Zajednica ljudi ili porodica koje žive zajedno i dele sve.
ENG30-07966719-n,0.0023921606955958907,0.00225509981493488,sektor,Zajednica ljudi koji čine deo društva ili privrede.
ENG30-09328904-n,0.00173033871432704,0.0019402811743871595,jezero,Vodena površina okružena zemljom.
ENG30-02993546-n,0.02918097895847449,0.00232713443504462,centar,Zgrada posvećena posebnoj aktivnosti.
ENG30-04306080-n,0.002974358639844077,0.0024105881072360447,stanica,Zgrada snabdevena posebnom opremom i osobljem za određene namene.
ENG30-03054311-n,0.0018798628919753924,0.0023616472356948748,"klub,udruženje",Zgrada koju zaposeda klub.
ENG30-03859280-n,0.002254627349015159,0.0022915673276147075,sporedna zgrada,Zgrada koja je podređena i odvojena od glavne zgrade.
ENG30-03542333-n,0.00395931748046241,0.002545599614518501,hotel,Zgrada gde putnici mogu da plate smeštaj obroke i druge usluge.
ENG30-03457902-n,0.002137623140029632,0.002021408983878814,"staklenik,staklena bašta","Zgrada sa staklenim zidovima i krovom, za uzgoj i pokazivanje biljaka pod kontrolisanim uslovima."
ENG30-08057206-n,0.0022922887773511036,0.0029179289312359913,agencija,Firma koja služi druge firme.
ENG30-03594945-n,0.003281367156140469,0.0029468062850162013,"džip,lendrover,terensko vozilo,terenac",Automobil pogodan za putovanje preko teškog terena.
ENG30-02924554-n,0.025021670619581826,0.20191973284873832,"krš,krntija",Automobil koji je star i nepouzdan.
ENG30-00138221-n,0.00573289604790439,0.002984049040152925,"poljubac,celov,ljubljenje",Dodir usnama.
ENG30-07414922-n,0.002709489030733536,0.2724014480542092,"sastanak,susret",Slučajno ili neočekivano susretanje.
ENG30-08006094-n,0.0021761182249191435,0.002279964417279068,"sloj,grupa",Kategorija koja dolazi između nekih određenih granica.
ENG30-07305234-n,0.07075784013389885,0.5696974287998611,"nedaća,beda",Uzrok velikih patnji i nesreće.
ENG30-07189411-n,0.017940437030270928,0.0024379394764455498,"blagoslov,blagosiljanje",Ceremonijalna molitva koja zaziva božansku zaštitu.
ENG30-00260622-n,0.20821350630469926,0.05352447744556077,reforma,Promena nabolje kao rezultat ispravljanja zloupotreba.
ENG30-07357388-n,0.4679081257977771,0.0065612014928149165,"napredak,progres,unapređenje","Promena nabolje, napredak u razvoju."
ENG30-07358576-n,0.005332322398055034,0.0026086881550435592,"prelaz,prelazak,tranzicija",Promena sa jednog mesta ili stanja ili stepena u drugo.
ENG30-04981658-n,0.18995727397190798,0.00347515739189852,prizvuk,Karakterističan zvuk.
ENG30-01037819-n,0.025460432265361987,0.002205799315532886,krštenje,Hrišćanska sveta tajna koja znači ponovno duhovno rođenje.
ENG30-08579487-n,0.0017081897543747004,0.00190953424442597,veliki krug,Kružna linija na površini sfere koja se dobija kada se ona preseče ravninom koja prolazi kroz centar.
ENG30-04253437-n,0.0017654899510182176,0.002132431045416716,sapun,Sredstvo za čišćenje napravljeno od soli biljnih ili životinjskih masti.
ENG30-14845743-n,0.003397660852675344,0.0062209540617512715,"H2O,voda",Prozirna tečnost bez mirisa i ukusa.
ENG30-13811410-n,0.19616842567828296,0.004270109533339728,"bliskost,srodnost",Bliska veza karakterisana zajedničkim interesom ili sličnom prirodom ili svojstvima.
ENG30-02536685-n,0.011994320444154383,0.002325880817460657,"brat,bata,ortak,drugar,pajtaš",Blizak prijatelj koji učestvuje sa drugarima u njihovim aktivnostima.
ENG30-07977870-n,0.0019283072803588652,0.002124436363992288,biblioteka,Zbirka književnih dokumenata ili zapisa koji se drže radi čitanja.
ENG30-07961480-n,0.0021267877254071976,0.0023286686572614457,"gomila,hrpa",Zbirka predmeta naslaganih jedan preko drugog.
ENG30-04338359-n,0.0019171522594509938,0.001923202130895696,"niz,niska",Zbirka predmeta naredanih na jedno vlakno.
ENG30-08271042-n,0.0018992244277544756,0.0020739405427523394,"galaksija,maglina",Grupa zvezdanih sistema.
ENG30-08407619-n,0.00205850251888684,0.002128150546306884,izložba,Grupa stvari (dobara ili umetničkih dela itd.) za javno pokazivanje.
ENG30-07963711-n,0.0021900066312587896,0.0021629312213695684,kombinacija,Grupa stvari koje su udružene; zbir odvojenih delova ili svojstava.
ENG30-08374049-n,0.002110713376088924,0.0026914563312967488,"kolonija,naseobina",Zajednica ljudi koji se nasele daleko od matice ali sa njom održavaju veze.
ENG30-07210801-n,0.006695590499048443,0.6786148916512778,"žalba,tužba",Pritužba na (stvarnu ili zamišljenu) nepravdu koja uzrokuje ozlojeđenost i predstavlja osnovu za delovanje.
ENG30-07211092-n,0.006224325376887663,0.29953215129985367,"gunđanje,roptanje,mrmljanje",Pritužba izgovorena tihim i nerazgovetnim glasom.
ENG30-07956426-n,0.00333265075502176,0.002966916654679963,paket,Potpuna grupa sličnih stvari.
ENG30-03069752-n,0.001818045289881276,0.002097099335558461,fakultet,Skup zgrada u kojim je smešten fakultet.
ENG30-02679415-n,0.021963202642357516,0.0021231707800986044,dodatak,Sastojak koji se dodaje nečemu da ga poboljša.
ENG30-05559908-n,0.0018324556913960066,0.002038196023999461,"ekstremitet,dodatak",Telesni dodatak ili deo koji liči na dodatak.
ENG30-04454240-n,0.0016955499669784047,0.0018843476793044545,"zvrk,čigra",Kupasta dečja igračka koja se sužava u čelični vrh na kome može da se zavrti.
ENG30-08377085-n,0.002590869690306974,0.0023160475744088416,"kurs,pravac",Povezani niz događaja ili radnji.
ENG30-13870805-n,0.005106252902288944,0.0025427912409501374,"veza,link",Oblik koji spaja.
ENG30-03779370-n,0.0023524941665700183,0.001916963027196239,"kalup,modla,model",Posuda u koji se uliva tečnost da se stvori dati oblik kada se stvrdne.
ENG30-02801938-n,0.0020042403898790084,0.001930539246614238,"košara,korpa",Sud koji je obično pleten i ima ručke.
ENG30-07458453-n,0.0022156020974897217,0.0022756686782621216,"trka,utrka",Brzinsko takmičenje.
ENG30-08403787-n,0.0045532175310469825,0.0029971190698958594,opozicija,Zajednica ljudi ujedinjenih u odupiranju nečemu.
ENG30-15123754-n,0.0023226266378264526,0.006462616252313147,kontinuum,Neprekidna nevremena celina ili odsečak ili niz događaja u kome nijedan deo nije različiti niti se može razlikovati od susednih.
ENG30-03709644-n,0.001952664523567016,0.002114133506263549,poštansko vozilo,Prevozno sredstvo koje vozi poštu.
ENG30-03969627-n,0.0016562202045040664,0.001834676510961586,visak,Uzica o koju je obešen metalni teg koji pokazuje direktno na centar zemljine teže.
ENG30-00892145-n,0.002628417001585781,0.002708123312811672,seminar,Kurs koji se nudi maloj grupi naprednih studenata.
ENG30-03366823-n,0.0019454414694513034,0.002172401055594797,otirač,Pokrivači za pod automobila.
ENG30-03050026-n,0.0016825482288531646,0.0021170511881045684,pokrivač od tkanine,pokrivač napravljen od tkanine
ENG30-04151940-n,0.005459327447284501,0.0034733751891744546,"zaklon,skrivalište,plašt,ogrtač",Pokrivač koji služi da sakrije ili zakloni.
ENG30-03724870-n,0.002659439922454432,0.0020099728118205817,"maska,obrazina,krabulja",Navlaka koja prerušava ili štiti lice.
ENG30-00770270-n,0.00882710681904797,0.7208247350310231,"prekršaj,prestup",Zločin manje ozbiljan od teškog.
ENG30-13872975-n,0.0016874880279278415,0.0018758834089016574,"konusni presek,kupasti presek",Kriva koju stvara presek ravni i kružne kupe.
ENG30-03623556-n,0.0017376720296775616,0.0019468396293556012,nož,Alat za sečenje sa oštrom zašiljenim metalnim sečivom i sa drškom.
ENG30-04101497-n,0.002064707928425946,0.00195771759105412,valjak,Cilindar koji se okreće.
ENG30-08644213-n,0.011391139578297071,0.269202790212109,"opasnost,pogibelj,pogibao",Opasno mesto.
ENG30-15183428-n,0.039091702191790034,0.05246783384557574,praznik,Dan na koji se ne radi po običaju ili zakonu.
ENG30-07389330-n,0.0020930502846931986,0.0024613026812767558,"prasak,salva",Duboki dugi zvuk (kao grmljavine).
ENG30-03800563-n,0.005552462572055994,0.0023274936618387088,muzej,Mesto za sakupljanje i prikazivanje predmeta koji imaju naučnu ili istorijsku ili umetničku vrednost.
ENG30-03320046-n,0.0017984899326908277,0.001967975740109651,fen,Naprava koja stvara strujanje vazduha pokretanjem jedne ili više površina.
ENG30-03666591-n,0.001773704413833066,0.001953397516669675,upaljač,Naprava za paljenje goriva ili naboja.
ENG30-03851341-n,0.002025215274088943,0.0020764156639510034,optički uređaj,Uređaj za proizvodnju ili kontrolu svetlosti.
ENG30-03111899-n,0.005654092719312054,0.008041452457661968,sredstvo za ublažavanje bolova,Naprava za lečenje povreda ili bolesti.
ENG30-03277771-n,0.002605284711334477,0.0020498141255114177,elektronski uređaj,Uređaj koji ispunjava svoju ulogu na elektronski pogon.
ENG30-03705379-n,0.0020704528052117865,0.0019393672901895087,magnet,Uređaj koji privlači gvožđe i stvara magnetsko polje.
ENG30-04526964-n,0.002399815644341885,0.0025252834215940823,ventilator,Uređaj koji ubacuje svež vazduh i izbacuje prljavi.
ENG30-03744840-n,0.0026267758804303654,0.0024869135814649113,"memorijski uređaj,skladišni uređaj",Uređaj koji čuva informacije radi vraćanja podataka.
ENG30-03269401-n,0.0022106327712050344,0.001959384292315569,električni uređaj,Uređaj koji proizvodi ili radi na struju.
ENG30-03736970-n,0.002037057187922464,0.0020176558760480745,"mehanička naprava,mehanički uređaj",Uređaj koji radi na mehaničkim principima.
ENG30-03720163-n,0.0019010844892548562,0.0020255687898682595,"mapa,karta",Shematski prikaz zemljine površine.
ENG30-00046344-n,0.0670356068720066,0.004096067320271679,"vratolomija,egzibicija","Teška ili neobična majstorija, obično urađena da se privuče pažnja."
ENG30-07307895-n,0.002161451686046867,0.004428871977947502,električno pražnjenje,Pražnjenje elektriciteta.
ENG30-07140978-n,0.0034508584170751533,0.0030108867316656074,"rasprava,debata,spor",Diskusija u kojoj se iznose argumenti za ili protiv nekog predloga.
ENG30-07148192-n,0.02011216562702156,0.0037644742102811435,"pregovori,razgovori",Diskusija čija namera je da dovede do sporazuma.
ENG30-02025550-v,0.009536758544208546,0.0025931303522606086,"pratiti,putovati sa",Ići ili putovati sa nekim.
ENG30-02037090-v,0.003086747974982984,0.0025950692602307868,"nagnuti se,survati se,spustiti se",Biti pod uglom.
ENG30-03464467-n,0.008996776427853348,0.004231012549031021,branik,Naprava smišljena da spreči povrede.
ENG30-02185373-v,0.002229129207898417,0.001975109113026896,"kucati,tapkati,lupkati,lupati,tupkati",Proizvoditi lagane ritmičke udarce po površini.
ENG30-00446493-n,0.00237988019561719,0.00242410684204053,"borba,bokserski meč",Boksersko nadmetanje.
ENG30-04749572-n,0.14372453101848137,0.015112549149737475,distinkcija,Karakteristična razlika.
ENG30-08538426-n,0.0019360238524726014,0.0020443105908682924,"područje,oblast",Zona grada ili varoši omeđena iz administrativnih razloga.
ENG30-13163250-n,0.0016333880562333647,0.0018280419249085966,grana,Ogranak korena ili sekundarni koren koji izniče iz glavnog korena biljke.
ENG30-08216900-n,0.001820388882462609,0.0021027360847636345,sekcija,Deo orkestra koji sadrži sve instrumente iste klase.
ENG30-02731398-n,0.0017623891441465034,0.0018897493688703193,apsida,"Kupolasti ili zasvođeni ogranak ili ispust na građevini, pogotovo istočni kraj crkve: obično sadrži oltar."
ENG30-03581634-n,0.01270101694253789,0.06097025899080144,"opijat,intoksikant",Droga koja može da proizvede stanje opijenosti.
ENG30-04166553-n,0.4106648145515184,0.0032668886977891276,"depresiv,depresant,sedativ",Lek koji smanjuje nadražljivost i smiruje osobu.
