X,Predicted,Real
ispitivanje i disekcija umrlog da bi se utvrdio uzrok smrti ili promene koje je izazvala bolest,1,0
pokušavati da se spreči otkrivanje (posebno od strane policije),1,0
neko ko piše romane,1,0
novčana jedinica Somalije,1,0
odlučujuće uticati,1,0
aromatičnije i kiselije voće od pomorandži; koristi se pravljenje pića i marmelade,1,0
"širok, ravan deo tela, kao što su leđa ili jezik",1,0
Čin ili proces merenja.,0,1
zagovornik secesije ili odvajanja od veće grupe (kao što je utvrđena crkva ili nacionalna zajednica),1,0
sendvič,1,0
neizlečivi optimist iz Volterovog satiričnog romana Kandid,1,0
imitatorsko ponašanje,1,0
znak interpunkcije (?) koji se stavlja na kraj rečenice kako bi se označilo pitanje,1,0
staviti nešto u nešto,1,0
"Glasanje u kome nije poznato kako je glasao ni jedan pojedinac, ali ukupni rezultati glasanja su javni.",1,0
"mekan, sivi metal koji se koristi u legurama; ranije se zvao kolumbijum",1,0
novčana jedinica Severne Koreje,1,0
stanovnik Holandije ili poreklom iz Holandije,1,0
predvodnik orkužanih snaga,1,0
koji pokazuje ili izaziva veselje i zadovoljstvo,0,1
egipatska boginja plodnosti; sestra i žena Ozirisa,1,0
novčana jedinica Poljske,1,0
moralna ispravnost,0,1
ruda iz koje se vadi gvožđe,1,0
"glagolsko vreme kojim se označavaju radnja, stanje ili zbivanje koji će se (iz)vršiti posle vremena govorenja ili posle nekog drugog vremena na koje se misli",1,0
osoba koja ima opštu vlast nad drugima,1,0
novčana jedinica Indonezije,1,0
potomak Arapa koji su naselili Palestinu,1,0
geološka struktura pri kojoj je središnji stenski blok uzdignut između dvaju ili više paralelnih raseda,1,0
"dug i debeo komad drveta, metala ili maltera itd, koji se koristi u građevinarstvu",1,0
pravni dokument kojim se neko lice imenuje da upravlja imovinom kada je izvršilac nepoznat,1,0
teški gvozdeni alat sa drvenom ručkom i zakrivljenom glavom koja je usmerena na oba kraja,1,0
suglasnik koji se artikuliše korišćenjem obeju usana ; / p / ili / b / ,1,0
Uliti nekom hrabrost,1,0
Jevrejski praznik kojim se slavi šesti Sivan kojim se slavi Mozesovo primanje deset zapovesti,1,0
imati određene osobine u vožnji,1,0
reč koja izražava atribut nečega,1,0
ručno kolo koje se koristi za upravljanje,1,0
novčana jedinica Laosa,1,0
"U skolastici, jedna od četiri vrline koje dolaze od prirode.",0,1
utvrđeno brdovito područje između južnog Libana i južne Sirije,1,0
keks posut kristal šećerom,1,0
"posebno označiti, istaći",1,0
"u logici, iskaz koji je uvek tačan",1,0
novčana jedinica Bahreina,1,0
Gomoljasta biljka koja ima prodoran miris.,1,0
čin stvaranja pisanih dela,1,0
"Čest polivalentni nemetalni element bez ukusa i mirisa, najpoznatiji po javljanju u žutim kristalima; javlja se u mnogim sulfidnim i sulfatnim mineralima, a čak i u izvornom obliku (posebno u vulkanskim područjima).",1,0
odbijati svedočenje pozivajući se na Peti amandman,1,0
postupati prema nekome drugačije zbog njegovog pola ili rase,1,0
"that you have the financial means for; ""low-cost housing""",1,0
prirodni predmet koji liči na mašinu po strukturi i funkciji,1,0
promena ponašanja ili principa ili tačke gledišta,1,0
isključivanje iz crkve ili iz religijske zajednice,1,0
promeniti se iz tečnog u čvrsto stanje kada je hladno,1,0
"smeđe, uglavnom morske alge",1,0
"Vrsta pasiflore veličine jabuke koja raste na Karibima, centralnoj i južnoj Americi",1,0
slikovnica za decu sa crtežima namenjenim za bojenje,1,0
ljubičasto tropsko voće,1,0
uzrokovati strah,1,0
Postati otvoren.,1,0
redak paprikaš od mesa i povrća,1,0
mek srebrnkast metal; redak u zemlji,1,0
mleveno meso ili rba uvaljani u jaja i prezle i pržne u dubokom ulju,1,0
mehanički ili električni eksplozivni uređaj ili mala količina eksploziva ; može se koristiti za iniciranje reakcije razornog eksploziva,1,0
"Trava sa dugačkim cilindričnim klasjem, gaji se na severu SAD i u Evropi zbog sena.",1,0
indijski jezik kojim govori narod Šri Lanke,1,0
senzacionalističko novinarstvo,1,0
čiji prethodnik biti,1,0
pripremljena hrana za poneti,1,0
duktus kroz koji se izbacuje mokraća kod večine sisara,1,0
ponavljanje reči ili fraze kao početak sukcesivnih klauza,1,0
područje u zapadnom Atlantiku gde su navodno mnogi brodovi misteriozno nestali,1,0
Sputati pomoću brave,1,0
jabuka koja rano sazreva popularna u severoistočnoj Americi; najčešće se jede sirova ali je pogodna i za sos od jabuka,1,0
"belančevinasta materija, supstanca od koje se sastoje rožnati delovi tela",1,0
"učiniti da nešto postane sanitarno (bez bacila), npr.sterilizacijom",0,1
stanje promene,1,0
povrće koje se gaji kao hrana za stoku,1,0
"Oktopod, lignja, hobotnica,...",1,0
Imati izvesne dimenzije.,0,1
"koji pobuđuje poštovanje, divljenje ili čuđenje",0,1
postaviti pitanje nekome i očekivati odgovor,1,0
"Bumbari, ??",1,0
obožavanje svetaca,1,0
biljojedi ljiljci,1,0
zlonamerno zadovoljstvo,1,0
indonezijski jezik kojim se govori na Javi,1,0
koji ima urođenu sklonost prema dobroti,0,1
Religiozni obred ili služba koju propisuje crkvena vlast,1,0
novčana jedinica Kine,1,0
neformalan naziv za oca,1,0
kozji rogovi,1,0
tipski rod porodice Pandionidae,1,0
KG,1,0
Sedalo na klozetsko šolji pričvršćeno šarkama.,1,0
razmeniti poruke,1,0
puter napravljen od mleka jaka,1,0
kompleks prteina koji kombinuje amino-kiseline s drugim supstancama,1,0
kratki iskaz koji izlaže glavne teza na koncizan način,1,0
Sveta tajna kojom se krštenoj osobi daje potpuno uključenje u crkvu,1,0
formiranje kamena u unutrašnjim organima,1,0
tvrditi ili potvrditi,1,0
prva školska knjiga iz koje đak uči,1,0
čuga; ?hemlock fir; ?hemlock spruce,1,0
rasprava koja donosi nove tačke gledišta kao rezultat istraživanja; obično je zahtev za više akademske titule,1,0
Čin kojim se nešto čini čistim.,0,1
proširenje izgrađeno na kosom krovu u koji se smešta uspravan prozor,1,0
"meso manjeg pileta čija težina ne prelazi 2 1/2 kg, pogodno za pečenje",1,0
tpolitička i ekonosmka teorija Karla Marksa i Fridriha Engelsa koja govori da je klasna borba neophodna da bi se ostvarile istorijske promene i da će kapitalizam na ktaju biti zamenjen komunizmom,1,0
knjiga koja sadrži kalendar i prazan prostor za beleženje termina sastanaka,1,0
mladunče konja,1,0
tanki ravni komad odsečen od nekog predmeta,1,0
služba u kojoj ljudi pevaju himne i zajedno se mole,1,0
Koga se tič principi dobra i zla; koji se uklapa u standarde ponašanja i karaktera koji su zasnovani na ovim principima.,0,1
indikator za opštu orijentaciju,1,0
uređaj koji se sastoji od ručke sa slobodnim štapićem na kraju i koji se koristi u ručnom trešenju,1,0
prenosivi zaklon (obično od platna razapetog preko kolaca i pričvršćenog za zemlju pomoću užadi i klinova),1,0
osnovna novčana jedinica Sudana,1,0
Čin ukrašavanja nečega (u nadi da će od toga privlačnije izgledati).,1,0
"Familija riba koja uključuje: šaran, ????",1,0
pročišćen puter bojen lagano i začinjen sokom od limuna i peršunom,1,0
nerimovani stih (najčešće u jampskim pentametrima),1,0
pollack,1,0
okeanijski jezik kojim se govori na Havajima,1,0
reč koja se govori naglas,1,0
"kontrolisati funkciju, proces ili stvaranje pomoću računara",1,0
"delovi egzoskeleta, spoljašnjeg skeleta artropoda koji daju potporu organima a za njih su pričvršćeni i mišići",1,0
pripadnik naroda tamne kože koji su živeli U Australiji pre nego što su stigli Evropljani,1,0
izdužena pravougaona kost koja čini most nosa,1,0
u kome su slojevi jedan preko drugog,1,0
supstanca za koju se veruje da leči sve bolesti,1,0
poslastica koja se služi smrznuta,1,0
Listopadni uspravni žbun,1,0
pismo od 38 slova kojim je zapisan armenijski jezik,1,0
usisati u sebe,1,0
slatka tamno ljubičasta šljiva,1,0
podneti zahtev za šta,1,0
pasulj belog zrna; obično se za ishranu koristi suv,1,0
"indijski jezik; državni jezik Maharaštre, zapadni centralni deo Indije; pisan je devanagarijem",1,0
reprezentacija osobe (posebno u obliku skulpture),1,0
šljuka starog sveta; ptica selica kratkih nogu i dugog kljuna,1,0
drevni iranski jezik,1,0
izgubiti brzinu; kretati se sporije,1,0
prostor u velikoj zgradi koji je podeljen u zasebne jedinice,1,0
kremasti preliv koji sadrži mrvljeni plavi sir,1,0
indijski jezik kojim govori većina stanovnika Pendzaba u severoistočnoj Indiji,1,0
period od 10 godina,1,0
dugačka i često iskrivljena ljuta crvena paprika,1,0
UG,1,0
okrugli crveni koren koji se koristi u ishrani,1,0
poslovno odelo koje se sastoji od odgovarajuće jakne i suknje ili pantalona,1,0
osoba (obično žena) za koju se smtra da ima posebne moći koje potiču od đavola,1,0
vlasnik novina,1,0
pridružiti ili kombinovati,1,0
izvijena bakterija (naročito neke koje su štapičastog ili razgranatog oblika u nodulima korena kod biljaka koje su azotofiksatori),1,0
biljka iz roda Piqueria ili iz veoma bliskog roda Stevia,1,0
iskren ili hitan zahtev,1,0
crevo koje ne služi ničemu,1,0
stručnjak dodeljen osoblju diplomatske misije,1,0
kratak kritički prikaz,1,0
novčana jedinica Omana,1,0
predstava u umu u obliku ideje ili slike,1,0
"podesan za dugotrajno korišćenje, nošenje i trošenje",1,0
pronaći nečiju lokaciju,1,0
tajna reč ili fraza koju zna samo mala grupa,1,0
Pomoć u nevolji.,0,1
"Koji ima ili ukazuje na dobro zdravlje tela ili duha, kod koga nema upale ili bolesti.",0,1
duž koja spaja dve tačke na kružnici i prolazi kroz njen centar,1,0
"Promena nabolje, napredak u razvoju.",0,1
Urezati brazdu u stub,1,0
ukazati na neophodnost kakvog zahvata (u medicini),1,0
novčana jedinica Nemačke,1,0
prvi deo nekog saopštenja,1,0
skandinavski jezik koji je zvanični jezik Danske,1,0
bivša osnovna novčana jedinica Irske,1,0
palma penjačica iz Šri Lanke i južne Indije,1,0
podupirač koji se stavlja na kraj reda knjiga da bi stajale uspravno (na polici ili stolu),1,0
uređivanje elemenata u sastavu ili kazivanju,1,0
osnovna novčana jedinica Nikaragve,1,0
osnovna novčana jedinica Indije,1,0
zagovornik izolacionizma u međunarodnim pitanjima,1,0
"Jestivo voće jajastog oblika, poreklom američka tropska loza, u srodstvu sa pasiflorom",1,0
osnovna novčana jedinica Slovačke,1,0
razgnevxlen nečim nepravednim ili pogrešnim,1,0
"visoka višegodišnja trava, poreklom iz jugoistočne Azije: šećerna trska",1,0
vlaknasti amfibol;  koristi se za proizvodnju vatrootpornih proizvoda; udisanje vlakana može izazvati azbestozu ili karcinom pluća,1,0
odnos srodstva između oca i njegovog potomstva,1,0
pesma sa pričom ikoja potiče iz naroda,1,0
koristi se u nuklearnim reaktorima,1,0
tipski rod porodice Sylviidae: grmuše,1,0
Morski konjic,1,0
osnovna novčana jedinica Moldavije,1,0
student starogrčkog i latinskog jezika,1,0
Slagati se.,1,0
burito punjen goveđim mesom,1,0
servilni crnac iz romana Harriet Beecher Stowe,1,0
gubljenje sposobnosti da normalno funkcioniše,1,0
napraviti raspored; planirati vreme i mesto događaja,1,0
Imaginarni broj oblika a+bi kod koga je a=0,1,0
"ukrašavanje materijala figurama, bojama ili drugim šarama",1,0
odrednica u rečniku koja daje objašnjenje reči,1,0
sresti se,1,0
nepromenljiva reč sa specifičnom gramatičkom funkcijom; u engleskom se koristi za formiranje frazalnih glagola,1,0
stvoriti od reči,1,0
unositi zarazne klice ili njihove produkte u živo tkivo radi dijagnoze ili posticanja imuniteta,1,0
napravljena od ostatka grožđa ili jabuka nakon ceđenja,1,0
Nukleotid je osnovna jedinica građe i funkcije nukleinskih kiselina,1,0
hemikalija koja se koristi za uništavanje insekata,1,0
prva strana nekih knjiga koja sadrži samo naslov,1,0
tipski rod porodice Coccidae,1,0
štrcaljka koja podseća na pištolj za nanošenje tečnih supstanci (kao što su boje) putem prskanja,1,0
meso između vrata (glave) i grudi,1,0
vežbanje za neki javni nastup,1,0
srna,1,0
uzrokovanje da se nešto stalno pomera sa jedne na drugu stranu,1,0
prirodno i periodićno stanje odmora tokom koga se gubi svest o svetu,1,0
pustinja između Nila i Crvenog mora,1,0
pažljivo o nečemu razmišljati; vagati,1,0
Familija monokotiledona iz podklase Liliidae;?,1,0
lantanoide - srebrnobeli feromagnetni trivalentan metal,1,0
"Zaslađeno i rashlađeno piće koje se pravi od vina ili likera i voća, služi se u visokoj čaši",1,0
retki plagioklastični feldspar koji se javlja u mnogim magmatskim stenama,1,0
majmuni hvatači,1,0
"pištolj za koji se puni kroz cev i koji ima dugačko burence, ranije korišten od pešadije",1,0
Nešto što ima veličinu i može da se predstavi matematičkim izrazom pomoću konstane ili promenljive.,0,1
rečnik koji daje prevode reči na dva jezika,1,0
program koji može da se smesti u različite delove memorije u razno vreme,1,0
bitka tokom Američkog rata za nezavisnots (1777); Britanci pod rukovodstvom Burgojna su bili poraženi,1,0
koji je sklon ljubavi ili ispoljavanju ljubavi,0,1
kretati se kroz tekst da bi se videli delovi koji ne staju na ekran,1,0
koristiti točkić za izbor broja telefona,1,0
okruglo pljosnato seme,1,0
"obrok sačinjen od sendviča, sira i salate",1,0
"niz konlikata (1618-1648) između protestanata i kataloika koji je počeo u Nemačkoj a dalje se širio sve dok Fracuska, Danska i Švedska nisu ustale protiv Svetog Rimskog Carstva i Španije",1,0
pravougaoni niz elemenata raspoređenih u vrste i kolone,1,0
Osećanje velike sreće.,0,1
usoljen i sušen zid stomaka sa boka svinje,1,0
osnovna novčana jedinica Gvineje Bisao,1,0
koji zaslužuje uvažavanje i poštovanje,0,1
mustra koja se korsti za štampanje; koristi se da obezbedi zatvaranje ili autentičnost dokumenta,1,0
predmeti napravljeni od stakla,1,0
indijski jezik kojim govore stanovnici Gudžarata u zapadnoj Indiji,1,0
dekorativna značka koju nose žene,1,0
nemasno meso nekoliko vrsta riba koje se nalaze u toplim Atlantskim vodama,1,0
izvršiti obred potvrđivanja,1,0
glavni i najveći grad i luka Libije,1,0
poseban i pamćenja dostojan period,1,0
osluškivati sa namerom,1,0
mekan sivi mineral; glavna ruda antimona,1,0
tipski rod porodice Arcidae: mušule,1,0
muskogijski jezik kojim govori narod Čiksau,1,0
posuda koja je okrugla i otvorena za serviranje hrane,1,0
štrkalj čije larve prodiru u potkožno tkivo govečeta,1,0
površina koja je uspravna,1,0
program koji prevodi s jednog programskog jezika na drugi,1,0
slatkovodna riba uglavnom braon boje sa crvenim očima,1,0
"pratiti, otkriti ili utvrditi tok razvoja čega",1,0
Glodar rovaciz starog i novog sveta koji uništava useve,1,0
protozoa sa mikroskopskim izraštajima koji se šire od površine ćelije,1,0
vežbati šta,1,0
onaj koji je po moralnim kvalitetima ili izgledu nalik na anđela ili sveca,0,1
izmišljeni Englez koji putuje u nepostojeću zemlju Liliput iz satiričnog romana Džonatana Svifta,1,0
priručnik sa kratkim uputstvima,1,0
ograničiti (školarcima) pravo kretanja na spavaonicu ili kampus kao kaznu,1,0
napd kojim se odgovara na protivnički napad,1,0
"karakteristika apsolutnog vladara ili vladanja, koji ima putpunu vlast",1,0
položaj na kakvoj skali,1,0
rutina koja može da poziva samu sebe,1,0
Izjaviti za nekoga da nije kriv po krivičnim optužbama.,0,1
"dugačak kožni remen, ili od nekog drugog materijala koji služi da poveže neke stvari ili da ih drži na jednom mestu",1,0
kompozitna stena sastavljena od čestica različite veličine,1,0
osloboditi od instrukcija ili podataka,1,0
zaslađeno isušeno mleko,1,0
seckano meso pomešano sa krompirima i zapečeno,1,0
Markovljev proces kod koga su parametar diskretne vremenske vrednosti,1,0
čadski jezik kojim se govori u Čadu,1,0
zakrivljen ili savijen uređaj za kačenje ili povlačenje nečega,1,0
Čin povraćaja ili spasavanja nečeg izgubljenog (ili u opsanosti da se izgubi).,1,0
čin odvajanja ili povlačenja,1,0
iznenadna promena vlasti obično uz upotrebu sile,1,0
racers,1,0
Koji nastaje iz želje da se doprinese blagostanju ili sreći drugih.,0,1
savremeni grčki varijetet,1,0
pregovaranje između različitih naroda,1,0
germanski jezik Skandinavije do otprilike 700. godine,1,0
novčana jedinica Kipra,1,0
sudski nalog (izdavan u prošlosti)administrativnom činovniku za povraćaj imovine,1,0
"podvrći se, pretrpeti genetičku rekombinaciju",1,0
kamen koji nastaje stvrdnjavanjem mineralnih soli; nalazi se u šupljim organima ili kanalima tela,1,0
Sjedinjen ili spojen,1,0
sredstvo s kojim se nešto briše,1,0
determinator koji se odnosi na klasu entiteta koji se ne mogu jasno identifikovati ('a' u engleskom),1,0
tanki sloj na nečemu,1,0
poređati nešto kao nisku,1,0
veličina dobijena množenjem,1,0
Biti prihvatljiv ili pristao.,0,1
herpes virus koji inficira kožu i nervni sistem,1,0
kugara,1,0
prirodni žuti ili purpurno crveni pigment koji se javlja u biljnom ili životinjskom svetu,1,0
tražiti od nekoga da uradi nešto,1,0
odašiljač koji pretvara tečnost (poput parfema) u fin sprej,1,0
Skakavci sa kratkim rogovima; pravi?,1,0
podesiti razmake između reči,1,0
"zaokruženi odeljak muzičkog komada, simfonije ili sonate",1,0
udavke Starog sveta,1,0
prst na ruci na kome se obično nosi prsten,1,0
"uređaj koji prima signal ili stimulans (kao toplota, pritisak, svetlo ili poret) i odgovara na njega na odgovarajući način",1,0
peto slovo grčkog alfabeta,1,0
izderati površinu nečega,1,0
Nalaziti da je nešto zabavno ili prijatno.,0,1
Mehanički proces habanja ili mlevenja nečega (kao kada ga trunje glača).,1,0
glavni put za svaku vrstu motornih vozila,1,0
Irski pesnik i dramski pisac (1865-1939),1,0
dobiti,1,0
trka izmđe ljudi koji voze bicikle,1,0
najrasprostranjeniji savremeni indijski govor; govori se mahom na severu Indije; jedan je od zvaničnih jezika Indije (pored engleskog); obično se piše devanagarijem,1,0
nalog apelacionog suda kojim se zahteva od suda koji poseduje pisane (trajno zabeležene)postupke da navede dokumentaciju sa (tog) suđenja,1,0
(računarstvo) direktorijum koji je izlistan u nekom drugom direktorijumu,1,0
zlatnica,1,0
niz pokreta stopala koji sačinjavaju neki ples,1,0
običan fazan čije je perje živih boja a oko vrata ima beli prsten,1,0
Izumrli gmizavac koji uključuje: dinosauruse; ?plesiosaurs; ?pterosaurs; ?ichthyosaurs; thecodonts,1,0
dehidrirano obrano mleko,1,0
standardni protokol za komunikaciju između elektronskih muzičkih instrumenata i računara,1,0
mekan plavkasto-beli toksični metal; javlja se u rudama cinka,1,0
ovlašćivanje podređenih da donose određene odluke,1,0
potpuna izborna pobeda,1,0
proučavanje pravila za formiranje mogućih reči u jednom jeziku,1,0
rashlađeno mešano piće koje često sadrži alkohol i priprema se za više serviranja; servira se u činiji punč,1,0
"Koga karakteriše ili koji pokazuje prihvatanje, slaganje ili uverenost.",0,1
mleko dobijeno od krava,1,0
Nastrojen prema nečemu.,0,1
čaša napravljena od papira za jednokratnu upotrebu,1,0
Onaj koji nije običan; nije konevencionalan ili konformist.,0,1
specijalista geologije,1,0
"ući u savez, zavet",1,0
kost noge,1,0
vršiti poslove,1,0
sistemi koji se koriste za transmitovanje poruka na razdaljinu elektronskim putem,1,0
Kardinali.,1,0
"Najrasprostranjenija nedozvoljana droga, smatra se lakom drogom; sastoji se od suvog lišća idijske konplje; puši se i žvaće,.",1,0
metamorfna stena sastavljena uglavnom od amfibola i plagioklaze,1,0
farma vinove loze gde se proizvodi grožđe,1,0
mleko zgusnuto puterom i brašnom,1,0
povećanje u širinu,1,0
nemogućnost da se otplate svi dugovi kada dospeju za naplatu,1,0
tanki oštri komad metala koji je u kakav materijal kao spajalica ukucan,1,0
pretvoriti se u rastvor,1,0
"naziv cifre 6, znak koji obeležava broj šest",1,0
nanošenje telesnih povreda licu koje je osuđeno za izvršen zločin,1,0
zelena salata sa mekanim listovima koji nisu gusto raspoređeni; lako se kida,1,0
mineral koji se sastoji od skandijum itrijum silikata; izvor skandijuma,1,0
aromatični gomoljasti plod koji se koristi u ishrani ali i sveži listovi u salatama,1,0
"nemetalni univalentan halogeni element, obično žut toksičan i lako zapaljiv gas",1,0
Omotač koji treba da zaštiti nešto od oštećivanja ili povrede.,0,1
koštani izraštaj razvijen blizu gornjeg kraja femura za koji su zakačeni mišići,1,0
napisati računarski program,1,0
izbaciti sadržaj stomaka na usta,1,0
dugačko i uzano prirodno uzvišenje ,1,0
detaljni opis kriterijuma za osmišljavanje nekog dela,1,0
zvečarka,1,0
okruglo karipsko voće veličine jednog inča sa grubom zelenom kožom i slatkom sočnom providnom pulpom; jede se kao grožđe,1,0
Ptica koja se lovi iz starog i novog sveta iz familije ?; nastanjuje močvarna zemljistxa; nalikuje detliću?,1,0
"alkoholno piće pomešano sa vodom, šećerom i začinima koje se služi toplo",1,0
obožavanje đavola,1,0
slovoslagačka mašina kojom se upravlja pomoću tastature a koja izliva pojedinačna slova ili karaktere,1,0
Godišnja ili višegodišnja biljka iz tropske Azije koja ima klasove malih belih cvetova i aromatično lišće; jedna od najčešće korišćenih trava u kulinarstvu.,1,0
