X,Predicted,Real
odnositi se na čovečanstvo odnosno na vreme postojanje ljudski rod ,1,0
grupno odbijanje da se pribeći nasilje čak i u samoodbrana . ,1,0
Čin akumulisanja . ,1,0
stanje u koji čovek ne moći da funkcionisati normalno i bez bol . ,0,1
nešto ponoviti iyraditi unositi izmena ,1,0
okarakterisan prijateljstvo i dobar volja ,1,0
a compound derived from ammonia by replacing hydrogen atoms by univalent hydrocarbon radicals ,1,0
"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) ",1,0
French mathematician and philosopher and jansenist ; invented an adding machine ; contributed ( with Fermat ) taj the theory of probability ( @card@ ) ,1,0
kardamon ,1,0
koji više nemati životan funkcija ( ili bar tako izgledati ) . ,0,1
moreuz Engleskog kanal između obala Hempšir i ostreva Vajt ,1,0
složen zvuk koji se sastojati od okluziva i frikativa koji se izgovarati na isti mesto ,1,0
koji odražavati sumornost i smrknutost ,0,1
"onaj što jesam lako , zahtevati velik fizički ili mentalan napor da biti se ostvariti . razumeti ili izdržati . ",0,1
Površina koji predstavljati deo spoljašnjost neki objekt . ,1,0
hulmani ,1,0
zlonameran zadovoljstvo ,0,1
stanje bezvlašće i nered ( obično kao rezultat padati vlada ) . ,1,0
izazvati iznenadan strah u koji ili ispuniti koji iznenadan panika ,1,0
"koji misliti najgore o ljudski priroda i motiv ; koji imati podrugljiv neverica u , npr . u nesebičnost drugi ",0,1
"Čin naginjanje , saginjanje . ",1,0
upotreba termografije za detekcija tumor gruda . ,1,0
"Metvulja , ? horsemint , ? beebalm ",1,0
Naći pribežište u ,1,0
Najgvirc ,1,0
grozničnica ,1,0
Majušni komadić nešto . ,1,0
"Član monaški red koji se zakleti na siromaštvo , poslušnost i krepost . ",1,0
sudski dokument koji se lice pozivati na sud da odgovoriti na optužnica ( optužba ) ,1,0
urediti u stog ,1,0
severnokavkaski jezik koji govoriti Čerkezi ,1,0
podvrgnuti nedobronamernom smeh . ,1,0
rod ptica iz red Casuariiformes . ,1,0
gavez . ,1,0
proces očvršćavanje magmatski rastopa . ,1,0
urediti po abecedni red ,1,0
rasprsnuti se iznenada . ,1,0
Obučeni radnik koji obavljati neki zanat ili rukotvorina . ,1,0
dati kao poklon . ,1,0
učiniti da neki ili nešto ne biti osetljiv ili osetljiv ,0,1
čin nameran odstupanje od istina ,0,1
pridat značenje nešto . ,1,0
GM ,1,0
ptica koji imati zigodaktilne nogica . ,1,0
uređaj koji uklanjati nešto iz nećega što kroz on prolaziti ,1,0
bizamski pacov ,1,0
biti koji politički teorija kojapočiva na nemerenim i beskompromisan ​​stavovima ,1,0
koji osećati ili pokazivati ljubav i naklonost ,1,0
"odvojiv brava koji imati šarnir sa šarka koji se moći provući kroz alka u lanac , posle šta se zatvarati ",1,0
koji se odnositi na particip ili koji jesam formirati od participa ,1,0
učtivo šta naručiti ; izrazit želja za šta ,1,0
ulješura ,1,0
Rogač ,1,0
Jezička jedinica po koji jesam poznat osoba ili stvar . ,1,0
Čin gnječenje . ,1,0
nemogućnost prisustvo ,1,0
koji se odnositi na trigonometrija ,1,0
"sračunat upotreba nasilje ( ili pretnja nasilje ) protiv civil kako biti se postignuti cilj koji jesam politički ili verski ili ideološki priroda - taj se radi zastrašivanje , prinuda ili ucena ",1,0
porodica koji pripadati samo kukuvija dremavica ,1,0
Saxš iz rod Eriophorum ; ,1,0
Treća planeta od sunce ; planeta na koji ja živiti . ,1,0
Čin verbalan obaveštavanje . ,1,0
svaki odstupanje od zdrav ili normanog stanje ,0,1
koktel Bladi Meri bez alkohol ,1,0
stanje odsustvo svaki zvuk ,1,0
gibon i siamanzi . ,1,0
pokušati uzavreti javno mnjenje ,1,0
halofile u slan sredina kao što jesam Mrtvo mora ili slan zemljište ,1,0
Instrumentalisi ne uključivati gudač . ,1,0
GT ,1,0
Čin primanje . ,1,0
koji se odnositi na bradavica ,1,0
cifra od @card@ do @card@ u oktalnoj notacija ,1,0
poseban oblik sagrešenje ,1,0
rod biljka sa mahuna koji sazrevati ispod zemlja ( kikiriki ) . ,1,0
Čin dovođenje stvar ponovo u red . ,1,0
dati nešto kao garancija ,1,0
duktus kroz koji se izbacivati mokraća kod večine sisara ,1,0
neprijateljski stav ,0,1
porodica dikotiledona iz red Umbellales koji uključivati rod Aucuba ; Cornus ; Corokia ; Curtisia ; Griselinia ; Helwingia . ,1,0
okeanijski jezik koji se govoriti na Tahiti ,1,0
šta nedvosmisleno tvrditi ili kakav dvoznačnost razrešiti ,1,0
vodarica ,1,0
biti odbojan ; izazivati averzija ,0,1
porodica lišaj koji uključivati rod Usnea ; Evernia ; Ramalina ; Alectoria ,1,0
wring the neck of ,1,0
koji jesam raspoložiti da sarađivati ,0,1
metrički stopa sa dva neeaglašena sloga ,1,0
tresti brzo i nevoljno . ,1,0
ostvlje na severozapad Okeanija ,1,0
keks sa đumbir u oblik čovečuljak . ,1,0
koji se odnositi na biti koji grupa jezik sotho ,1,0
stanje u koji jesam nešto važno ili preko potrebno . ,1,0
rod bičarskin protocista ,1,0
svaliti ( kao stablo i ljudi ) ,1,0
Čin procenjivanje ili prosuđivanje . ,1,0
biljka iz porodica Commelinaceae . ,1,0
iznenadno stanje žestok emocionalan uznemirenost ,0,1
strepnja u iščekivanje šta hteti se dogoditi ,1,0
transkribovati šta Brajevim pisma ,1,0
Viđliva spoljašnjost neki ili nešto . ,1,0
veseo i ozaren ,1,0
"pripremiti za objavljivanje ili prezentacija korigovati , prerađivati ili adaptirati ",1,0
Ispuštati vonj . ,0,1
"Čin protestovanje , javno , obično organizovan manifestovanje neslaganje . ",1,0
Čin počinjanje nešto . ,1,0
"brojanje glas ( na primer , na izbor ) ",1,0
abeceda ručni znak ,1,0
velik i impozantan kuća . ,1,0
podarka ,1,0
evroazijski sadža sa crn fleka na stomak ,1,0
dati neki blagoslov ,1,0
čin koji teolog smatrati kršenje Božje volja ,1,0
engleski romanopisac ; jedan od tri sestra Bronte ( @card@ ) . ,1,0
Piperaceae ; Saururaceae ; Chloranthaceae . ,1,0
potpora ili temelj ,1,0
prilika za poseban veselje da obeležiti neki srećan događaj ,1,0
kožuškari ,1,0
koji se odnositi na drevan Teutonce i njihov jezik ,1,0
džemper koji se stavljati tako što ga povlačiti preko glava ,1,0
majak ,1,0
francuski romanopisac ( @card@ ) ,1,0
an abundance of material possessions and resources ,1,0
turkijski jezik koji govoriti Turkmeni ,1,0
"Braska biljka , vrsta vragolića . ",1,0
kamenjar ,1,0
Apolutno važno . ,1,0
vuga ,1,0
naziv koji označavati plemstvo . ,1,0
engleski autor koji se stvoriti Šerloka Holms ( @card@ ) ,1,0
Plat ili nagrada za učinjen usluga . ,1,0
rotkva ,1,0
shorebirds : plovers ; sandpipers ; avocets ; phalaropes ; coursers ; stoni curlews ,1,0
kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . ,0,1
"Utvrđeno uobičajen stanje , posebno u društvo . ",1,0
"spaliti , sažeći nešto oganj , vatra ",1,0
veoma nesrećan ; ispunjen mizerija ,0,1
nacrtati ili napisati skica ili nacrt ,1,0
severnoatlantski kljunata ulješura sa okrugao čela . ,1,0
"porodica velik ptica nalik noj , uključivati kazuara . ",1,0
"prolivati suza zbog tuga , bes ili bol . ",0,1
from @card@ million taj @card@ million years aga ; first air-breathing animals ,1,0
Uciniti debeo ili punačak . ,1,0
ukuvati zgnječiti voće . ,1,0
"biti kakav ornamentalan obrazac ili dezen , na primer u vezenje . ",1,0
BT ,1,0
rezultat parcelisanje ili deljenje . ,1,0
koale ,1,0
"koji nemati potreban sposobnost , veština ili znanje . ",0,1
"biti povaliti , biti u horizontalan položaj . ",1,0
"koji jesam povezati sa trgovina , koji jesam uključiti u trgovina ili ga sponzorisati trgovina . ",1,0
pobeda Amerikanac nad Meksikanac u Američko-meksičkom rat ( @card@ ) ,1,0
neki trepljasta protozoa u oblik truba koji jesam član rod Stentor ,1,0
koji tek što jesam zaspati ,1,0
jako pozitivan osećanje poštovanje i privreženosti ,1,0
mali rod voden ili poluvodenih biljka . ,1,0
"u skolastika , jedan od četiri vrlina koji dolaziti od priroda . ",1,0
koji predtsvlja suštinski komponenta ,1,0
sastanak šefovati vlada . ,1,0
Surlaš sa pet nožni prst . ,1,0
zlatnica ,1,0
Čin upisivanje . ,1,0
Obećati da hteti se nešto preduzeti ili dati . ,1,0
ameba iz rod Endoameba ,1,0
na nizak nivo po rang ili značaj ,0,1
a sizeable hol ( usually in the ground ) ,1,0
kukac kratkokrilac koji se obično ponašati grabljiv ili strvinarski . ,1,0
rod iz porodica Umbelliferae ; uključivati paškanat . ,1,0
Odštampana ili napisati kartica koji se predavati kao znak poseta . ,1,0
čin savladavanje ili potčinjavanje neki ,1,0
stanje koji karakterisati osećanje u raspon od blag nezadovoljstvo do dubok bol . ,0,1
Instrumentalisti uključivati gudač . ,1,0
Lečiti ili oporaviti se . ,1,0
o kraniometriji ili koji se odnositi na kraniometriju ,1,0
zeljast biljka iz rod Cardamine . ,1,0
trka izmđe ljudi koji voziti bicikl ,1,0
stanje koji još ne odgovarati zrelost . ,0,1
neki od raznovrstan biljka iz rod Lamium koji imati grupa mali obično purpurastih cvet sa dva usna . ,1,0
"koji se ticati Kirgistan , njegov ljudi i kultura ",1,0
vilinski konjica i ? ,1,0
risevi ,1,0
zbir vrednost podeljen broj vrednost ,1,0
sposoban za korektan i validan rezonovanje ,1,0
Muškarac koji jesam aristokrata . ,1,0
onaj što dovoditi do taj da se nešto klizati ,1,0
javno ispoljavanje grupni osećanje ( obično politički priroda ) . ,1,0
poslovno odelo koji se sastojati od jakna i prsluk i pantalone ,1,0
list biti koji biljka iz porodica Lactuca sativa ,1,0
grbav kit ,1,0
Generičko korošćenje reč za referisanje biti koji ljudski biće . ,1,0
sisara koji imati posteljica . ,1,0
opaziti slušati ,1,0
napraviti rezervacija za boravak ili prevoz ; rezervisati unapred . ,1,0
jedan vrsta : oleander . ,1,0
koji se ticati Fidžijam negovih ljudi i kultura ,1,0
koji se moći modelirati ,1,0
nadmoćan osećanje strah i zebnja ,1,0
koji se odnositi na sekvencijalan izvršavanje više operacija ,1,0
epitelijalna ćelija koji lučiti sluz ( mukus ) ,1,0
radnja u koji se muškarac šišati . ,1,0
dati u znak garancija . ,1,0
"spojiti ili pridodati pomoću lepak , ili kao lepak . ",1,0
neki ko birati prema eklektičan metoda ,1,0
"nagovestiti , naslutiti , predosećati . ",1,0
osobina onaj što ne zasluživati poverenje . ,0,1
granica koji označavati krajnost nešto . ,1,0
Često se gajiti kao salata ili saksijska biljka ; često korov . ,1,0
moruzge ,1,0
galeb ; ? terns ; ? jaegers ; ? skimmers ,1,0
Dikotiledonske voden biljka . ,1,0
