X,Predicted,Real
razmeštanje ili raspoređivanje ljudi ili stvar pravilno i uredno ,1,0
o blastomeri ili koji se odnositi na blastomeru ,1,0
turkijski jezik koji govoriti Turkmeni ,1,0
antropolog koji se baviti etnografija ,1,0
koji se odnositi na ili jesam karakteričan za fašizam ,1,0
rod porodica Bothidae ,1,0
stanje biti nezaposlen ili nemati posati . ,0,1
majmun drekavac . ,1,0
razmena dobro za dogovoren suma novac . ,1,0
zlatovrana ,1,0
varijantni forma grafema - kao ' m ' i ' M ' ,1,0
Učiniti da neki doći da lično upoznati . ,1,0
"Milava , šašuljica . ",1,0
trka izmđe ljudi koji voziti bicikl ,1,0
poklapati se sa rod Ceratophyllum : voščika ( rastavić ) ,1,0
nakupljanje ćelija koža koji orožavaju u vida veće ili manje količina ljuspica . ,1,0
teritorija koji upravljati knez ,1,0
osoba koji ne prihvatati nov ideja ,0,1
čin utvrđivanje osobina nešto ,1,0
koji nemati ili ne obavljati funkcija . ,0,1
Argus fazan ,1,0
"mali crv koji inficirati čovekov crevo i rektum , posebno kod deca . ",1,0
"koji jesam primenjljiv na šta ili koji se odlikovati šta što jesam posebno , naročito ili jedinstveno ",1,0
"stanje pozitivan osećanje , od zadovoljstvo do jak ushićenje . ",1,0
porodica ptica iz red Falconiformes . ,1,0
iznenadno stanje žestok emocionalan uznemirenost ,0,1
način sagledavanje situacija ili tema itd . ,1,0
nepravedan postupanje prema neki osoba ili grupa na osnova predrasuda . ,0,1
unripe beans removed from the pod before cooking ,1,0
puzajući protozoa : ameba i heliozoe i foraminifere i radiolarije . ,1,0
finski jezik koji govoriti Vepsi ,1,0
držanje do moralan princip ,0,1
"razgrnuti , omekšati ili ukloniti zemlja . ",1,0
kritički procieniti ,1,0
osoba koji sejati . ,1,0
Način na koji se osoba odnositi prema drugi ljudi ( bihevioralni atribut ) . ,1,0
čin posredovanje ,1,0
osećanje velik ( obićno preteran ) ushićenje ,1,0
"onaj koji se ne moći ukazati poverenje , u koji se ne moći pouzdati ",0,1
sumnjati ili izražavati sumnjičav spekulacija . ,1,0
Osećanja proživeti kada jesam neki u zadovoljan stanje . ,1,0
koji jesam nezavisan . ,0,1
Make larger ,1,0
dati razlog za očekivanje . ,1,0
koji jesam potreban . ,0,1
Odveni predmet koji se nositi na gornji delo telo . ,1,0
onesposobiti kretanje neki tako što se smestiti unutar neki granica . ,0,1
Roid porodica Laniidae : tipičan svračak . ,1,0
"( krivičan prava ) pravnosnažan , osuđujući presuda u krivičan postupak sa dosuđen kazna ",0,1
činjenje dobra ; osećaj dobrotvornosti ,1,0
relativno mali životinja koji glodati i koji imati samo jedan par sekutić koji stalno rasti i koji jesam specijalizovati za glodanje . ,1,0
"koji se odnositi na uglaj , sastojati se od ugalj i donositi ugalj ",1,0
sastavljati od komponenta ili delovati . ,1,0
na prljav i nečist način ,0,1
proizvoditi zvuk lajanje . ,1,0
hulmani ,1,0
"označiti za brisanje , obrisati ili izbrisati ",1,0
sposobnost da se razumeti ; razumeti i profitirati na iskustvo . ,1,0
koji se odnositi na Malave i njegov ljudi ,1,0
Uspešno okončanje Američke revolucija . ,1,0
prava da se glasati ; posebno prava akcionar da sam glasati ili preko zastupnik kada jesam u pitanje posao kompanija ,1,0
parazitski ameba koji izazivati amebnu dizenterija kod ljudi ,1,0
izuzetno uvredljiv za moral ; koji izazivati užas ,0,1
o daktil ili koji jesam sačiniti od daktil ,1,0
"stanje neaktivnost ( u poslovanje , umetnost , itd . ) ",1,0
red koji se poklapati sa porodica Plantaginaceae . ,1,0
postati ukočiti ili krut . ,1,0
neukoričen rukopis neki drevan klasika ( nasuprot svitak ) ,1,0
poklapati se sa rod Sparganium . ,1,0
"Braska biljka , vrsta vragolića . ",1,0
neki od evroazijski biljka iz rod Helleborus . ,1,0
vest koji jesam upravo pristignuti ,1,0
ukloniti testis musške životinja . ,1,0
bez nada ili skoro bez nada ,0,1
o kraniometriji ili koji se odnositi na kraniometriju ,1,0
moreuz Engleskog kanal između obala Hempšir i ostreva Vajt ,1,0
any of various reptiles of the suborder Sauria which includes lizards ; in former classifications included also the crocodiles and dinosaurs ,1,0
raspredati ili pomenuti neki tema . ,1,0
znak navod koji se sastojati od jedan crtica ,1,0
rod porodica Phalangeridae . ,1,0
odnositi se na društvo koji nedostajati kapital za industrijalizacija ,1,0
biljka sa olovnoplavim cvet . ,1,0
sputati pomoću brava ,1,0
koji na sebe imati prljavština ili nečistoća . ,0,1
kvalitet neki ili nectega što jesam važan ili vredan pažnja . ,1,0
"Anturium , filodendron , ? ? ",1,0
kompilacija poznat činjenica o neki ili nešto . ,1,0
muški valdar imperija ,1,0
koji se odnositi na gramatički paradigma ,1,0
osoba koji vladati ili koamnduje . ,1,0
rod tuplia ,1,0
maziti ili nežno milovati ,1,0
"Metvulja , ? horsemint , ? beebalm ",1,0
"način koji se radnja ili stanje predstavljati ne kao činjenica , već kao nešto neizvesno ili moguće ",1,0
stanje odsustvo svaki zvuk ,1,0
rod vodozemac koji uključivati Cecilija . ,1,0
rod biljka sa mahuna koji sazrevati ispod zemlja ( kikiriki ) . ,1,0
manifestovati nešto ili izneti na videlo . ,1,0
predvodnik orkužanih snaga ,1,0
koji jesam u sklad sa metoda ili princip nauka . ,0,1
velik ( glavobolja ) . ,0,1
"heliozoe , radiolarije ",1,0
BT ,1,0
svaliti ( kao stablo i ljudi ) ,1,0
porodica dikotiledona iz red Umbellales koji uključivati rod Aucuba ; Cornus ; Corokia ; Curtisia ; Griselinia ; Helwingia . ,1,0
salamander . ,1,0
upozoriti na opasnost ili pozvati u stanje pripravnost . ,1,0
dati neki blagoslov ,1,0
ameba iz rod Endoameba ,1,0
"biti vlasnik , posednik ( stanje ) . ",1,0
završan otpuštanje pritisak sakupljen tokom okluzivne faza pri izgovor okluzivnih suglasnik ,1,0
stvar koji jesam dogovoriti . ,1,0
pasaž odabrati iz dug delo ,1,0
DZ ,1,0
usmrtiti u velik broj . ,1,0
koji jesam savršen ; defektan ili neadekvatan . ,0,1
tuja ,1,0
klavijatura sa žica koji se trzati trzalica ,1,0
zastareo naziv za Čanophyceae ,1,0
keks sa đumbir u oblik čovečuljak . ,1,0
KE ,1,0
neki višeg rang ili položaj ili kvalitet . ,1,0
Čin kradenja . ,1,0
koji jesam intelektualan . ,0,1
živorodna služnjača ,1,0
"baviti se kreativan aktivnost , kao slikanje , pisanje ili ples . ",1,0
"smear with blood , as In a hunting initiation rit , where the faca of a person is smeared with the blood of the kill ",1,0
povezati ili spojiti dva ili više delovati . ,1,0
o apostrofa ili koji jesam karakteristika apostrofa ,1,0
volujac ,1,0
Čin konstruisanje nešto ( kao masšinskog delo ) . ,0,1
romanski jezik koji se govoriti u Fancuskoj i u zemlja koji jesam biti Francuska kolonija ,1,0
distilled from fermented molasses ,1,0
tradicionalan pashalni veče Isus i njegov učenik noć pre Njegovog raspeće ,1,0
zgrada u koji se vršiti likvidacija životinja radi proizvodnja meso ,0,1
tamnosiv oblak koji donositi kihati ,1,0
o biljka ili botanika ili koji se odnositi na biljka ili botanika ,1,0
sastavljati rima ,1,0
ubiti razapinjanje na krst ,1,0
ne izvrći koleno kad raditi ovaj vežba ,1,0
odsustvo kvalitet koji biti činiti nešto vredan ili korisnim . ,0,1
Čin konstruisanje ili građenje nešto . ,0,1
jedinjenje sumpor sa drugi element koji jesam više elektropozitivan . ,1,0
Porizvod načiniti od biljni materijal . ,1,0
"osoba koji jesam steći diploma neki škola ( srednji škola , koledž ili fakultet ) ",1,0
"Sprečiti da se pokvariti , o hrana . ",1,0
promena u nizak stanje ( manje poštovati ) ,0,1
lekar koji jesam specijalizirati reumatologija . ,1,0
sto za pisanje ( obično sa iskošen gornji strana ) . ,1,0
Lečiti ili oporaviti se . ,1,0
"zaklanjati od opasnost , povreda , uništenje ili šteta . ",1,0
privremeno prekinuti aktivnost pre nego što se nastaviti . ,1,0
nedostatak darežljivost ; nesklonost da se da novac . ,1,0
preuveličan osećanje blagostanje ili ushićenje ,1,0
koji se odnositi na metorite ili jesam izazvno ona ,1,0
onaj koji proždirati velik količina hrana ili osećati velik glad ,1,0
dijalekt berberski koji govoriti Tuarezi ,1,0
napraviti nešto kombinovati materijal ili deo . ,0,1
rod ptica iz red Casuariiformes . ,1,0
osoba koji držati straža nad nešto ili neki . ,1,0
gorešnik ,1,0
"pisati , sastavljati stih ",1,0
čin ispovedanje . ,1,0
lignja ,1,0
pečen jahnjeća rebro ,1,0
state of being torn Or burst open ,1,0
proces očvršćavanje magmatski rastopa . ,1,0
izopačivanje šta ( upravljanje šta na pogrešan upotreba ) ,1,0
zagovornik federalizam ,1,0
veseo i ozaren ,1,0
ET ,1,0
"neraspoznatljiv , nejasan obris ",0,1
alhemičar iz germanski legenda koji jesam Mefisto prodati duša u zamena za znanje ,1,0
"opirati se , pogotovo na zbunjujuć način ",1,0
ogrličar ,1,0
Oštećenje normalan fiziološki funkcija koji pogađati deo ili ceo organizam . ,0,1
"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) ",1,0
koji se odnositi na etnografija ,1,0
Najgvirc ,1,0
sporazum koji prestajati neprijateljstvo . ,1,0
koji se odnositi na drevan Teutonce i njihov jezik ,1,0
transkribovati šta Brajevim pisma ,1,0
naoblačiti se ,1,0
reprezentativan oblik ili obrazac ,1,0
Leminzi ,1,0
koji raskidati sa tradicija i opšti prihvaćen . ,0,1
Čin koji se zauzimati povaljen položaj . ,1,0
porodica koji pripadati samo kukuvija dremavica ,1,0
kvalitet koji ne pružati zadovoljstvo čulo . ,0,1
koji se protiviti pravilo ili usvojen praksa . ,0,1
Čin okončanje nečiji zaposlenje . ,0,1
rod porodica Pteroclididae ,1,0
"doticati , dizati ili držati u ruka . ",1,0
povući se ,0,1
neki ko posmatrati ispitni kandidat kako biti sprečiti varanje ,1,0
dunja . ,1,0
intermedijarna magmatski dubinski stena ,1,0
muntjak ,1,0
uzrokovati probadanje ,0,1
odlučujuće uticati ,1,0
uzrokovanje da se nešto stalno pomerati sa jedan na drugi strana ,1,0
osećanje dubok ljubav i divljenje ,1,0
Veličina ili gabarit . ,1,0
šumeći pića ( obično alkoholni ) ,1,0
zlonameran zadovoljstvo ,0,1
rod iz familija Mustelidae : nerc i lasica . ,1,0
pretvoriti u karamel ,1,0
ispit koji se određivati kandidatov spremnost za neki studija . ,1,0
"koji se ticati jemena , njegov ljudi i kultura ",1,0
javn prodaja dobro onaj ko ponuditi više ,1,0
odbiti s gnušanje ,0,1
"cenjkati se ( oko cijena , uslov ugovor , itd ) ",1,0
baleniceps ,1,0
Nešto što neki zadržavati . ,0,1
Dakiri bez alkohol ,1,0
novina mali format ( 400x300 mm ) ,1,0
kreacija koji jesam vidljiv ili opipljiv prikazivanje neki ili nešto . ,1,0
uzrokovati strah ,0,1
nadmoćan osećanje strah i zebnja ,1,0
razmestiti na raštrkan način . ,1,0
umetnik iz perioda romantizam ili koji jesam pod uticaj romantizam . ,1,0
VE ,1,0
kvalitet onaj ko jesam brižljiv i pažljiv . ,1,0
proglasiti kriv ( utvrditi krivica ) ,1,0
izvršiti obred potvrđivanje ,1,0
koji obezbeđivati ili osećati fizički udbnost ili opuštanje . ,1,0
