X,Predicted,Real
negativno naelektrisati jon ,1,0
o eozinofilu ili koji se odnositi na eozinofil ,1,0
"standardan teleprinterska tastatura ; taster za Q , W , E , R , T , i Y jesam prvi šest s levi strana u gornji red slovni taster ",1,0
politički teorija koji se zalagati za autoritaran hijerarhijski vladanje ( suprotno od demokratija ) ,1,0
Učiniti svetiti pomoću religijski obred . ,0,1
Čin ukrašavanje nešto ( u nada da hteti od taj privlačan izgledati ) . ,0,1
postati stabilan ili stabilan . ,0,1
"način koji se radnja ili stanje predstavljati ne kao činjenica , već kao nešto neizvesno ili moguće ",1,0
osobina atraktivan tanak osoba ,1,0
nilski konj ,1,0
krasuljak ,1,0
mušmula ,1,0
urediti po abecedni red ,1,0
pasaž odabrati iz dug delo ,1,0
način artikulacija koji uključivati zvučno oslobađanje dah ,1,0
imati sposobnost ili moć kreativnost . ,0,1
proizvoditi ga mlečan žlezda ženski sisara za ishrana mladunčad . ,1,0
kočnica koji se koristiti za usporavanje ili zaustavljanje vozilo ,1,0
"osoba ili komitet , departman , i sl . koji činiti telo čiji jesam cilj upravljnja nešto . ",1,0
ukazati poverenje koji . ,0,1
stanje zrelost ; pun razvoj . ,0,1
osećati fizički bol ,1,0
suprug nečiji roditelj u sledeći brak . ,1,0
ispuniti očekivanje . ,0,1
biljka koji se gajiti zboj cvet jarki boja . ,1,0
kvalitet onaj što ne moći da postojati ili raditi u usklađen kombinacija . ,1,0
osećanje prijateljstvo i uvažavanje ,0,1
ukloniti iz nešto ljuska ili lupina . ,1,0
koji donositi spasenje ili iskupljenje od greh ,0,1
učiniti da šta osećati ; učiniti osetljiv ,1,0
ogrličar ,1,0
zmijinci ,1,0
hipotetički računar sa beskonačno dug memorijski traka ,1,0
"zaprljati , onečistiti . ",1,0
Često se gajiti kao salata ili saksijska biljka ; često korov . ,1,0
novina mali format ( 400x300 mm ) ,1,0
Osećanja proživeti kada jesam neki u zadovoljan stanje . ,0,1
Škotska lještarka . ,1,0
uložnica koji sadrž magnetan traka ; koristiti jesam audio i videti rekorder i računar i ,1,0
biti dužan . ,1,0
zeljast biljka iz rod Cardamine . ,1,0
galeb ; ? terns ; ? jaegers ; ? skimmers ,1,0
imanje gde se prodajni kultura gajiti na velik ( posebno u tropski kraj ) . ,1,0
kvalitet onaj ko jesam brižljiv . ,1,0
onaj što dovoditi do taj da se nešto klizati ,1,0
osoba koji posedovati mnogo materijalan dobro i novac ,1,0
nešto što preživiti ,1,0
razraditi razvijanje muzički ideja i razrađivanje ritmički i harmonijski promena u tema ,1,0
grbav kit ,1,0
koji karakterisati životinja za razlika od biljka . ,0,1
mali tetreb ,1,0
"koji se odnositi na Cešku , njen ljudi i kultura ",1,0
kompilacija poznat činjenica o neki ili nešto . ,1,0
remain in platac ; hold still ; remain fixed Or immobile ,1,0
"Sočan , začinjen kolač sa pire od jabuka . ",1,0
sudski dokument koji se lice pozivati na sud da odgovoriti na optužnica ( optužba ) ,1,0
jedan vrsta : oleander . ,1,0
imati neželjen ili negativan kvalitet ,1,0
Najduži deo kanal za varenje u koji se zavšava varenje . ,1,0
biti uslovljen nešto . ,1,0
majmun kandžaši ,1,0
neki ko dekorisati . ,1,0
proces očvršćavanje magmatski rastopa . ,1,0
Mesečinac . ,1,0
Čin koji se činiti neki dobro delo . ,0,1
kretati se brže . ,1,0
postignuti bod ili cilj ,0,1
Čin koji se zauzimati povaljen položaj . ,1,0
"koji se ticati Šajcarske , njen ljudi i kultura ",1,0
rod iz porodica Teredinidae . ,1,0
baleniceps ,1,0
izvući iz kakav zamršenost ,1,0
kožuškari ,1,0
bavarski krem okružiti piškota ,1,0
"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) ",1,0
kužnjak ,1,0
"kombinacija doručak i ručak , uglavnom servirati u prepodnevni čas ",1,0
Događaj svršetak nešto . ,1,0
koji imati vviše izvod ,1,0
koji se odnositi na genealogija ,1,0
Markovljev proces kod koji jesam parametar diskretan vremenski vrednost ,1,0
deo tanak crevo između dvanaestopalačni crevo i ileuma ,1,0
"otkazati , bukvalno ili preneti . ",1,0
koji se kretati . ,0,1
poklapati se sa rod Tarsius : avet ,1,0
a commercial mix for making a caka ,1,0
Dakiri bez alkohol ,1,0
korisnik usluga zbirni ( ? ) ,1,0
"lav , leopard , jaguar , tigar , ? ? ",1,0
ljepljiva traka koji se koristiti za oblaganje rana ,1,0
pridat značenje nešto . ,1,0
koji lako žaliti i sažaljevati ,0,1
zgrada u koji se nalaziti svlačionica za kupač ,1,0
o aktinomicetama ili koji pripadati rod Actinomycetes ,1,0
sposobnost da se razumeti ; razumeti i profitirati na iskustvo . ,0,1
velik crn lještarka . ,1,0
koji jesam neki uveseliti ,0,1
osoba koji se brina o ljudi i njihov svojina . ,1,0
član socijalistički ili komunistički inetrnacionale ,1,0
ne izvrći koleno kad raditi ovaj vežba ,1,0
svaliti ( kao stablo i ljudi ) ,1,0
rod porodica Monodontidae . ,1,0
voljen osoba ; koristiti se u izraz od milja . ,0,1
koji dovoditi ( pričinjavati ) fizički neudobnost . ,1,0
zagovornik federalizam ,1,0
ploča koji jesam izgravirana ,1,0
briga o razlikovanje dobar i zao ili pravedan i nepravedan ; dobar ili pravedan ponašanje ,0,1
rod familija Tuberaceae : gljiva čiji jesam telo tiplično ? truffles ,1,0
"Milava , šašuljica . ",1,0
bosti ,1,0
koji se odnositi na gramatički paradigma ,1,0
neki od raznovrstan biljka iz rod Lamium koji imati grupa mali obično purpurastih cvet sa dva usna . ,1,0
Osećanje samopoštovanje i ličan vrednost . ,0,1
prijatno i površno uzbuđivati ,0,1
Dvoredac ,1,0
informisati reč ,1,0
inherentan kompleks atribut koji određivati moralan i etički akcija i reakcija osoba . ,0,1
"koji se ticati Irak , nexgovih ljudi i kulure ",1,0
"stanje neaktivnost ( u poslovanje , umetnost , itd . ) ",1,0
boginja neslopge i razdor ; sestra Aresova ,1,0
keks sa đumbir u oblik čovečuljak . ,1,0
distilled from fermented molasses ,1,0
paleontologija mikrofosila ,1,0
"pozicija koji zauzimati voža , rukovodilac ",1,0
o svadba ili koji se odnositi na svadba . ,1,0
postati ukočiti ili krut . ,1,0
o Mediteran ili koji se ticati Mediteran ili jesam krakatersitično za Mediteran ili se nalaziti blizu Mediteran ,1,0
pohraniti u arhiv ,1,0
čin plaćanje za korišćenje nešto ( kao stan ili kuća ili auto ) ,1,0
izumro porodica : mastodont . ,1,0
koji činiti živahan i veseo ,0,1
"ustanoviti , zasnovati na zakon ili na zvanično prihvaćen pravilo ",0,1
neki čiji jesam posati da snabdevati potrošač određenom usluga ili dobar . ,1,0
smanjiti bol ili neprijatnost ; ublažiti ,0,1
"vrsta krečnjak , vapenca , srednji tvrdoća , pogodan za glačanje i obrada , koristiti se u vajarstvo i kao građevinski materijal . ",1,0
spojiti dlan uz pljesak . ,1,0
kritički procieniti ,1,0
"biti zdrav , osećati se dobro . ",0,1
"kretati se kroz vazduh , pridržavan vazduh . ",1,0
zlatovrana ,1,0
duktus kroz koji se izbacivati mokraća kod večine sisara ,1,0
droga koji moći da proizvesti stanje opijenost . ,1,0
neki od evroazijski biljka iz rod Helleborus . ,1,0
vilinski konjica i ? ,1,0
odbacivanje čin zabrana ,1,0
wring the neck of ,1,0
bandikut ,1,0
poslovno odelo koji se sastojati od jakna i prsluk i pantalone ,1,0
Dudovac ,1,0
osnovni osećanje koji se teško definisati ali koji ljudi žele da osetiti . ,0,1
neki ko birati prema eklektičan metoda ,1,0
licenca koji se omogućavati bavljenje određenom profesija ,1,0
ZW ,1,0
"nagovestiti , naslutiti , predosećati . ",1,0
"engleski pesnik , najoznatije on jesam delo "" Kenterberijske priča "" ( @card@ ) ",1,0
Nešto uraditi ( obično suprotno od nešto rečen ) . ,1,0
koji proizvoditi ili jesam sposoban da proizvesti nameravan rezultat ili koji proizvoditi izuzetan efekt . ,0,1
konjski strkalj . ,1,0
DZ ,1,0
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",0,1
pretvoriti u karamel ,1,0
muški valdar imperija ,1,0
osnivač Rim ; on i njegov brata Rem jesam othraniti vučica pošto jesam ona roditelj ( Mars i Rej Silvija ) odmah po rođenje pustiti niz Tibar ; kasnije jesam ubiti brata Rem zbog svađa oko izgradnja rima ,1,0
spojiti ili vezati . ,0,1
deo deljenik koji preostajati kada rezultat deljenje deljenik delilac jesam ceo broj . ,1,0
tražiti ili tragati ,1,0
"obožavanje idol , slika koji jesam od bog ",1,0
teća ( kao vreme ) ,1,0
i u metaforički značenje ,0,1
trka izmeđo obično veoma moćan automobil ,1,0
osoba koji obavljati volonterski rad . ,1,0
kvalitet nešto što jesam adekvatno ili perfektno . ,1,0
turkijski jezik koji govoriti Karakalpaci ,1,0
porodica loz iz red Rhamnales . ,1,0
rod familija Verbenaceae . ,1,0
moreuz u Njujork koji odvajati Menheten i Bronks od Kvinsa i Bruklin ,1,0
tabinje ,1,0
"Škola koji jesam privatno osnovan i tako se ona i upravljati , a izdržavati se donacija i upisnina . ",1,0
osloboditi konfuzija ili dvosmislenost ; učiniti jasan . ,1,0
kvalitet neki ili nešto što jesam važan ili vredan pažnja . ,1,0
potpodela neki vrsta stvar ,1,0
gigantski zlogodnica ,1,0
sledbenik luteranstva ,1,0
kardamon ,1,0
uređaj koji uklanjati nešto iz nećega što kroz on prolaziti ,1,0
"stanje u koji jesam neki bogat , imati obilno materijalan dobro i novac . ",1,0
dati neki blagoslov ,1,0
"osobina varijabilnost , izmenljivost ili nestajanje u vreme ",1,0
poslovanje koji se ticati štapmanja ,1,0
Dikotiledonske voden biljka . ,1,0
Argus fazan ,1,0
sposobnost postojanje ili delovanje u harmoničan ili usklađen kombijaciji ,0,1
AO ,1,0
postupak vezati za seksualan opštenje . ,1,0
"motor , naročito elektro-motor , koji se da se krećĚe ili rotirati u mali diskretan korak ",1,0
"brojanje glas ( na primer , na izbor ) ",1,0
"kontejner obično oblik kvadar , moći imati i poklopac . ",1,0
ostvlje na severozapad Okeanija ,1,0
osobina ljudi da verovati u poštenje i pouzdanost drugi ,0,1
čin koji teolog smatrati kršenje Božje volja ,1,0
stvoriti mišljenje o nešto ; suditi oprezno ; napraviti procena . ,0,1
priroda ili svojstvo onaj ko jesam emocionalan . ,0,1
rat kojie jesam sad i njen sazveznici voditi protiv Irak radi oslobađanje Kuvajt ; @card@ ,1,0
Čin prilazak cilj . ,0,1
rod iz familija Mustelidae : nerc i lasica . ,1,0
Otić uzletanje sa zemlja . ,1,0
hotdog sa čili preko ,1,0
"grupa ljudi , občno privremen koji imati zajednički cilj . ",1,0
držanje do moralan princip ,0,1
koji imati urođen sklonost prema dobrota ,0,1
potpuno verovanje u osoba ili plan itd . ,0,1
Piperaceae ; Saururaceae ; Chloranthaceae . ,1,0
koji se odnositi na trigonometrija ,1,0
rod iz familija Phytolaccaceae : ? pokeweed . ,1,0
Oružani sukob protiv neprijatelj . ,1,0
"koji se odnositi na aluvijum , rečni nanos ",1,0
BT ,1,0
čin uređivanje po gradiran skala ,1,0
koji se odnositi na rekurziju ,1,0
obezbediti zabava za neki . ,0,1
koji se odnositi na genetski raspoznatljiv grupa ljudi . ,1,0
"Metvulja , ? horsemint , ? beebalm ",1,0
raga od divljač u bogat sos ,1,0
podarka ,1,0
VE ,1,0
"naučnik sa neki srednjovekovan univerzitet , vičan sholasticizmu ",1,0
zabava koji držati pažnja . ,0,1
"Učiniti da se nešto desiti , ne morati biti s namera . ",1,0
rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti ,1,0
finski jezik koji govoriti Vepsi ,1,0
"biti potpun u svoj vrsta , bez nedostatak ",0,1
"koji ne tražiti , ne iziskivati specijalan nutricione potreba ",1,0
rod iz familija Corvidae : vrana i gavran . ,1,0
Čin procenjivanje ili prosuđivanje . ,1,0
rod familija Fasciolidae . ,1,0
kaput napavljen od krzno . ,1,0
"na primer , o vukanima ; koji trajno jesam aktivan . ",1,0
