X,Predicted,Real
napisati latinični pisma ,1,0
"koji se ticati Kambodža , njneih ljudi , jezik i kultrue ",1,0
Podporodica porodica vrana : Krej . ,1,0
pratiti ili otpratiti ,1,0
koji ne moći da se desiti ili ostvariti ili s koji se ne moći rukovati . ,0,1
Oštri kraj . ,1,0
sledbenik luteranstva ,1,0
"Braska biljka , vrsta vragolića . ",1,0
Psihološko stanje neki ko funkcionisati na zadovoljavajući nivo emocionalan prilagođavanje i ponašanje . ,1,0
"onaj što jesam lako , zahtevati velik fizički ili mentalan napor da biti se ostvariti . razumeti ili izdržati . ",0,1
imati neželjen ili negativan kvalitet ,0,1
torbarsek krtica ,1,0
koji se odnositi ili jesam oboleti od hemofilija ,1,0
član socijalistički ili komunistički inetrnacionale ,1,0
originalan ( audio ) snimak sa koji se moći napraviti kopija ,1,0
ispuniti slutnja ili uznemirenost ; izazvati neprijatan iznenađenost ,1,0
lay eggs ,1,0
EC ,1,0
nenormalan depresija i nezadovoljstvo ,0,1
"cooking taj a brown crispiness over a fire Or on a grill ; "" proper toasting should brown both sides of a piece of bread "" ",1,0
osobina onaj ko jesam prihvatiti i ne upućivati on se pohvaliti . ,0,1
stanje koji još ne odgovarati zrelost . ,0,1
red koji se poklapati sa porodica Plantaginaceae . ,1,0
VE ,1,0
mali kućanski aparat koji se miska hrana . ,1,0
ispit koji se određivati kandidatov spremnost za neki studija . ,1,0
izazvati povreda ili telesni oštećenje . ,0,1
nakratko zatvoriti oči . ,1,0
Nešto što sakrivati stvar ili ometati vidik . ,1,0
čin ispovedanje . ,1,0
govor koji se držati na inauguracioni svečanost . ,1,0
@card@ ili @card@ u binanroj notacija ,1,0
povratak u originalan stanje ,1,0
Načiniti neki besniti . ,1,0
tresti brzo i nevoljno . ,1,0
"mesto gde nešto počiniti , gde nastajati . ",1,0
"babica , služnjače ",1,0
kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . ,0,1
"biti kakav ornamentalan obrazac ili dezen , na primer u vezenje . ",1,0
Čin proveravanje ili potvrđivanje . ,1,0
lingvistički element koji se pridodavati reč kako biti se stvoriti biti njen flektivni ili izveden oblik ,1,0
"smear with blood , as In a hunting initiation rit , where the faca of a person is smeared with the blood of the kill ",1,0
izazvati da postati otkačiti ili odvojiti . ,1,0
"biljka čiji se glava sastojati od mnogo ? : kaloper , ? ",1,0
rod iz familija Corvidae : vrana i gavran . ,1,0
tukan ,1,0
jezik Kečua koji jesam govoriti Inka ,1,0
pridat značenje nešto . ,1,0
Čin kada se pritiskati . ,1,0
slikar koji slediti teroije impresionizam . ,1,0
galeb ; ? terns ; ? jaegers ; ? skimmers ,1,0
Leminzi ,1,0
"( knjiga ) povezati tako da jesam hrbat u jedan , a strana u drugi vrsta povez ",1,0
čin koji se neki iskorišćavati ili maltretirati ,1,0
neki biljka iz rod Eryngium . ,1,0
ćelija koji jesam deo maligan tumor ,1,0
intenzivan ojađenost ,0,1
distilled from fermented molasses ,1,0
simptom neki fizički povreda ili poremećaj . ,0,1
Jezička jedinica po koji jesam poznat osoba ili stvar . ,1,0
porodica loz iz red Rhamnales . ,1,0
ispuniti ili anulirati dug ,1,0
flamingo ,1,0
Životinjska hrana koji se pasti po livada . ,1,0
"koji imati ili ukazivati na dobro zdravlje telo ili duh , kod koji nem upala ili bolest . ",1,0
osobina onaj što ne zasluživati poverenje . ,0,1
proces u koji stepen temperatura telo ili medjiuma se menjati ,1,0
neki nizak rang ili položaj ili kvalitet . ,0,1
"Metvulja , ? horsemint , ? beebalm ",1,0
loše mirisati ,0,1
"mali crv koji inficirati čovekov crevo i rektum , posebno kod deca . ",1,0
na nizak nivo po rang ili značaj ,0,1
o kraniometriji ili koji se odnositi na kraniometriju ,1,0
čin ili proces kompresija . ,1,0
mali ili srednji velik vrećoliki kontejner za držanje ili prenos stvar . ,1,0
sposoban za korektan i validan rezonovanje ,1,0
kvalitet neki ili nešto što jesam važan ili vredan pažnja . ,0,1
kiji se ticati Kuba ili njen ljudi ,1,0
biti pažljiv ili siguran da se nešto učiniti ; uveriti se u nešto ,1,0
radnja koji karakterisati dobro raspoloženje ,1,0
Oblačiti se u crn kao znak žalost . ,0,1
životinja iz red averova koji se hraniti strvina i zudara . ,1,0
mrtvačnica u koji se leš kremirati ,1,0
slovenski jezik koji govoriti Čeh ,1,0
Velka i rasprostranjen porodica biljka iz red Myrtales . ,1,0
poklapati se sa porodica Ophioglossaceae . ,1,0
vest koji jesam upravo pristignuti ,1,0
Lečiti ili oporaviti se . ,1,0
sposobnost da se razumeti ; razumeti i profitirati na iskustvo . ,1,0
kukac kratkokrilac koji se obično ponašati grabljiv ili strvinarski . ,1,0
"koji imati potreban sposobnost , veština ili znanje da nešto uraditi . ",1,0
nacrtati ili napisati skica ili nacrt ,1,0
"osobina varijabilnost , izmenljivost ili nestajanje u vreme ",0,1
