X,Predicted,Real
onaj koji posedovati moralan kvalitet ; ,0,1
stvoriti mišljenje o nešto ili preneti stav . ,0,1
naći zajednički jezik ili se uspećno izboriti sa nešto ,1,0
rat kojie jesam sad i njen sazveznici voditi protiv Irak radi oslobađanje Kuvajt ; @card@ ,1,0
"izbočiti , ispupčiti deo telo . ",1,0
biti šta u sklad sa princip pravda ,0,1
Odeća koji se nositi ispod drge odeća . ,1,0
"kobra , mamba , ? ? ? ",1,0
napraviti nered u nešto ,1,0
Dudovac ,1,0
neki ko prav deo odeća pomoću pletenje ( sa dva igla i klupko vuna ) . ,1,0
osoba koji dugovati pokornost taj nacija ,1,0
Omotač koji trebati da zaštititi nešto od oštećivanje ili povreda . ,0,1
metrički stopa sa dva neeaglašena sloga ,1,0
discuss the pros and cons of an issue ,1,0
koji se odnositi na biti koji grupa jezik sotho ,1,0
proizvesti deflacija . ,1,0
"Onak koji jesam produktivan , svež , neobičan ; nešto što jesam prvi put smišljeno . ",0,1
dijalekt visokonemačkog koji se govoriti u deo Pensilvanija i Merilend ,1,0
Čičkovac . ,1,0
držanje do moralan princip ,1,0
biljka iz porodica Commelinaceae . ,1,0
moreuz u Njujork koji odvajati Menheten i Bronks od Kvinsa i Bruklin ,1,0
kravajac ,1,0
planografski metod kod koji se štampati sa metalan ili kameni površina ,1,0
koji se odnositi na genealogija ,1,0
ćelija koji jesam deo maligan tumor ,1,0
ljepljiva traka koji se koristiti za oblaganje rana ,1,0
preslica i slčne vrsta . ,1,0
porodica ptica koji se poklapati sa red Rheiformes . ,1,0
galeb ; ? terns ; ? jaegers ; ? skimmers ,1,0
pleten jakna koji se zakopčavati napred pomoću dugmad ili rajsferšlus ,1,0
imanje gde se prodajni kultura gajiti na velik ( posebno u tropski kraj ) . ,1,0
tražiti ili tragati ,1,0
politički usmerenje reakcionar ,1,0
kiji se ticati Kuba ili njen ljudi ,1,0
osećanje velik utučenost i melanholija ,1,0
formalno predložiti ; na debata ili na skupštinski sastanak ,1,0
bez prljavština ili nečistoća ; onaj koji imati navika da biti čist ,0,1
suhoperka ,1,0
an authoritative declaration ,1,0
posoliti i glazirati kreker uglavnom u oblik olabavljen čvor . ,1,0
koji moći da se redukovati ,0,1
koji odgovarati za svoj postupak . ,0,1
miroljubiv otpor prema vlada štrajk glad ili odbijanje saradnja ,1,0
rod familija Fasciolidae . ,1,0
Brgljez . ,1,0
razvijati se u pozitivan smer ,0,1
"osobina varijabilnost , izmenljivost ili nestajanje u vreme ",1,0
koji nastajati iz želja da se doprineti blagostanje ili sreća drugi . ,0,1
kvalitet neki ili nešto što jesam važan ili vredan pažnja . ,1,0
pollack ,1,0
koji inavodi na divljenje ili odobravanje ,0,1
neki ko birati prema eklektičan metoda ,1,0
kotinge ; kolibar lofornis ,1,0
Štampane stvar u oblik novina ili časopis . ,1,0
Osećanje pomanjkanje briga . ,1,0
žirafa ,1,0
moći se koristiti i u vremenski smisao ,0,1
proceniti vrednost nešto . ,1,0
žalostan zbog gubitak ili uskraćenosti ,1,0
list biti koji biljka iz porodica Lactuca sativa ,1,0
"Anturium , filodendron , ? ? ",1,0
"Milava , šašuljica . ",1,0
jezik koji govoriti Aleuti ,1,0
koji imati i mške i ženski karakteristika . ,1,0
period koji se provesti u spavanje . ,1,0
the people of France ,1,0
dan kada jesam redviđeno da se postiti ,1,0
angažovati ili unajmiti za neki posao ,0,1
član rod Paramecium ,1,0
moruzge ,1,0
Geološka svojstvo zemlja . ,1,0
suma isplaćen novac . ,1,0
Učiniti zakon i pravilo liberalan ili liberalan . ,1,0
Uciniti debeo ili punačak . ,1,0
biljka iz rod Trifolium . ,1,0
Proparati koža ( na delo telo ) grebati jesam . ,1,0
osnivač Rim ; on i njegov brata Rem jesam othraniti vučica pošto jesam ona roditelj ( Mars i Rej Silvija ) odmah po rođenje pustiti niz Tibar ; kasnije jesam ubiti brata Rem zbog svađa oko izgradnja rima ,1,0
onaj koji imati visok vrednost ili cena ; ,0,1
"Škola koji jesam privatno osnovan i tako se ona i upravljati , a izdržavati se donacija i upisnina . ",1,0
velik i impozantan kuća . ,1,0
označiti zvezdica ,1,0
"škripnuti , ? ? ? ",1,0
crkven obred koji se nešto činiti svetiti . ,1,0
koji se odnositi na sekvencijalan izvršavanje više operacija ,1,0
čin savijanje ,1,0
koji se moći izračunati ili proceniti ,1,0
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",0,1
"negodovati , kao protiv politika ; takođe i metaforički . ",1,0
rod familija Gasterophilidae : konjski štrkalj . ,1,0
"kretati se kroz vazduh , pridržavan vazduh . ",1,0
modni elita ,1,0
duktus kroz koji se izbacivati mokraća kod večine sisara ,1,0
rod porodica Perdicinae . ,1,0
osoba koji kupovati ili koristiti dobra ili usluga ,1,0
"osoba ili komitet , departman , i sl . koji činiti telo čiji jesam cilj upravljnja nešto . ",1,0
kultno mesto koji se sastojati od zgrada namenjen obožavanje neki božanstvo ,1,0
imati neželjen ili negativan kvalitet ,1,0
rod iz porodica Umbelliferae ; uključivati paškanat . ,1,0
nametnut porez na nešto . ,1,0
briga o razlikovanje dobar i zao ili pravedan i nepravedan ; dobar ili pravedan ponašanje ,0,1
koji donositi dobar profit ,0,1
odnositi se na čovečanstvo odnosno na vreme postojanje ljudski rod ,1,0
popraviti ili snabdeti zakrpa . ,1,0
koji osećati ili ispoljavati bol ili žalost zbog greh ili uvreda ,1,0
osoba koji prav model . ,1,0
"potpuno razvijati osoba , od doba zrelost nadalje . ",1,0
posvetiti iznova nakon oskvrnjenja ,1,0
gavke ,1,0
Nešto što imati veličina i moći da se predstaviti matematički izraz pomoću konstane ili promenljiv . ,0,1
"obezbeđivati pristup , ulaz nećemu ",1,0
Make larger ,1,0
"Uobičajeni crijevac , mišjakinja . ",1,0
bizamski pacov ,1,0
Gas koji izazivati suzenje oči ali ona ne oštećivati ; koristiti se u borba protiv semonstranata . ,1,0
koji nešto potvrđivati ,0,1
napraviti rezervacija za boravak ili prevoz ; rezervisati unapred . ,1,0
"onaj što jesam u saglasnost s norma ili što činiti norma ( standard , socijalan norma , ird ) . ",0,1
zanimanje moler . ,1,0
jedan vrsta : nar . ,1,0
mehurast foka ,1,0
osobina prefinjen uglađenost i dobar ukus ,0,1
nadmoćan ili povoljan položaj ,0,1
dijalekt berberski koji govoriti Tuarezi ,1,0
aktivnost štićenje neki ili nešto . ,0,1
"osobina onaj koji jesam konstantno , postojano ",0,1
umetnik iz perioda romantizam ili koji jesam pod uticaj romantizam . ,1,0
proizvesti smeh . ,0,1
stanje u koji jesam nešto važno ili preko potrebno . ,1,0
o Mediteran ili koji se ticati Mediteran ili jesam krakatersitično za Mediteran ili se nalaziti blizu Mediteran ,1,0
poluprovodnik koji se sastojati od p-n junkcije ,1,0
okrutno ili nehuman postupanje ,1,0
biti pažljiv ili siguran da se nešto učiniti ; uveriti se u nešto ,1,0
rod porodica Lorisidae ,1,0
baciti činiti na neki ili nestxo ,1,0
sputati pomoću brava ,1,0
Najduži deo kanal za varenje u koji se zavšava varenje . ,1,0
osobina ljudi da verovati u poštenje i pouzdanost drugi ,0,1
formirati u brežuljak ,1,0
priznati svoj vera u šta ili privrženost šta ,1,0
materijal od germanijum ili silicijum čiji jesam električni provodnost između provodnosti metal i izolator ,1,0
osoba koji imati konzervativan ideja ili stav . ,1,0
Učiniti goreti . ,1,0
uložnica koji sadrž magnetan traka ; koristiti jesam audio i videti rekorder i računar i ,1,0
bosti ,1,0
alhemičar iz germanski legenda koji jesam Mefisto prodati duša u zamena za znanje ,1,0
"Učiniti atraktivan dodavanje ukras , boja , i sl . ",0,1
trka izmeđo obično veoma moćan automobil ,1,0
Prostorna osobina nešto što imati dimenzija . ,1,0
proces u koji jedan supstanca natapati drugi ,1,0
rod familija Sagittariidae . ,1,0
Čulni i kontrolni aparat koji se sastojati od mreža nervni ćelija . ,1,0
revolucija u Francuska kada jesam srušiti monarhija @card@ ,1,0
"prijatan za oči ili duša , posebno jer jesam lep ili šarmantan . ",0,1
broj iz Fibonačijevog niz . ,1,0
"blood found in the veins ; "" except in the pulmonary Vein venous blood is rich in carbon dioxide and poor in oxygen "" ",1,0
konj riđ dlaka . ,1,0
Otić uzletanje sa zemlja . ,1,0
koji se odnositi ili jesam oboleti od hemofilija ,1,0
Isplaćeni novac . ,1,0
osoba koji jesam umreti i proglasiti za svetac proces kanonizacije ,0,1
tuja ,1,0
osoba koji sejati . ,1,0
potpora ili temelj ,1,0
poklapati se sa red Pholidota . ,1,0
velik po stepen ili intenzitet ili broj ili količina . ,0,1
