X,Predicted,Real
usmrtiti namerno i sa predumišljaj . ,1,0
neki biljka iz rod Astrantia . ,1,0
tuja ,1,0
majak ,1,0
moralno iskvariti ,1,0
Šljuke . ,1,0
four o'clocks ,1,0
cooking In a boiling liquid ,1,0
lirorepe i ? scrubbirds ,1,0
GM ,1,0
božji ovčica ,1,0
posuda za kuvanje koji se sastojati od ravan pravouganog metal koji se koristiti za pečenje kolač ,1,0
miroljubiv otpor prema vlada štrajk glad ili odbijanje saradnja ,1,0
Saxš iz rod Eriophorum ; ,1,0
nedoličan ili nemoralan ponašanje ,1,0
čin savijanje ,1,0
napisati latinični pisma ,1,0
humanistički izučavanje srž književnost ,1,0
"način koji se radnja ili stanje predstavljati ne kao činjenica , već kao nešto neizvesno ili moguće ",1,0
Tečni deo telo . ,1,0
radnja u koji se muškarac šišati . ,1,0
ukrasiti ili namestiti pomoću nešto okačen ,1,0
u grčki mitologija Orfejeva žena ,1,0
koji se odnositi na ili pripadaja ili karakterisati visoko društvo ,1,0
Čin prljanje nešto . ,1,0
neki od raznovrstan velik zmija neotrovnica koji ubijati plen lomiti ga u utroba . ,1,0
"koji se žeti , tražiti ",0,1
koji donositi dobar profit ,0,1
biljka iz rod Monstera ; često se gajiti kao kućni biljka ,1,0
jezik koji govoriti Aleuti ,1,0
muški valdar imperija ,1,0
o kraniometriji ili koji se odnositi na kraniometriju ,1,0
navodnik koji se sastojati od dva crtica ,1,0
posvetiti iznova nakon oskvrnjenja ,1,0
transkribovati šta Brajevim pisma ,1,0
deljenik razlomak . ,1,0
rod iz familija Mustelidae : nerc i lasica . ,1,0
secretary birds ,1,0
"biti povaliti , biti u horizontalan položaj . ",1,0
izumro porodica : mastodont . ,1,0
Muškarac koji jesam aristokrata . ,1,0
Početi plakata . ,1,0
jedinica igra u tenis ili skvošu ,1,0
koji se odnositi na drevan Teutonce i njihov jezik ,1,0
tri boginja usud ; u rimski mitologija ona odgovarati Parke ,1,0
familija Trematoda . ,1,0
prilika za poseban veselje da obeležiti neki srećan događaj ,1,0
o eozinofilu ili koji se odnositi na eozinofil ,1,0
metrički stopa sa dva neeaglašena sloga ,1,0
Bodljivci star veto ,1,0
u paleografija spajanje dva ili više slovo u jedan ,1,0
ozimnica ,1,0
koji ispoljavati pogodan ili povoljan uticaj ,0,1
Paun . ,1,0
a commercial mix for making a caka ,1,0
mali digitalan račnar zasnovati na mikroporcesorima konstrisan tako da moći da ga nositi samo jedan osoba ,1,0
onaj koji imati visok vrednost ili cena ; ,0,1
alatka koji se koristiti za rezanje ili sečenje ,1,0
severnoatlantski kljunata ulješura sa okrugao čela . ,1,0
biljka iz rod Veronica . ,1,0
"biti zdrav , osećati se dobro . ",0,1
umetnik nenadmašan veština . ,0,1
sastanak šefovati vlada . ,1,0
turkijski jezik koji govoriti Karakalpaci ,1,0
prerijski pas ,1,0
kvalitet onaj ko jesam brižljiv . ,1,0
oji se odnositi na logograme ili logografe ,1,0
pasaž odabrati iz dug delo ,1,0
osećanje velik utučenost i melanholija ,1,0
biti koji politički teorija kojapočiva na nemerenim i beskompromisan ​​stavovima ,1,0
moralan ispravnost ,0,1
o spondejama ili koji jesam sačiniti od spondeja ,1,0
podizati nivo ili količina nešto . ,1,0
Priobalska sredina koji jesam i za vreme oseka pod voda . ,1,0
izazvati da postati otkačiti ili odvojiti . ,1,0
jedan vrsta : tila . ,1,0
o granulocitima ili koji se odnositi na granulocite ,1,0
deo deljenik koji preostajati kada rezultat deljenje deljenik delilac jesam ceo broj . ,1,0
popraviti ili snabdeti zakrpa . ,1,0
drvenast biljka iz porodica Bignoniaceae . ,1,0
koji jesam moralno lož ili pogrešan . ,1,0
odbacivanje čin zabrana ,1,0
"cenjkati se ( oko cijena , uslov ugovor , itd ) ",1,0
biljka sa olovnoplavim cvet . ,1,0
Psihološko stanje neki ko funkcionisati na zadovoljavajući nivo emocionalan prilagođavanje i ponašanje . ,1,0
velik i impozantan kuća . ,1,0
jezik Apača ,1,0
čin podvrgavanje nešto eksperimentalan test kako biti se utvrditi koliko dobro nešto funkcionisati ,1,0
Rogač ,1,0
ispit koji se određivati kandidatov spremnost za neki studija . ,1,0
koji izražavati ili propovedati obožavanje božanstvo . ,0,1
vodomar . ,1,0
način artikulacija koji uključivati zvučno oslobađanje dah ,1,0
blagonaklon procena ,0,1
podvrgnuti nedobronamernom smeh . ,1,0
"kombinacija doručak i ručak , uglavnom servirati u prepodnevni čas ",1,0
Događaj svršetak nešto . ,1,0
materijal koji se koristiti za popločavanje ulica i trotoar . ,1,0
ZW ,1,0
razmestiti na raštrkan način . ,1,0
"učiniti da nešto postati sanitarni ( bez bacil ) , replaced-dns ",0,1
the social science that studies the origins and social relationships of human beings ,1,0
"Sveže lišće , ili lišće konzervisati u sirće , koji se koristiti kao začin . ",1,0
švajcerski matematičar ( @card@ ) ,1,0
formalno predložiti ; na debata ili na skupštinski sastanak ,1,0
revolucija u Francuska kada jesam srušiti monarhija @card@ ,1,0
kvalitet koji ne pružati zadovoljstvo čulo . ,1,0
romanski jezik koji se govoriti u Fancuskoj i u zemlja koji jesam biti Francuska kolonija ,1,0
umetnik iz perioda romantizam ili koji jesam pod uticaj romantizam . ,1,0
Ćurke i neki izumro vrsta . ,1,0
dijalekt berberski koji govoriti Tuarezi ,1,0
bandikut ,1,0
prisilan potčinjenje kontrola drugi . ,1,0
potpodela neki vrsta stvar ,1,0
ogrličar ,1,0
ljudi Еngleske ,1,0
koji jesam moralno odbojan ili neugodan za čulo . ,1,0
oporavak ili način čuvanje od gubitak ili opasnost . ,0,1
tako strašno da izazivati groza i jeza ,1,0
koji imati urođen sklonost prema dobrota ,0,1
ameba iz rod Endoameba ,1,0
cifra od @card@ do @card@ u oktalnoj notacija ,1,0
pređen put u jedinica vreme ,1,0
poklapati se s rod Tropaeolum . ,1,0
rod koji uključivati evropsu lunju ,1,0
zagovornik federalizam ,1,0
o apostrofa ili koji jesam karakteristika apostrofa ,1,0
"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) ",1,0
okrutno ili nehuman postupanje ,1,0
formirati u brežuljak ,1,0
Naučno izučavanje jezik . ,1,0
utensils made with copper ,1,0
vojni angažovanje . ,1,0
preširok odeća od materijal za peškir koji se nositi nakon kupanje ili plivanje ,1,0
Osećati snažan antipatija i odbojnost prema neki . ,1,0
