X,Predicted,Real
neki od raznovrstan biljka iz rod Lamium koji imati grupa mali obično purpurastih cvet sa dva usna . ,1,0
koji se ticati kartuzijanski red ,1,0
biti uslovljen nešto . ,1,0
o zvuk koji se glasno razlegati . ,1,0
Mesečinac . ,1,0
duboko dirnuti . ,0,1
bolan osećaj koji proizlaziti iz svest o nedovoljnost ili krivica ,0,1
politički usmerenje reakcionar ,1,0
Čin oštećivanje nešto ili neki . ,0,1
bosti ,1,0
"promena nabolje , napredak u razvoj . ",1,0
osećanje naklonost prema neki ili nećemu dobar ,1,0
rimokatlički fratar koji nositi crn mantija Dominikanskog red ,1,0
nacrtati ili napisati skica ili nacrt ,1,0
"koji se odnositi na aluvijum , rečni nanos ",1,0
"koji imati ili ukazivati na dobro zdravlje telo ili duh , kod koji nem upala ili bolest . ",1,0
uglavnom primorski evroazijski zeljast biljka : koleničica . ,1,0
o spondejama ili koji jesam sačiniti od spondeja ,1,0
state of being torn Or burst open ,1,0
bonito ,1,0
na nizak nivo po rang ili značaj ,0,1
sumnjati ili izražavati sumnjičav spekulacija . ,1,0
the basic unit of money in Niger ,1,0
postati nestabilan . ,0,1
Okružiti neki tako da se primorati na predaja . ,1,0
obestan i uzbudljiv poduhvat ( ne nužno zakonit ) ,0,1
mali vodotok ,1,0
"izazvati ljutnja , bes . ",1,0
živorodna služnjača ,1,0
"spaliti , sažeći nešto oganj , vatra ",1,0
porodica loz iz red Rhamnales . ,1,0
krasuljak ,1,0
koji raskidati sa tradicija i opšti prihvaćen . ,0,1
"biti kakav ornamentalan obrazac ili dezen , na primer u vezenje . ",1,0
stepen zagrejanost ili hladnoća telo ili sredina . ,1,0
rod porodica Lophiidae . ,1,0
"pozicija koji zauzimati voža , rukovodilac ",1,0
električni uređaj koji moći da prekinuti strujni kola ako jesam preopterećen ,1,0
porodica ptica koji se poklapati sa red Rheiformes . ,1,0
majak ,1,0
"ustanoviti , zasnovati na zakon ili na zvanično prihvaćen pravilo ",1,0
kvalitet onaj ko jesam brižljiv i pažljiv . ,1,0
tretirati sumpor radi zaštita ,1,0
( 18th century ) a watch with a balanca wheel having a fake pendulum attached taj it ,1,0
spojiti dlan uz pljesak . ,1,0
sastavljati od komponenta ili delovati . ,0,1
osoba koji sejati . ,1,0
koji nemati neki izrazit kvalitet ili karakteristika . ,1,0
the basic unit of money in the Congo ,1,0
Raspoloživi radnik . ,1,0
Pokušaj da se za sebe dobiti ličan priznanje ( posebno neprihvatljiv sredstvo ) . ,0,1
rod porodica Dracunculidae . ,1,0
Životinjska hrana koji se pasti po livada . ,1,0
koji se odnositi na ekološki nauka ,1,0
proizvesti škrgutav zvuk pomoću međusoban struganje . ,1,0
"napraviti nered , uništiti . ",0,1
stanje u koji jesam osoba krepak i nem telesni i duševan bolest . ,1,0
rod porodica Soricidae . ,1,0
navodnik koji se sastojati od dva crtica ,1,0
pratiti ili otpratiti ,1,0
lekar koji jesam specijalizirati reumatologija . ,1,0
razmisliti duboko o neki tema . ,1,0
Čin procenjivanje ili prosuđivanje . ,1,0
nešto ponoviti iyraditi unositi izmena ,1,0
grupa istočnoafričkih jezik koji pripadati makrosudanskoj grupa ,1,0
Čin konstruisanje nešto ( kao masšinskog delo ) . ,0,1
"koji karakterisati ili koji pokazivati prihvatanje , slaganje ili uverenost . ",1,0
zamenica koji upućivati na neki antecedent ,1,0
odbiti s gnušanje ,0,1
kaput napavljen od krzno . ,1,0
lokomotorni organ koji jesam u vida meridionalnih traka koji se pružati duž čitav telo . na taj traka se nalaziti niz pločica koji nositi trepljati ( cilije ) i imati izgled češalj . Pločica nastajati stapanje treplja ćelija epidermisa . ,1,0
neučestvovanje u spor ili rat ,1,0
osoba ili firma koji zapošljavati radnik ,1,0
neki trepljasta protozoa u oblik truba koji jesam član rod Stentor ,1,0
koji se odnositi na ili pripadaja ili karakterisati visoko društvo ,1,0
stanje oštećenosti ili raspad . ,0,1
vodnica ,1,0
slomiti malo parac od nešto . ,1,0
Čin prevara . ,0,1
Čin prljanje nešto . ,0,1
"izbočiti , ispupčiti deo telo . ",1,0
izuzetno nelagodan ,0,1
Dikotiledonske voden biljka . ,1,0
prekinuti nečiji zaposlenje . ,1,0
Učiniti ružan . ,0,1
"Sočan , začinjen kolač sa pire od jabuka . ",1,0
Roid porodica Laniidae : tipičan svračak . ,1,0
ukloniti posvećenost sa osoba ili objekt . ,0,1
bitak tokom Američkog rat za nezavisnots ( @card@ ) ; Britanac pod rukovodstvo Burgojna jesam biti poražen ,1,0
loše mirisati ,0,1
Podporodica porodica vrana : Krej . ,1,0
secretary birds ,1,0
koji se odnositi na sabat i njegov očuvanje ,1,0
biti odbojan ; izazivati averzija ,0,1
do away with ,1,0
slovenski jezik koji govoriti Čeh ,1,0
odnositi se na društvo koji nedostajati kapital za industrijalizacija ,1,0
Odveni predmet koji se nositi na gornji delo telo . ,1,0
Rogač ,1,0
rod familija Verbenaceae . ,1,0
nakratko zatvoriti oči . ,1,0
biljka iz rod Tofieldia koji imati prava lišće i mali cvet . ,1,0
kada nem jednakost ,0,1
Čin koji se sloboda neki osoba ograničiti tako što se ona zatočiti ,0,1
from @card@ million taj @card@ million years aga ; first air-breathing animals ,1,0
piroplazme i patogen stoka ,1,0
koji odrati ( po pitanje cena ) ; za šta nerazuman cena tražiti ,0,1
ženski prezime pre brak ,1,0
Čin akumulisanja . ,1,0
odsustvo kvalitet koji biti činiti nešto vredan ili korisnim . ,0,1
koji ne moći da se desiti ili ostvariti ili s koji se ne moći rukovati . ,0,1
"koji izazivati iznenađenje , čuđenje ili zadivljenost ",0,1
koale ,1,0
Čin verbalan obaveštavanje . ,1,0
Oštećenje normalan fiziološki funkcija koji pogađati deo ili ceo organizam . ,0,1
grozničnica ,1,0
planografski metod kod koji se štampati sa metalan ili kameni površina ,1,0
Šljuke . ,1,0
voden škorpija . ,1,0
"Braska biljka , vrsta vragolića . ",1,0
"Milava , šašuljica . ",1,0
stvar ponuditi na prodaja ,0,1
o Mediteran ili koji se ticati Mediteran ili jesam krakatersitično za Mediteran ili se nalaziti blizu Mediteran ,1,0
rod porodica lasta Hirundinidae ,1,0
Osećanje velik sreća . ,1,0
Čin nanošenje rana . ,0,1
mnogougaonik sa četiri strana ,1,0
"koji jesam povezati sa trgovina , koji jesam uključiti u trgovina ili ga sponzorisati trgovina . ",1,0
"prvi mleko dan dva posle teljenje ( jagnjenje , koženja ) ",1,0
suprug nečiji roditelj u sledeći brak . ,1,0
Naći pribežište u ,1,0
o granulocitima ili koji se odnositi na granulocite ,1,0
reći nešto unapred ; praviti pretpostavka o nećemu ,1,0
alhemičar iz germanski legenda koji jesam Mefisto prodati duša u zamena za znanje ,1,0
Osećanje samopoštovanje i ličan vrednost . ,1,0
sposoban za korektan i validan rezonovanje ,1,0
okarakterisan prijateljstvo i dobar volja ,1,0
KE ,1,0
rod iz porodica Teredinidae . ,1,0
brzo se i nasilno kretati ,1,0
varijantni forma grafema - kao ' m ' i ' M ' ,1,0
slika nag telo . ,1,0
koji izazivati potištenost ,0,1
Brgljez . ,1,0
"na primer , o vukanima ; koji trajno jesam aktivan . ",1,0
životinja iz red averova koji se hraniti strvina i zudara . ,1,0
"kretati se kroz vazduh , pridržavan vazduh . ",1,0
rod porodica Hirundinidae . ,1,0
porodica Capromyidae . ,1,0
naoblačiti se ,1,0
prostirati se preko povrĹĄine neÄega ; i u vremenski znaÄenju ,1,0
ime koji prethoditi prezime ,1,0
"poseban sekcija zakonski dokument , kakav jesam statut , ugovor ili testament . ",1,0
stanje koji još ne odgovarati zrelost . ,0,1
mušmula ,1,0
biljka iz porodica Commelinaceae . ,1,0
shorebirds : plovers ; sandpipers ; avocets ; phalaropes ; coursers ; stoni curlews ,1,0
ukrasiti ili namestiti pomoću nešto okačen ,1,0
stanje kognitivan proces neki osoba . ,1,0
"koji misliti najgore o ljudski priroda i motiv ; koji imati podrugljiv neverica u , npr . u nesebičnost drugi ",0,1
