X,Predicted,Real
izjaviti za neki da jesam kriv po krivičan optužba . ,0,1
onaj što jesam u suprotnost sa princip pravda ili zakon ,1,0
Sloboda od kontrola ili uticaj drugi ili drugi . ,1,0
nalaziti da jesam nešto zabavno ili prijatno . ,0,1
nastrojen prema nešto . ,0,1
onaj koji jesam običan ; jesam konevencionalan ili konformist . ,0,1
koji raditi uz minimalan intervencija čovek ; nezavistan od spoljašnji kontrola ,1,0
Omotač koji trebati da zaštititi nešto od oštećivanje ili povreda . ,0,1
stvoriti mišljenje o nešto ili preneti stav . ,0,1
koji nedostajati dobar raspoloženje ,1,0
inherentan kompleks atribut koji određivati moralan i etički akcija i reakcija osoba . ,0,1
posedovanje materijalan dobro . ,1,0
Čin procenjivanje ili prosuđivanje . ,0,1
"Nemogućnost da se odmoriti , opustiti ili biti miran . ",1,0
izraziti dobar želja pri susret sa neki ,1,0
"onaj koji se moći ukazati poverenje , u koji se moći pouzdati ",0,1
osloboditi restrikcija . ,1,0
kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . ,1,0
ukloniti neželjen supstanca iz nešto . ,1,0
okrenuti se od ; odustati ,1,0
dozvoliti neki mogućnost ; priznati istina ili valjanost nešto . ,1,0
Mog se izmeriti . ,1,0
velik zeba ,1,0
posvetiti ,1,0
"na primer , o vukanima ; koji trajno jesam aktivan . ",1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
pokazivati poštovanje . ,0,1
kvalitet koji pružati zadovoljstvo čulo . ,0,1
Načiniti napet . ,0,1
Not standard ; Not accepted as a model of excellence ,1,0
Učiniti čistiti uklanjanje prljavština ili neželjen supstanca . ,0,1
prilika za poseban veselje da obeležiti neki srećan događaj ,1,0
velik intenzitet ili snaga . ,1,0
i u metaforički značenje ,0,1
biti šta što jesam opšte prihvaćen kao standard vrednost ili mera bogatstvo u određenoj zemlja ili region . ,1,0
gajiti osećanje dubok poštovanje i strah pred autoritet . ,0,1
Izreći sud o neki . ,0,1
Čin koji se nešto poboljšavati . ,1,0
osoba koji jesam umreti i proglasiti za svetac proces kanonizacije ,0,1
stanje u koji se malo novac i materijalan dobro . ,1,0
stvoriti mišljenje o nešto ; suditi oprezno ; napraviti procena . ,0,1
nedostatak briga za dobrobit drugi ,1,0
osoba koji imati specijalan znanje ili sposobnost koji vešto obavljati . ,1,0
lak i humorističan drama sa srećan kraj ,1,0
"onaj što jesam lako , zahtevati velik fizički ili mentalan napor da biti se ostvariti . razumeti ili izdržati . ",1,0
koji se kretati . ,0,1
Sloboda od sumnja ; vera u sebe i svoj sposobnost . ,1,0
zabava koji držati pažnja . ,0,1
koji osećati ili ispoljavati bol ili žalost zbog greh ili uvreda ,1,0
spojiti ili vezati . ,0,1
onaj koji imati velik moć ili sila ili snaga ili uticaj . ,0,1
"koji jesam u sklad sa fiksiran redosled , procedura ili princip . ",0,1
Obična osoba koji prihvatati vođstvo neki drugi osoba . ,1,0
specijalan grupa koji jesam delegirati da razmotriti neki stvar . ,0,1
kvalitet nešto što jesam adekvatno ili perfektno . ,1,0
gajiti nežan osećanje prema neki . ,0,1
pružiti moralan ili emocionalan snaga ,0,1
preparat koji se koristiti za čišćenje nešto ,0,1
žalostan zbog gubitak ili uskraćenosti ,1,0
izraz neki želja ili naklonost . ,1,0
koji slediti prihvaćen običaj i pristojnost . ,1,0
osećaj spontano dobar rapoloženja ,0,1
Osećanja koji se javljati kada osoba jesam u srećan stanje . ,1,0
