X,Predicted,Real
okrugla ili loptasta bakterija,1,0
gazirano piće koje sadrži ekstrate bilja,1,0
jedinica govornog jezika veća od foneme,1,0
Tipski rod porodice Menyanthaceae; jedna vrsta grčica,1,0
jedan organizam,1,0
svojstvo onoga kome nedostaje živost,0,1
"kontinentalna zemlja u centralnoj Africi, na severoistočnoj oblai jezera Tanjganjika",1,0
rečna patka dugog vrata koja ima izdužena repna pera,1,0
vlaknasti amfibol;  koristi se za proizvodnju vatrootpornih proizvoda; udisanje vlakana može izazvati azbestozu ili karcinom pluća,1,0
Jasen.,1,0
meso mladog bakalara ili poloka ili neke druge ribe belog mesa podeljeno i očišćeno; obično se bari,1,0
Rod iz familije Equidae: jedini preživeli rod iz familije Equidae,1,0
"tčin dovođenja nečega do najvećemoguće tačke, vrednosti ili pozicije",1,0
"koga prema uputstvima i praksi trenirati, naročito da bi ga samokontroli podučili",1,0
očšćena riba u vekni sa mrvicama hleba i raznim začinima,1,0
religijski obrok koji se deli kao znak ljubavi ili prijateljstva,1,0
čerkeski jezik kojim govore Abhazi,1,0
Rod sisara,1,0
Stanje oštećenosti ili raspada.,0,1
dugačka i uska laguna; običnu u blizini ušća reke,1,0
točak koji se okreće direktnim delovanjem vode - jednostavna turbina,1,0
EC,1,0
bezbojna otrovna tečnost koja se upotrebljava za izradu različitih boja i lekova,1,0
(računarstvo) upotreba mikroračunara sa grafičkim mogućnostima za proizvodnju štampanih materijala,1,0
urednik koji priprema tekst za izdavanje,1,0
bivša osnovna novčana jedinica Grčke,1,0
zvanični državni jezik Nepala,1,0
"Rod nisko rastućih zeljastih biljaka, uglavnom sa severne hemisfere;",1,0
dovesti do zaključka ili dovesti do uspešnog razrešenja,1,0
imati ili sadržati određeni tekst ili oblik,1,0
determinator koji se odnosi na klasu entiteta koji se ne mogu jasno identifikovati ('a' u engleskom),1,0
Staviti na kocku u nadi za povoljnim ishodom.,0,1
oštri alat za obeležavanje površina ili za probijanje malih rupa,1,0
Mladić ili muškarac,1,0
zajednički naziv za novine i časopise,1,0
mržnja usmerena prema promenama ili prema svemu što je novo,1,0
predvodnik orkužanih snaga,1,0
"promenljiva u logičkom ili matematičkom izrazu čija vrednost određuje zavisne promenjive; ako je f(x)=y, onda je x nezavisna promenljiva",1,0
Postati psihološki ili fizički naviknut (na nešto).,1,0
značenje reči ili izraza; način na koji se reč ili izraz ili situacija mogu tumačiti,1,0
glavati delfin,1,0
društvena grupa unutar nacionalne kulture koja ima svojstvene obrasce ponašanja i verovanja,1,0
pripremljena hrana za poneti,1,0
biljojedi ljiljci,1,0
kurzivna forma egipatskih hijeroglifa koju je koristilo pre svega sveštenstvo,1,0
stvaranje sekvencija instrukcija koje omogućavaju računaru da nešto uradi,1,0
ukloniti iz tela,1,0
davanje religioznih instrukcija,1,0
tortilja od brašna koja se u koju se uvija punjenje ili fil,1,0
osoba kod koje je inteligencija niža od normalne,1,0
traka blizu granice predmeta,1,0
bivša osnovna novčana jedinica Austrije,1,0
napuniti mastilom,1,0
osoba koja je često u društvu druge,1,0
znak koji služi da označi da je neki tekst ili materijal identičan onome iznad njega,1,0
novčana jedinica Nemačke,1,0
promena ponašanja ili principa ili tačke gledišta,1,0
"bistra, bezbojna tečnost koja odvaja mozak i kičmenu moždinu od njihovih ovojnic",1,0
novčana jedinica Tajlanda,1,0
Neko nižeg ranga ili položaja ili kvaliteta.,0,1
Struktura koja prekriva ili čini vrh građevine,1,0
Patiti od nečega; bolovati od nečega.,0,1
bitan rani obrok koji uključuje i čaj,1,0
KZ,1,0
napraviti leguru mešanjem rastopljenih metala,1,0
mleveno kuvano meso (ili povrće) u gustom belom sosu; uvaljano u prezle i prženo u dubokom ulju,1,0
Postati demokratičniji (za naciju).,1,0
organizacija ljudi (ili zemalja) uključenih u pakt ili ugovor,1,0
Tkanina istkana od lanenih niti.,1,0
predominantno (prvenstveno) fotosintetički organizmi koji sadrže plavi pigment kao dodatak hlorofilu; pojavljuju se samostalno ili u kolonijama u različitim sredinama; značajni kao fitoplankton,1,0
naslov koji se štampa na vrhu svake stranice (ili svake druge strane) knjige,1,0
osnovna novčana jedinica Jemena,1,0
novčana jedinica Islanda,1,0
osoba kvalifikovana da se bavi stomatologijom,1,0
Koji nije spojen ili vezan.,0,1
Aguti i ??,1,0
alkoholno piće (najčešće pivo) koje se pravi kod kuće,1,0
bizamski pacovi,1,0
vremenski period u kome nešto (kao mašina ili fabrika) ne radi (posebno kao rezultat nefunkcionisanja),1,0
velika vojna jedinica,1,0
problemski orijentisan jezik koji zahteva malo znanja o računaru na kome će se izvršavati,1,0
meso američkog iverka; posebno je važna zimi,1,0
"uređaj za prikazivanje ulaznih signala kao slova na ekranu, obično ima tastaturu",1,0
čiji domaćin biti,1,0
spoljašnji pokrivač ili omotač,1,0
Predstava koja uključuje umetnički ples,1,0
pripada velikoj klasi siloksana koji su obično stabilni na različitim temperaturama,1,0
osnovna novčana jedinica Vijetnama,1,0
komad nameštaja sa površinom za pisanje i obično ladicama i drugim pregracima,1,0
izbaciti sadržaj stomaka na usta,1,0
utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,1,0
privlačenje supstance hemisorpcijom,1,0
ženski skraćeni dvodelni kupaći kostim,1,0
promeniti zagrevanjem,1,0
proizvodnja biljaka ili životinja,1,0
osnovna novčana jedinica Moldavije,1,0
prirodna akumulacija bitumena na površini zemlje; često funkcioniše kao zamka za životinje čije se kosti tako očuvaju,1,0
lanac ostrva koji čini jednu Indonežansku provinciju istočno od Jave; uključuje Bali i Timor,1,0
pollack,1,0
božanstvo obožavano u drevnom Egiptu,1,0
pripitomljeni golub koji se uzgaja zbog sporta ili hrane,1,0
mrežna topologija čije su komponenet povezane na glavni računar,1,0
nerv  koji sprovodi impuls do mišića ili žlezda,1,0
"točak oko koga može da se namota vlakno, traka, film ili drugi fleksibilan materijal",1,0
"pokrivač za glavu konja; uključuje oglav, žvale i uzde koje jahaču ili vozaču daju kontrolu",1,0
"čadski jezik kojim se govori u severnoj Nigeriji, blizak jeziku hausa",1,0
Ispuštati vonj.,0,1
inkorporacija pridruživanjem ili ujedinjavanjem,1,0
parče odlomljeno ili odsečeno od nečega,1,0
Rasprostranjena porodica trava i grmlja,1,0
brend za zamenu za kafu koji je izumeo C. W. Post; pravi se cikorija i prženih zrna,1,0
uređaj koji se sastoji od delova na kojima nešto može da se klizi,1,0
popis studijskih grupa na fakultetu (koledžu; univerzitetu),1,0
gvozdeni ili kožni klinčić na đonu kopačke,1,0
Čin rođenja deteta,1,0
tanka ili izdužena struktura koja drži biljku ili gljivu ili deo ili organ biljke,1,0
"ostrvska grupa u Francuskoj Polineziji u Južnom delu Tihog okeana, istočno od Samoe",1,0
sposoban za korektno i validno rezonovanje,1,0
"čadski jezik kojim se govori u severnoj Nigeriji, blizak jeziku hausa",1,0
stanovnik Tanzanije ili poreklom iy Tanzanije,1,0
karakteristični jezik određene grupe (kao lopova),1,0
jagnjeći odrezak,1,0
losovi,1,0
dugačak šiljak na kome se drži meso u položaju za pečenje,1,0
oružje koje se koristi u biološkom ratu,1,0
kreker posut solju pre pečenja,1,0
"smear with blood, as in a hunting initiation rite, where the face of a person is smeared with the blood of the kill",0,1
biljka iz roda Piqueria ili iz veoma bliskog roda Stevia,1,0
"ostrvska država u centralnom Pacifiku, malo ispod ekvadora",1,0
mikser sa električnim pogonom koji vitla sečivima koji mešaju ili sipaju ili rastvaraju hranu,1,0
not standard; not accepted as a model of excellence,0,1
rasprava koja donosi nove tačke gledišta kao rezultat istraživanja; obično je zahtev za više akademske titule,1,0
Markovljev proces kod koga su parametar diskretne vremenske vrednosti,1,0
pavpav,1,0
zbirka (skup) pravnih propisa kojima se upravlja (koje važe) među državama,1,0
izjava koja predstavlja nešto rečima,1,0
kakav zakrivač koji služi za zaštitu privatnost ili da zadrži svetlost,1,0
proces u reprodukciji i rastu kod koga se ćelija deli i nastaju nove ćelije,1,0
novčana jedinica Argentine,1,0
Medicinar koji se smatra ocem medicine; autor Hipokratove zakletve (460-377 p.n.e).,1,0
bogosluženje koje se obavlja u kasno popodne ili veče,1,0
potvrda ili vaučer (obveznica) koji potvrđuje dug (dugovanje),1,0
sudski nalog kojim se nalaže zaplena lične svojine dužnika za namirenje dugovanja,1,0
turkijski jezik kojim govore Uzbeci,1,0
"Zeljasto bilje, žbunje i malo drveće: pamuk",1,0
pojačati ili smanjiti intenzitet,1,0
naći mesto za nešto što bi poslužilo kao skladište,1,0
novčana jedinica Malezije,1,0
nalog za odvođenje u pritvor,1,0
vrh nečega,1,0
mera izglednosti nekog događaja,1,0
"uobičajena računarska memorija koju programi koriste da obave neophodne operacije; memroisjki čip koga čini integrisano kolo dozovljava da se memoriji pristupa u bilo kom redu, a svakoj ćeliji se pristupa za privližno isto vreme",1,0
Ugljeno gorivo koje se dobija destilacijom uglja,1,0
"bistra supa uglavnom od govedine, teletine ili piletine",1,0
"naziv cifre 2, znak koji obeležava broj dva",1,0
Morski krinovi,1,0
oglasiti se putem vazduha proteranog kroz cev,1,0
grana nauke koje izučava društvo i odnose jedinki u njemu,1,0
izumrla vrst aguštera: ichthyosaurs,1,0
karakter koji služi da označi unakrsnu referencu ili fusnotu,1,0
automatsko prilagođavanje fokusne dužine sočiva oka,1,0
Koji je pred erupcijom ili izbacuje lavu (o vulkanima),1,0
obožavanje vatre,1,0
vežbati šta,1,0
rezime u kome se nabrajaju glavni delovi teme,1,0
"osoba koja smišlja, piše i testira računarske programe",1,0
osobina nečega stxo se drži zajedno i čuva oblik,1,0
kratak deo muzičke kompozicije,1,0
dravidski jezik kojim se govori u južnoj Indiji,1,0
Nešto predloženo (kao plan).,1,0
tanka ovojnica koja sa unutrašnje strane obavija trbušnu šuljinu i prelazi na neke trbušne organe,1,0
prirodna depresija na površini zemlje često ispunjena jezerom,1,0
predviđanje i odgovaranje na primedbe unapred,1,0
"smeđa forma mike koja se sastoji od vodonik silikata kalijuma, magnezijuma i aluminijuma",1,0
motor koji pokreće avione,1,0
čorba od ribe,1,0
dvostruki sloj peritoneusa koji se drži za stražnji zid trbušne duplje i pridržava tanko crevo,1,0
diviti se i čuditi nečemu,1,0
"program, kao operativni sistem, kompilator ili uslužni program, koji kontroliše neki aspekt rada računara",1,0
uređaj koji se koristi za slanje signala,1,0
usvojene reči nekog govornika jezika,1,0
obožavanje mesta,1,0
praktikovanje neke profesije,1,0
muškarac - stanovnik Engleske ili poreklom iz Engleske,1,0
"period nastave u školi, vremenski period u kojem škole rade",1,0
situacija nalik na zatvor; mesto prividnog zatočeništva,1,0
"dugačak arhipelag od više od 500 ostrva u Mikroneziji, istočno od Filipina",1,0
pohraniti u arhiv,1,0
podupirač koji se stavlja na kraj reda knjiga da bi stajale uspravno (na polici ili stolu),1,0
uređaj čiji je list perforiran i kroz čije proreze mastilo ili boja prolaze da bi stvorili odštampani otisak,1,0
"zaokruženi odeljak muzičkog komada, simfonije ili sonate",1,0
Svetložuta ptica pevačica sa crnim krilima.,1,0
pravougaoni niz elemenata raspoređenih u vrste i kolone,1,0
novčana jedinica Makaoa,1,0
podučavati u školi ili kao u školi,1,0
biljka jednosupnica jakog i prijatnog mirisa iz porodice sunovrata koja se gaji kao ukrasna a služi i za proizvodnju lekova,1,0
mehanički ili električni eksplozivni uređaj ili mala količina eksploziva ; može se koristiti za iniciranje reakcije razornog eksploziva,1,0
fabrička mešavina sastojaka za pravljenje kolača braunis,1,0
"Lasice, samur",1,0
Zgrada u kojoj se vrši likvidacija životinja radi proizvodnje mesa,1,0
"zaslađena kaša napravljena od tapioke, brašna ili ovsene kaše, kuvana kratko u mleku ili vodi",1,0
gubljenje sposobnosti da normalno funkcioniše,1,0
"analiza svih aspekata projekta, zajedno sa načinima za prikupljanje podataka o radu njegovih delova",1,0
pripremiti za useve,1,0
Slepić,1,0
modifikacija koja sužava značenje nekog elementa ('crveni šešir' ima uže značenje nego samo 'šešir'),1,0
odvojiti ili izolovati jednu stvar od druge i smestiti je grupu drugih stvari,1,0
ravna ploča koja kontroliše ili usmerava protok fluida ili energije,1,0
transformacija kvadratne matrice u dijagonalni oblik (sve nenulte vrednosti su na glavnoj dijagonali)),1,0
"prekršajna prijava koja se izdaje prekršiocu (na licu mesta),posebno onome ko je načinio prekršaj u saobraćaju",1,0
preliminarni izbori na kojima se biraju delegati ili kandidati,1,0
"Upotreba privrednih dobara da bi se zadovoljile potrebe, ili u proizvodne svrhe (ekonomija).",1,0
"indijski jezik; državni jezik Maharaštre, zapadni centralni deo Indije; pisan je devanagarijem",1,0
Rod monokotiledona koji uglavnom čine trave koje imaju?,1,0
sesti,1,0
mineral nalik glini; glavni izvor aluminijuma,1,0
paziti nekoga kao majka,1,0
osećati zadovoljstvo zbog nečega,1,0
rezonovanje koji vodi zaključku koje je uzvedeno na bazi prethodnih zaključaka i posrednih dokaza a ne na osnovu direktne opservacije,1,0
naspramne stranice knjige ili neke druge publikacije,1,0
"Onaj koji proživljava tugu, žalost ili nezadovoljtvo ili označen njima ili ih izaziva.",0,1
nefinitni oblik glagola koji se u nekim jezicima ponaša kao njegov osnovni oblik,1,0
smešati ili uskladiti,1,0
znak interpunkcije koji se koristi kada u tekstu treba naznačiti da je neka reč izostavljena,1,0
"Domaće govedo Južne Amerike, tropske Afrike i Madagaskara s grbom od masnog tkiva",1,0
Čin konstruisanja nečega (kao masšinskog dela).,1,0
Osobina onoga ko nije prihvaćen i ne upućuju mu se pohvale.,0,1
poletuše,1,0
"Vrsta pasiflore veličine jabuke koja raste na Karibima, centralnoj i južnoj Americi",1,0
postari labav ili labaviji ili manje čvrst,1,0
prostor u kome važe Euklidove definicije i aksiome; metrički prostor koji je linearan i konačno-dimenzionalan,1,0
tikva koja ima žutu koru i žućkastu sredinu i obično izdužen vrat,1,0
tukani,1,0
javn prodaja dobara onome ko ponudi više,1,0
Godišnje i vošegodišnje drvenaste biljke iz urenih područja; gušarka.,1,0
Tipski rod porodice Tenrecidae: tenreci,1,0
komercijalni posao koji obezbeđuje redovne letove za putnike,1,0
jezik koji se koristi u figurativnom ili neknjiževnom smislu,1,0
puter napravljen od mleka jaka,1,0
standardni nemački jezik; istorijski je nastao od zapadnogermanskog,1,0
novčana jedinica Slovačke,1,0
kukuruzar,1,0
pantalone koje se završavaju iznad kolena,1,0
Početi goreti ili biti zahvaćen plamenom,1,0
izvršiti ceremoniju braka,1,0
"pripremiti za objavljivanje ili prezentaciju korigujući, prerađujući ili adaptirajući",1,0
znak (`) koji se stavlja iznad vokala kako bi označio naročit način njegovog izgovora,1,0
osvetljenje u prozračnom,1,0
osoba koja nezakonito drži žrtvu zatvorenu obično tražeći otkup,1,0
penjači,1,0
"Afrička reka, uliva se u južni Atlantik",1,0
položaj sudije,1,0
supruga koja se stara o kući dok joj muž zarađuje za porodicu,1,0
Čin primene (koji daje praktična sredstva da se nešto postigne).,1,0
onaj koji nije potreban,0,1
prva strana nekih knjiga koja sadrži samo naslov,1,0
"Azijska reka, uliva se u Benglaski zaliv",1,0
privremena vlada koja su u stranu zemlju prebacili ili u stranoj zemlji formirali izgnanici koji se nadaju da će doći na vlast kada njihova zemlja bude oslobođena,1,0
"pretvoriti u digitalni oblik, za korišćenje pomoću računara",1,0
oslobađanje od stiska,1,0
karakter ili simbol koji se nalazi iznad i odmah pored drugog karaktera,1,0
tanko iskrivljeno parče stakla ili plastike koje je izrađeno da pasuje preko oka a služi za korekciju vida,1,0
"područje na prostoru Kine, Indije i Pakistana",1,0
Portugalska provincija na južnoj obali Kine i dva ostrva u Južnom kineskom moru; vraćeni Kini 1999,1,0
"nasilno hvatanje, zarobljavanje lica",1,0
izgubiti brzinu; kretati se sporije,1,0
"koristi se za osećaj fizičke toplote; onaj koji ima povišenu temperaturu, ili temperaturu višu od poželjne",1,0
izgubiti toplotu,1,0
dijalekat čivere jezika kojim govori narod Oto,1,0
PE,1,0
Koji nije u dobrom zdravlju tela ili duha.,0,1
radiografija koja koristi X-zrake da proizvede rentgenogram,1,0
dramski rad namenjen glumcima za izvedbu na sceni,1,0
prevlaka na severoistoku Egipta koja povezuje Egipat i Afriku,1,0
rashlađeno mešano piće koje često sadrži alkohol i priprema se za više serviranja; servira se u činiji punč,1,0
kreketuše,1,0
Čičkovac.,0,1
usvojiti,1,0
savijen na unutra,1,0
glavni grad Kiribatija,1,0
retka kaša ili supa (često ovsena kaša i voda začinjema mesom),1,0
praktičan metod ili veština primenjeni na neki specifičan zadatak,1,0
okarakterisan zlobom,0,1
komercijalna hrana koja je trenutno spremna za upotrebu,1,0
"severni deo Sahare, u Libiji, Egiptu i Sudanu",1,0
predsedavajući na kakvoj savetodavnoj skupštini,1,0
pasaž koji spaja glavne teme sa onima koje slede,1,0
program koji može da se smesti u različite delove memorije u razno vreme,1,0
Biti podvrgnut (emocionalnom bolu).,0,1
Sjedinjen ili spojen,1,0
udruženj ekoje je osnovano i radi na dobrobit onih koji ga koriste,1,0
turkijski jezik kojim govore Jakuti,1,0
književni rod dela namenski pisanih za pozorište za pozorište,1,0
koga je vlast osnovala; koji je dobio odobrenje vlasti,1,0
bojni brod koji ima velike topove istog kalibra,1,0
jam,1,0
bezalkoholno piće; obično gazirano,1,0
otvor u zidu zgrade koji prima svetlo i vazduh; obično ga zatvara okvir koji sadrži prozirni materijal i može se otvoriti,1,0
indijski jezik kojim govori narod Šri Lanke,1,0
osnovna novčana jedinica na Bermudama,1,0
svetlo žuto grožđe bez semena koje se koristi za grožđice i vino,1,0
šljuka starog sveta; ptica selica kratkih nogu i dugog kljuna,1,0
mitologija starih Grka,1,0
novčana jedinica Meksika,1,0
Onaj koji nema ili ne pokazuje sažaljenje ili saosećanje.,0,1
Nekoliko povezanih operacija usmerenih na postizanje određenog cilja (obično unutar geografskih i vremenskih ograničenja).,1,0
turkijski jezik kojim govore Azerbejdžanci,1,0
original kako promeniti,1,0
Morski konjic,1,0
"ponavljanje reči ili fraza na početku i drugih na kraju uzastopnih rečenica,itd., istovremeno korišćenje anafore i epistrofe",1,0
matrica koja se dobija kada se razmene vrste i kolone date matrice,1,0
iseći i sakupiti delove čega,1,0
runolist,1,0
leđa i bokovi svinje usoljeni i sušeni ili dimljeni; obično tanko sečeni i prženi,1,0
čin produžavanja čega,1,0
"tečnost koja se koristi ya štampanje, pisanje ili crtanje",1,0
prah bez boje i ukusa koji se koristi u medicini,1,0
strah od nepoznatog ili od donošenja odluka,1,0
novčana jedinica Perua,1,0
poseban splet okolnosti,1,0
Trnovito žbunje i malo drveće: glog; ???,1,0
MA,1,0
drozd koji se ističe lepim pevanjem,1,0
"nastati, početi postojati",1,0
bantu jezik,1,0
Ne biti podložan nečemu.,0,1
"raketa koja prevozi putnike, instrumente ili bojeve glave",1,0
novčana jedinica Uzbekistana,1,0
koji obezbeđuje interpretaciju,1,0
zatražiti od koga da dođe,1,0
prilagođen da odražava vrednost ili odnos,1,0
legendarno stvorenje koje liči na malog starca i živi u dubinama zemlje i čuva zakopano blago,1,0
"uzorak :3, mustra :1 mali deo neÄega koji se shvata kao predstavnik celine",1,0
(računarstvo) operacija pristupa informacijama iz memorije računara,1,0
tamno zeleno tropsko voće veličine kivija sa belim mesom; najviše se koristi za džemove i zimnicu,1,0
prestonica Sao Tome i Principea,1,0
potomak roditelja različitih rasa (naročito belih i indijskih roditelja),1,0
ući u računar,1,0
dugačka riba masnog mesa koja se pronalazi u slatkim vodama Evrope i Amerike; dugačke jegulje se obično dime ili stavljaju u salamuru,1,0
Germanski karakter koji vodi poreklo od runa,1,0
"Najrasprostranjenija nedozvoljana droga, smatra se lakom drogom; sastoji se od suvog lišća idijske konplje; puši se i žvaće,.",1,0
stavka koja se umeće u pisani zapis,1,0
novčana jedinica bivše Jugoslavije,1,0
"duhovit, satiričan stih koji obuhvata dve rimovane strofe i pominje poznate ličnosti",1,0
jasno različit od nekog sasvim drugog ili prvog,1,0
zvanični državni jezik Kašmira,1,0
dijalekat antičkog grčkog kojim su govorili Arkađani,1,0
sesti u vozilo i kontrolisati ga,1,0
odnos srodstva između ženske osobe i njene braće i sestara,1,0
municija koja se sastoji od cilindričnog punjenja koje sadrži eksploziv i metke; ispaljuje se iz puške ili pištolja,1,0
stanje promene,1,0
ispoljavanje rastuženosti,0,1
porez koji se sakuplja tako što se zahteva kupovina markice koja se lepi na dokument,1,0
rešavanje problema koje uključuje brojeve i veličine,1,0
dravidski jezik kojim se govori pretežno u južnoj Indiji,1,0
ručno oružje iz koga puca iz jedne ruke,1,0
najamni radnik koji radi poljske radove,1,0
republika na severozapadnoj obali Afrike,1,0
Stanje biti nezaposlen ili nemati posao.,0,1
usoljeno salo sa stomaka svinje,1,0
Zrikavci,1,0
izvući iz kakve zamršenosti,1,0
visoka tropska trava iz jugoistočne Azije; njen sok je glavni izvor šećera,1,0
"ukrašavanje materijala figurama, bojama ili drugim šarama",1,0
drvo od ariša,1,0
smatra se da izaziva dijareju kod ljudi,1,0
karakteristično za konje,1,0
"Koji nije normalan, tipičan, uobičajen, regularan ili nije u saglasnosti sa normom.",0,1
graditeljstvo koje služi kao sklonište za psa,1,0
Brod sa ravnim dnom za prenos teškog tereta (posebno na kanalima).,1,0
pozorište u kome se izvode opere,1,0
Lavanda,1,0
Vodena zeljasta biljka,1,0
izjava koja nekome ili nečemu odaje priznanje,1,0
modul koji je tako napravljen da može da se umetne u veći deo opreme,1,0
ograničiti opseg nečega,1,0
priručnik koji obično ide uz tehnički uređaj i koji sadrži uputstva o njegovom stavljanju u upotrebu ili rad,1,0
naučno izučavanje jezika,1,0
ponavljanje završnih reči rečenice ili početka sledeće,1,0
vodnice,1,0
novčana jedinica Jemena,1,0
projekat od ličnog interesa za nekoga,1,0
organizam koji ima karakteristike proizašle iz hromozomalne izmene,1,0
silabičko pismo koriščeno na Kritu u 13. veku pre nove ere,1,0
reč koja označava radnju ili stanje,1,0
Čine je samo manati,1,0
teški automatski top koji izpaljuje iz aviona,1,0
Jupiterov epitet,1,0
napisati pravni dokument,1,0
pokrenuti se brzo ili iznenadno,1,0
guava,1,0
Domaća ?gallinaceous bird; smatra se da potiče od?,1,0
ukloniti nekome jajnike,1,0
potvrditi ceremonijom Bar Micva dečake u jevrejskoj veri,1,0
"pozdravljati na neki propisani način (titulom, imenom)",1,0
glagolski oblik kojim se izražava radnja završena u prošlosti pre neke druge radnje,1,0
oblikovati kao testo ili glinu,1,0
napisati računarski program,1,0
pogrešno predstaviti,1,0
pomoćno sredstvo koje se sastoji od kožne trake,1,0
obuhvata mnoge patogene vrste,1,0
poseban i pamćenja dostojan period,1,0
uzgajana višnja sa tamnim mesom i sokom,1,0
otvoriti bravu,1,0
ispitivanje i disekcija umrlog da bi se utvrdio uzrok smrti ili promene koje je izazvala bolest,1,0
koncizan i sažet,1,0
neko ko piše novi zakon ili plan,1,0
"niz konlikata (1618-1648) između protestanata i kataloika koji je počeo u Nemačkoj a dalje se širio sve dok Fracuska, Danska i Švedska nisu ustale protiv Svetog Rimskog Carstva i Španije",1,0
u grčkoj mitologiji bog zapadnog vetra,1,0
znak ili znamen koji je ostavilo nešto što je prošlo,1,0
organizacija profesionalnih ljudi za profesionalne ljude,1,0
Familija monokotiledona iz podklase Liliidae;?,1,0
alkoholno piće koje se pravi od aromatičnog korenja kava grma,1,0
"naziv cifre 4, znak koji obeležava broj četiri",1,0
Osobina onoga što ne zaslužuje poverenje.,0,1
jedinica za merenje vremenskih perioda,1,0
jova,1,0
heklana ili pletena odeća koja pokriva gornji deo tela,1,0
